stage1_regularization_factor,cnn_epochs,n_configs,best_overfit_config_id,best_overfit_config_name,best_subject_balanced_accuracy_mean,best_subject_macro_f1_mean,best_subject_balanced_accuracy_ci95_low,best_worst_class_f1_mean,subject_balanced_accuracy_mean_mean_across_configs,subject_balanced_accuracy_mean_max_across_configs,subject_balanced_accuracy_mean_min_across_configs,subject_macro_f1_mean_mean_across_configs,subject_macro_f1_mean_max_across_configs,subject_macro_f1_mean_min_across_configs,worst_class_f1_mean_mean_across_configs,worst_class_f1_mean_max_across_configs,worst_class_f1_mean_min_across_configs,subject_balanced_accuracy_std_mean_across_configs,subject_balanced_accuracy_std_max_across_configs,subject_balanced_accuracy_std_min_across_configs,train_val_balanced_accuracy_gap_mean_mean_across_configs,train_val_balanced_accuracy_gap_mean_max_across_configs,train_val_balanced_accuracy_gap_mean_min_across_configs,val_train_loss_gap_mean_mean_across_configs,val_train_loss_gap_mean_max_across_configs,val_train_loss_gap_mean_min_across_configs
20260625,15,2,ref_20260625_top1_s1_122,20260625_s1_122_no_early_stop_fixed_reference,0.6231481481481481,0.6146290038463952,0.6060982399666174,0.5542857142857143,0.6203703703703703,0.6231481481481481,0.6175925925925926,0.6113518288893172,0.6146290038463952,0.6080746539322391,0.551344537815126,0.5542857142857143,0.5484033613445378,0.02236055464608999,0.03098740839015095,0.013733700902029024,0.46264002520044367,0.4643579041014202,0.4609221462994671,0.6051469653916833,0.6070458992842174,0.6032480314991493
generalization_grid,15,112,gen_212,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplernone_wpsall_trainov30,0.5814814814814815,0.5702389702847369,0.5123198882320803,0.5066666666666666,0.5045386904761905,0.5814814814814815,0.40555555555555556,0.4924921941696147,0.5702389702847369,0.40245560992902485,0.4144067363977945,0.5244444444444445,0.2888444888444888,0.06839054127818801,0.12587144791086247,0.0140423619334288,0.44811219271099706,0.5068728556404383,0.3361482604965457,0.5299806996832606,0.7964672384704808,0.3240673300060931
generalization_grid,10,112,gen_030,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,0.576851851851852,0.5603147832559597,0.5055732986002944,0.5009545356604179,0.5041501322751323,0.576851851851852,0.3805555555555554,0.49395987931067775,0.5603147832559597,0.3593012698275856,0.40858101545041897,0.5424922600619195,0.27290209790209785,0.07095519604135926,0.1396813810177213,0.01810889557000736,0.430652952910685,0.5037189391150182,0.3031047159405181,0.5125675462111287,0.8302117170637466,0.2788694196373943
20260608,10,3,ref_20260608_top2_s1_091,20260608_s1_091_no_early_stop_fixed_reference,0.5648148148148148,0.5466865481228114,0.4958445403088212,0.48133195307108345,0.5558641975308641,0.5648148148148148,0.5425925925925925,0.5451156893860413,0.5510904171881423,0.5375701028471702,0.4941975267635967,0.5033613445378151,0.48133195307108345,0.051752674003418785,0.05664442192289917,0.043058044531801565,0.47870149907213994,0.4911845007350223,0.47150498141719677,0.833657223906583,0.9299035436297258,0.64975179634131
20260527,50,2,ref_20260527_top1_g0068,20260527_g0068_no_early_stop_fixed_reference,0.5527777777777778,0.5460743831332067,0.48494239707440545,0.4966366966366966,0.5518518518518518,0.5527777777777778,0.5509259259259258,0.5498086759040455,0.5535429686748842,0.5460743831332067,0.5114342903473338,0.526231884057971,0.4966366966366966,0.07609687408509708,0.09755234956345131,0.054641398606742844,0.49283273460059174,0.4951889432252516,0.49047652597593183,4.221888466430711,4.317998570645669,4.125778362215752
20260608,15,1,ref_20260608_top4_s1_163,20260608_s1_163_no_early_stop_fixed_reference,0.5481481481481482,0.5448699628495025,0.47922578630824003,0.5129081063863673,0.5481481481481482,0.5481481481481482,0.5481481481481482,0.5448699628495025,0.5448699628495025,0.5448699628495025,0.5129081063863673,0.5129081063863673,0.5129081063863673,0.05551696190341212,0.05551696190341212,0.05551696190341212,0.4745940268563104,0.4745940268563104,0.4745940268563104,0.9122938984548069,0.9122938984548069,0.9122938984548069
