cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,cnn_epochs,n_configs,best_overfit_config_id,best_overfit_config_name,best_subject_balanced_accuracy_mean,best_subject_macro_f1_mean,best_subject_balanced_accuracy_ci95_low,best_worst_class_f1_mean,subject_balanced_accuracy_mean_mean_across_configs,subject_balanced_accuracy_mean_max_across_configs,subject_balanced_accuracy_mean_min_across_configs,subject_macro_f1_mean_mean_across_configs,subject_macro_f1_mean_max_across_configs,subject_macro_f1_mean_min_across_configs,worst_class_f1_mean_mean_across_configs,worst_class_f1_mean_max_across_configs,worst_class_f1_mean_min_across_configs,subject_balanced_accuracy_std_mean_across_configs,subject_balanced_accuracy_std_max_across_configs,subject_balanced_accuracy_std_min_across_configs,train_val_balanced_accuracy_gap_mean_mean_across_configs,train_val_balanced_accuracy_gap_mean_max_across_configs,train_val_balanced_accuracy_gap_mean_min_across_configs,val_train_loss_gap_mean_mean_across_configs,val_train_loss_gap_mean_max_across_configs,val_train_loss_gap_mean_min_across_configs
0.005,0.5,0.2,0.9,15,58,ref_20260625_top1_s1_122,20260625_s1_122_no_early_stop_fixed_reference,0.6231481481481481,0.6146290038463952,0.6060982399666174,0.5542857142857143,0.5079501915708812,0.6231481481481481,0.40555555555555556,0.496965563016333,0.6146290038463952,0.40245560992902485,0.4110801201767337,0.5542857142857143,0.2888444888444888,0.07016650557412686,0.12488849622098983,0.013733700902029024,0.4511168627390523,0.5068728556404383,0.34507666083334704,0.6197974462427629,0.7964672384704808,0.4479838815026579
0.01,0.5,0.3,0.9,15,56,gen_212,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplernone_wpsall_trainov30,0.5814814814814815,0.5702389702847369,0.5123198882320803,0.5066666666666666,0.5051421957671958,0.5814814814814815,0.4333333333333333,0.4921040491040745,0.5702389702847369,0.4074609039861522,0.422742796105941,0.5157142857142857,0.3402197802197803,0.06490722159196212,0.12587144791086247,0.015143914105366784,0.44551906419942006,0.503194620310081,0.3361482604965457,0.43964072166479096,0.5451079199715346,0.3240673300060931
0.01,0.5,0.3,0.9,10,56,gen_030,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,0.576851851851852,0.5603147832559597,0.5055732986002944,0.5009545356604179,0.5031746031746032,0.576851851851852,0.41296296296296287,0.4923614318685671,0.5603147832559597,0.3984520816873758,0.41016898483484426,0.5424922600619195,0.29865497076023395,0.069259726513779,0.12426912529138477,0.01810889557000736,0.42811476389607056,0.4878922379368946,0.3031047159405181,0.4264748620465029,0.5846400474498886,0.2788694196373943
0.005,0.5,0.2,0.9,10,57,gen_136,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps50pct_trainov30,0.5666666666666667,0.5559574136347591,0.4659947386434748,0.4363553113553113,0.5060916179337231,0.5666666666666667,0.3805555555555554,0.49653257395340883,0.55839857673191,0.3593012698275856,0.40868371796900815,0.5082020202020202,0.27290209790209785,0.07213149677881428,0.1396813810177213,0.026795918756458828,0.4338968239101926,0.5037189391150182,0.30530920825974206,0.5995565736383079,0.8302117170637466,0.3775757030526678
0.0005,0.7,0.1,0.9,10,1,ref_20260608_top2_s1_091,20260608_s1_091_no_early_stop_fixed_reference,0.5648148148148148,0.5466865481228114,0.4958445403088212,0.48133195307108345,0.5648148148148148,0.5648148148148148,0.5648148148148148,0.5466865481228114,0.5466865481228114,0.5466865481228114,0.48133195307108345,0.48133195307108345,0.48133195307108345,0.05555555555555561,0.05555555555555561,0.05555555555555561,0.47150498141719677,0.47150498141719677,0.47150498141719677,0.9213163317487132,0.9213163317487132,0.9213163317487132
0.0001,-1.0,0.0,0.9,50,2,ref_20260527_top1_g0068,20260527_g0068_no_early_stop_fixed_reference,0.5527777777777778,0.5460743831332067,0.48494239707440545,0.4966366966366966,0.5518518518518518,0.5527777777777778,0.5509259259259258,0.5498086759040455,0.5535429686748842,0.5460743831332067,0.5114342903473338,0.526231884057971,0.4966366966366966,0.07609687408509708,0.09755234956345131,0.054641398606742844,0.49283273460059174,0.4951889432252516,0.49047652597593183,4.221888466430711,4.317998570645669,4.125778362215752
0.0005,0.5,0.1,0.9,15,1,ref_20260608_top4_s1_163,20260608_s1_163_no_early_stop_fixed_reference,0.5481481481481482,0.5448699628495025,0.47922578630824003,0.5129081063863673,0.5481481481481482,0.5481481481481482,0.5481481481481482,0.5448699628495025,0.5448699628495025,0.5448699628495025,0.5129081063863673,0.5129081063863673,0.5129081063863673,0.05551696190341212,0.05551696190341212,0.05551696190341212,0.4745940268563104,0.4745940268563104,0.4745940268563104,0.9122938984548069,0.9122938984548069,0.9122938984548069
0.0005,0.0,0.1,0.9,10,1,ref_20260608_top1_s1_085,20260608_s1_085_no_early_stop_fixed_reference,0.5425925925925925,0.5375701028471702,0.4722705286659904,0.4978992826818914,0.5425925925925925,0.5425925925925925,0.5425925925925925,0.5375701028471702,0.5375701028471702,0.5375701028471702,0.4978992826818914,0.4978992826818914,0.4978992826818914,0.05664442192289917,0.05664442192289917,0.05664442192289917,0.4911845007350223,0.4911845007350223,0.4911845007350223,0.9299035436297258,0.9299035436297258,0.9299035436297258
