cnn_epochs,n_configs,best_overfit_config_id,best_overfit_config_name,best_subject_balanced_accuracy_mean,best_subject_macro_f1_mean,best_subject_balanced_accuracy_ci95_low,best_worst_class_f1_mean,subject_balanced_accuracy_mean_mean_across_configs,subject_balanced_accuracy_mean_max_across_configs,subject_balanced_accuracy_mean_min_across_configs,subject_macro_f1_mean_mean_across_configs,subject_macro_f1_mean_max_across_configs,subject_macro_f1_mean_min_across_configs,worst_class_f1_mean_mean_across_configs,worst_class_f1_mean_max_across_configs,worst_class_f1_mean_min_across_configs,subject_balanced_accuracy_std_mean_across_configs,subject_balanced_accuracy_std_max_across_configs,subject_balanced_accuracy_std_min_across_configs,train_val_balanced_accuracy_gap_mean_mean_across_configs,train_val_balanced_accuracy_gap_mean_max_across_configs,train_val_balanced_accuracy_gap_mean_min_across_configs,val_train_loss_gap_mean_mean_across_configs,val_train_loss_gap_mean_max_across_configs,val_train_loss_gap_mean_min_across_configs
15,115,ref_20260625_top1_s1_122,20260625_s1_122_no_early_stop_fixed_reference,0.6231481481481481,0.6146290038463952,0.6060982399666174,0.5542857142857143,0.5069323671497584,0.6231481481481481,0.40555555555555556,0.49501477710978253,0.6146290038463952,0.40245560992902485,0.41764479703104007,0.5542857142857143,0.2888444888444888,0.06747807560306653,0.12587144791086247,0.013733700902029024,0.44859512748599023,0.5068728556404383,0.3361482604965457,0.5346124016848988,0.9122938984548069,0.3240673300060931
10,115,gen_030,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,0.576851851851852,0.5603147832559597,0.5055732986002944,0.5009545356604179,0.5054991948470209,0.576851851851852,0.3805555555555554,0.49529437870394816,0.5603147832559597,0.3593012698275856,0.41081448965858874,0.5424922600619195,0.27290209790209785,0.07045426068384776,0.1396813810177213,0.01810889557000736,0.43190639324533175,0.5037189391150182,0.3031047159405181,0.5209437986727492,0.9299035436297258,0.2788694196373943
50,2,ref_20260527_top1_g0068,20260527_g0068_no_early_stop_fixed_reference,0.5527777777777778,0.5460743831332067,0.48494239707440545,0.4966366966366966,0.5518518518518518,0.5527777777777778,0.5509259259259258,0.5498086759040455,0.5535429686748842,0.5460743831332067,0.5114342903473338,0.526231884057971,0.4966366966366966,0.07609687408509708,0.09755234956345131,0.054641398606742844,0.49283273460059174,0.4951889432252516,0.49047652597593183,4.221888466430711,4.317998570645669,4.125778362215752
