rank,config_key,model,extra_input,window_sec,overlap_pct,cnn_patience,n_matrices,true_class,pred_class,count,row_normalized
6,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,10.0,50.0,20,5,Robust/Non-Frail,Robust/Non-Frail,34,0.5666666666666667
6,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,10.0,50.0,20,5,Robust/Non-Frail,Young,12,0.2
6,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,10.0,50.0,20,5,Young,Pre-Frail,2,0.05
6,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,10.0,50.0,20,5,Young,Robust/Non-Frail,8,0.2
6,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,10.0,50.0,20,5,Young,Young,30,0.75
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Pre-Frail,Pre-Frail,33,0.7333333333333333
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Pre-Frail,Robust/Non-Frail,12,0.26666666666666666
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Pre-Frail,Young,0,0.0
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Robust/Non-Frail,Pre-Frail,15,0.25
7,model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,0,5.0,50.0,20,5,Robust/Non-Frail,Robust/Non-Frail,39,0.65
