l1,snr_improvement_db,hr_band_loss,ecg_hr_mae_bpm,n_windows,fold,activity,setup,best_val_loss,best_val_ecg_hr
1.3140504321744364,-4.350219649631993,0.10776446519359466,25.29487091879691,1927,1,run,2,26.501647226663223,25.15794578437429
1.405198412556802,-6.990748173739283,0.12031427169999769,34.63337855185232,1940,2,run,2,36.37977759371099,35.156405494139364
0.5217111383875211,2.219659178064783,0.10846972155074279,30.477925936381023,1473,3,run,2,30.99869799953857,30.04180787520917
1.469688197840815,-8.91609417473991,0.1023447202599567,34.813093682994015,1462,4,run,2,36.0666151372907,34.87450869204081
1.3688525060812633,-6.107970826202792,0.10616324997196595,23.54724709192912,1506,5,run,2,24.5996322277216,23.291827091657783
