true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7555555555555555,0.24444444444444444,0.0
Robust/Non-Frail,0.4,0.5666666666666667,0.03333333333333333
Young,0.05,0.25,0.7
