true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7111111111111111,0.28888888888888886,0.0
Robust/Non-Frail,0.3333333333333333,0.5666666666666667,0.1
Young,0.0,0.275,0.725
