true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6666666666666666,0.3111111111111111,0.022222222222222223
Robust/Non-Frail,0.25,0.7166666666666667,0.03333333333333333
Young,0.05,0.3,0.65
