true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7111111111111111,0.28888888888888886,0.0
Robust/Non-Frail,0.3,0.5666666666666667,0.13333333333333333
Young,0.025,0.175,0.8
