true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6666666666666666,0.24444444444444444,0.08888888888888889
Robust/Non-Frail,0.2833333333333333,0.5666666666666667,0.15
Young,0.225,0.35,0.425
