true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6888888888888889,0.24444444444444444,0.06666666666666667
Robust/Non-Frail,0.3333333333333333,0.5,0.16666666666666666
Young,0.15,0.375,0.475
