true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7333333333333333,0.2,0.06666666666666667
Robust/Non-Frail,0.35,0.43333333333333335,0.21666666666666667
Young,0.2,0.25,0.55
