true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6444444444444445,0.26666666666666666,0.08888888888888889
Robust/Non-Frail,0.2833333333333333,0.5166666666666667,0.2
Young,0.175,0.3,0.525
