true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7111111111111111,0.2,0.08888888888888889
Robust/Non-Frail,0.35,0.43333333333333335,0.21666666666666667
Young,0.125,0.3,0.575
