true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6666666666666666,0.2222222222222222,0.1111111111111111
Robust/Non-Frail,0.38333333333333336,0.45,0.16666666666666666
Young,0.1,0.35,0.55
