true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7111111111111111,0.17777777777777778,0.1111111111111111
Robust/Non-Frail,0.38333333333333336,0.45,0.16666666666666666
Young,0.125,0.325,0.55
