true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6888888888888889,0.17777777777777778,0.13333333333333333
Robust/Non-Frail,0.38333333333333336,0.4666666666666667,0.15
Young,0.2,0.275,0.525
