true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7111111111111111,0.17777777777777778,0.1111111111111111
Robust/Non-Frail,0.36666666666666664,0.48333333333333334,0.15
Young,0.075,0.4,0.525
