true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6444444444444445,0.26666666666666666,0.08888888888888889
Robust/Non-Frail,0.26666666666666666,0.5666666666666667,0.16666666666666666
Young,0.15,0.4,0.45
