true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6666666666666666,0.24444444444444444,0.08888888888888889
Robust/Non-Frail,0.2833333333333333,0.45,0.26666666666666666
Young,0.15,0.275,0.575
