true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7111111111111111,0.15555555555555556,0.13333333333333333
Robust/Non-Frail,0.35,0.43333333333333335,0.21666666666666667
Young,0.2,0.275,0.525
