true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7555555555555555,0.17777777777777778,0.06666666666666667
Robust/Non-Frail,0.3,0.4666666666666667,0.23333333333333334
Young,0.225,0.3,0.475
