true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6888888888888889,0.2222222222222222,0.08888888888888889
Robust/Non-Frail,0.3,0.5333333333333333,0.16666666666666666
Young,0.175,0.375,0.45
