true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6888888888888889,0.2222222222222222,0.08888888888888889
Robust/Non-Frail,0.2833333333333333,0.5,0.21666666666666667
Young,0.15,0.3,0.55
