true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.8,0.1111111111111111,0.08888888888888889
Robust/Non-Frail,0.4166666666666667,0.38333333333333336,0.2
Young,0.15,0.325,0.525
