true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7333333333333333,0.2,0.06666666666666667
Robust/Non-Frail,0.35,0.36666666666666664,0.2833333333333333
Young,0.25,0.175,0.575
