true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6666666666666666,0.2222222222222222,0.1111111111111111
Robust/Non-Frail,0.3,0.4666666666666667,0.23333333333333334
Young,0.175,0.3,0.525
