true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6888888888888889,0.17777777777777778,0.13333333333333333
Robust/Non-Frail,0.3333333333333333,0.43333333333333335,0.23333333333333334
Young,0.225,0.2,0.575
