cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,cnn_epochs,n_configs,best_overfit_config_id,best_overfit_config_name,best_subject_balanced_accuracy_mean,best_subject_macro_f1_mean,best_subject_balanced_accuracy_ci95_low,best_worst_class_f1_mean,subject_balanced_accuracy_mean_mean_across_configs,subject_balanced_accuracy_mean_max_across_configs,subject_balanced_accuracy_mean_min_across_configs,subject_macro_f1_mean_mean_across_configs,subject_macro_f1_mean_max_across_configs,subject_macro_f1_mean_min_across_configs,worst_class_f1_mean_mean_across_configs,worst_class_f1_mean_max_across_configs,worst_class_f1_mean_min_across_configs,subject_balanced_accuracy_std_mean_across_configs,subject_balanced_accuracy_std_max_across_configs,subject_balanced_accuracy_std_min_across_configs,train_val_balanced_accuracy_gap_mean_mean_across_configs,train_val_balanced_accuracy_gap_mean_max_across_configs,train_val_balanced_accuracy_gap_mean_min_across_configs,val_train_loss_gap_mean_mean_across_configs,val_train_loss_gap_mean_max_across_configs,val_train_loss_gap_mean_min_across_configs
0.005,0.4,0.15,0.9,9,1,s1_025,focused_combo_combined_regularization-wd0p005_do0p4_ls0p15_mw0p9_lr0.001_wd0.005_do0.4_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5444444444444445,0.543775431413965,0.4990790457750459,0.5184411401802707,0.5444444444444445,0.5444444444444445,0.5444444444444445,0.543775431413965,0.543775431413965,0.543775431413965,0.5184411401802707,0.5184411401802707,0.5184411401802707,0.036541828260502084,0.036541828260502084,0.036541828260502084,0.4836320937553921,0.4836320937553921,0.4836320937553921,0.767333693394124,0.767333693394124,0.767333693394124
0.01,0.5,0.15,0.9,9,1,s1_032,focused_combo_combined_regularization-wd0p01_do0p5_ls0p15_mw0p9_lr0.001_wd0.01_do0.5_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5444444444444445,0.534358750411382,0.4401463019681497,0.48999999999999994,0.5444444444444445,0.5444444444444445,0.5444444444444445,0.534358750411382,0.534358750411382,0.534358750411382,0.48999999999999994,0.48999999999999994,0.48999999999999994,0.0840121529192916,0.0840121529192916,0.0840121529192916,0.4827624254349933,0.4827624254349933,0.4827624254349933,0.7549764292301526,0.7549764292301526,0.7549764292301526
0.01,0.4,0.15,0.9,9,1,s1_029,focused_combo_combined_regularization-wd0p01_do0p4_ls0p15_mw0p9_lr0.001_wd0.01_do0.4_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5444444444444444,0.5468719606157574,0.48490831876741525,0.5047619047619047,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5468719606157574,0.5468719606157574,0.5468719606157574,0.5047619047619047,0.5047619047619047,0.5047619047619047,0.04795634875029101,0.04795634875029101,0.04795634875029101,0.48956288847365287,0.48956288847365287,0.48956288847365287,0.7819143121048366,0.7819143121048366,0.7819143121048366
0.02,0.5,0.2,0.9,15,1,s1_089,main_effect_weight_decay-0p02_lr0.001_wd0.02_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5444444444444444,0.5286056401068739,0.4843560237709088,0.4755928282244072,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5286056401068739,0.5286056401068739,0.5286056401068739,0.4755928282244072,0.4755928282244072,0.4755928282244072,0.048401222365500464,0.048401222365500464,0.048401222365500464,0.4740840934970013,0.4740840934970013,0.4740840934970013,0.6419659708588936,0.6419659708588936,0.6419659708588936
0.02,0.5,0.2,0.9,9,1,s1_005,main_effect_weight_decay-0p02_lr0.001_wd0.02_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5425925925925925,0.5317860371333247,0.43526616296516735,0.4497003378010243,0.5425925925925925,0.5425925925925925,0.5425925925925925,0.5317860371333247,0.5317860371333247,0.5317860371333247,0.4497003378010243,0.4497003378010243,0.4497003378010243,0.08645143819498204,0.08645143819498204,0.08645143819498204,0.4862885944902959,0.4862885944902959,0.4862885944902959,0.6553357307373799,0.6553357307373799,0.6553357307373799
0.005,0.6,0.2,0.9,10,1,s1_050,main_effect_dropout-0p6_lr0.001_wd0.005_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.5416666666666667,0.529467751240399,0.4791004515364532,0.47180161943319837,0.5416666666666667,0.5416666666666667,0.5416666666666667,0.529467751240399,0.529467751240399,0.529467751240399,0.47180161943319837,0.47180161943319837,0.47180161943319837,0.050397085780271404,0.050397085780271404,0.050397085780271404,0.47493131096528324,0.47493131096528324,0.47493131096528324,0.6307722670349769,0.6307722670349769,0.6307722670349769
0.005,0.5,0.2,1.0,15,1,s1_098,main_effect_max_windows_fraction-1p0_lr0.001_wd0.005_do0.5_ls0.2_mw100_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5416666666666666,0.5320534328795199,0.476260967473336,0.47125691699604744,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5320534328795199,0.5320534328795199,0.5320534328795199,0.47125691699604744,0.47125691699604744,0.47125691699604744,0.05268429017009743,0.05268429017009743,0.05268429017009743,0.46162786055252764,0.46162786055252764,0.46162786055252764,0.6153256594176432,0.6153256594176432,0.6153256594176432
0.01,0.6,0.15,0.9,10,1,s1_076,focused_combo_combined_regularization-wd0p01_do0p6_ls0p15_mw0p9_lr0.001_wd0.01_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.5416666666666666,0.5227662724795582,0.4557416802414069,0.47121559554996095,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5227662724795582,0.5227662724795582,0.5227662724795582,0.47121559554996095,0.47121559554996095,0.47121559554996095,0.06921257586910211,0.06921257586910211,0.06921257586910211,0.47301486474662013,0.47301486474662013,0.47301486474662013,0.7603974182431064,0.7603974182431064,0.7603974182431064
0.005,0.6,0.3,0.9,9,1,s1_028,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5416666666666666,0.5304491621209888,0.4395773280509967,0.4659717475506949,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5304491621209888,0.5304491621209888,0.5304491621209888,0.4659717475506949,0.4659717475506949,0.4659717475506949,0.08223296142746117,0.08223296142746117,0.08223296142746117,0.4653953425542796,0.4653953425542796,0.4653953425542796,0.4668943072171631,0.4668943072171631,0.4668943072171631
0.005,0.5,0.15,0.9,9,1,s1_012,main_effect_label_smoothing-0p15_lr0.001_wd0.005_do0.5_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5398148148148147,0.5252282048876477,0.4791791294682421,0.47172739541160597,0.5398148148148147,0.5398148148148147,0.5398148148148147,0.5252282048876477,0.5252282048876477,0.5252282048876477,0.47172739541160597,0.47172739541160597,0.47172739541160597,0.0488420440551961,0.0488420440551961,0.0488420440551961,0.4853659984915549,0.4853659984915549,0.4853659984915549,0.7576181754893158,0.7576181754893158,0.7576181754893158
0.005,0.6,0.15,0.9,10,1,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.5398148148148147,0.5232278348175508,0.47445964146849445,0.47823313940961,0.5398148148148147,0.5398148148148147,0.5398148148148147,0.5232278348175508,0.5232278348175508,0.5232278348175508,0.47823313940961,0.47823313940961,0.47823313940961,0.05264359160074012,0.05264359160074012,0.05264359160074012,0.4796161912365794,0.4796161912365794,0.4796161912365794,0.7694725358681055,0.7694725358681055,0.7694725358681055
0.01,0.6,0.2,0.9,15,1,s1_119,focused_combo_combined_regularization-wd0p01_do0p6_ls0p2_mw0p9_lr0.001_wd0.01_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5398148148148147,0.5323689697030658,0.45287700029222433,0.46770895770895776,0.5398148148148147,0.5398148148148147,0.5398148148148147,0.5323689697030658,0.5323689697030658,0.5323689697030658,0.46770895770895776,0.46770895770895776,0.46770895770895776,0.07002840889329275,0.07002840889329275,0.07002840889329275,0.4859380802662893,0.4859380802662893,0.4859380802662893,0.6557839556455571,0.6557839556455571,0.6557839556455571
0.01,0.6,0.3,0.9,15,1,s1_120,focused_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.001_wd0.01_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.538888888888889,0.521789283031173,0.4441331691683724,0.4804309416074123,0.538888888888889,0.538888888888889,0.538888888888889,0.521789283031173,0.521789283031173,0.521789283031173,0.4804309416074123,0.4804309416074123,0.4804309416074123,0.07632573146685603,0.07632573146685603,0.07632573146685603,0.47486063304059545,0.47486063304059545,0.47486063304059545,0.4677313684003481,0.4677313684003481,0.4677313684003481
0.005,0.5,0.2,0.5,10,1,s1_058,main_effect_max_windows_fraction-0p5_lr0.001_wd0.005_do0.5_ls0.2_mw50_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.537962962962963,0.5262962904691266,0.5077132963208065,0.5221155655938265,0.537962962962963,0.537962962962963,0.537962962962963,0.5262962904691266,0.5262962904691266,0.5262962904691266,0.5221155655938265,0.5221155655938265,0.5221155655938265,0.024366106235075517,0.024366106235075517,0.024366106235075517,0.4597267933431152,0.4597267933431152,0.4597267933431152,0.6080072796740795,0.6080072796740795,0.6080072796740795
0.01,0.5,0.2,0.9,10,1,s1_046,main_effect_weight_decay-0p01_lr0.001_wd0.01_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.5361111111111111,0.5300939165363269,0.46393448865943193,0.47142857142857136,0.5361111111111111,0.5361111111111111,0.5361111111111111,0.5300939165363269,0.5300939165363269,0.5300939165363269,0.47142857142857136,0.47142857142857136,0.47142857142857136,0.05813826879981707,0.05813826879981707,0.05813826879981707,0.4764314280480174,0.4764314280480174,0.4764314280480174,0.6622815123498779,0.6622815123498779,0.6622815123498779
0.005,0.6,0.3,0.9,15,1,s1_112,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5361111111111111,0.5245114334771085,0.43727711150197857,0.4934952766531714,0.5361111111111111,0.5361111111111111,0.5361111111111111,0.5245114334771085,0.5245114334771085,0.5245114334771085,0.4934952766531714,0.4934952766531714,0.4934952766531714,0.07961078588408067,0.07961078588408067,0.07961078588408067,0.4691065664184908,0.4691065664184908,0.4691065664184908,0.46525090458918195,0.46525090458918195,0.46525090458918195
0.005,0.6,0.15,0.9,9,1,s1_027,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5361111111111111,0.5360725888796064,0.4353735773930948,0.4804232804232805,0.5361111111111111,0.5361111111111111,0.5361111111111111,0.5360725888796064,0.5360725888796064,0.5360725888796064,0.4804232804232805,0.4804232804232805,0.4804232804232805,0.08114408259335792,0.08114408259335792,0.08114408259335792,0.4836992607227818,0.4836992607227818,0.4836992607227818,0.7702521109938247,0.7702521109938247,0.7702521109938247
0.002,0.5,0.2,0.9,15,1,s1_087,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5351851851851852,0.5228845028380632,0.3787511689783135,0.46609028226675286,0.5351851851851852,0.5351851851851852,0.5351851851851852,0.5228845028380632,0.5228845028380632,0.5228845028380632,0.46609028226675286,0.46609028226675286,0.46609028226675286,0.12600759878669632,0.12600759878669632,0.12600759878669632,0.48625439635034723,0.48625439635034723,0.48625439635034723,0.6541437006719493,0.6541437006719493,0.6541437006719493
0.01,0.4,0.3,0.9,10,1,s1_073,focused_combo_combined_regularization-wd0p01_do0p4_ls0p3_mw0p9_lr0.001_wd0.01_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.5351851851851851,0.5224156041183905,0.46413873464449495,0.4673703489492963,0.5351851851851851,0.5351851851851851,0.5351851851851851,0.5224156041183905,0.5224156041183905,0.5224156041183905,0.4673703489492963,0.4673703489492963,0.4673703489492963,0.05722791533467572,0.05722791533467572,0.05722791533467572,0.4738747588091109,0.4738747588091109,0.4738747588091109,0.4659695785978971,0.4659695785978971,0.4659695785978971
0.01,0.6,0.2,0.9,9,1,s1_035,focused_combo_combined_regularization-wd0p01_do0p6_ls0p2_mw0p9_lr0.001_wd0.01_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5342592592592592,0.5261930728171137,0.47375992597494637,0.4556576756576757,0.5342592592592592,0.5342592592592592,0.5342592592592592,0.5261930728171137,0.5261930728171137,0.5261930728171137,0.4556576756576757,0.4556576756576757,0.4556576756576757,0.048732212470150985,0.048732212470150985,0.048732212470150985,0.47078797430715547,0.47078797430715547,0.47078797430715547,0.6307142880128891,0.6307142880128891,0.6307142880128891
0.005,0.3,0.2,0.9,9,1,s1_006,main_effect_dropout-0p3_lr0.001_wd0.005_do0.3_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5342592592592592,0.5362229849987287,0.4285454536478587,0.5199999999999999,0.5342592592592592,0.5342592592592592,0.5342592592592592,0.5362229849987287,0.5362229849987287,0.5362229849987287,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.08515246956314496,0.08515246956314496,0.08515246956314496,0.48622018271041795,0.48622018271041795,0.48622018271041795,0.6594291407171814,0.6594291407171814,0.6594291407171814
0.01,0.6,0.2,0.9,10,1,s1_077,focused_combo_combined_regularization-wd0p01_do0p6_ls0p2_mw0p9_lr0.001_wd0.01_do0.6_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.5333333333333333,0.5211978648423662,0.42585311880165766,0.46416149068322976,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5211978648423662,0.5211978648423662,0.5211978648423662,0.46416149068322976,0.46416149068322976,0.46416149068322976,0.08657531193410935,0.08657531193410935,0.08657531193410935,0.4760877220748524,0.4760877220748524,0.4760877220748524,0.6341813264992714,0.6341813264992714,0.6341813264992714
0.005,0.5,0.3,0.9,15,1,s1_097,main_effect_label_smoothing-0p3_lr0.001_wd0.005_do0.5_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5324074074074073,0.516269015828849,0.44891981520277974,0.46284729762990623,0.5324074074074073,0.5324074074074073,0.5324074074074073,0.516269015828849,0.516269015828849,0.516269015828849,0.46284729762990623,0.46284729762990623,0.46284729762990623,0.06724925484413863,0.06724925484413863,0.06724925484413863,0.4787103218758742,0.4787103218758742,0.4787103218758742,0.4724680866711674,0.4724680866711674,0.4724680866711674
0.0001,-1.0,0.0,0.9,15,1,ref_rank2_fixed_epoch_ep15,original_rank_parameters_no_early_stopping_static_only_ep15,0.5314814814814814,0.5212910471171341,0.4650236123640708,0.4558136645962733,0.5314814814814814,0.5314814814814814,0.5314814814814814,0.5212910471171341,0.5212910471171341,0.5212910471171341,0.4558136645962733,0.4558136645962733,0.4558136645962733,0.05353181303541577,0.05353181303541577,0.05353181303541577,0.4815658672881996,0.4815658672881996,0.4815658672881996,3.354911912845062,3.354911912845062,3.354911912845062
0.01,0.4,0.3,0.9,9,1,s1_031,focused_combo_combined_regularization-wd0p01_do0p4_ls0p3_mw0p9_lr0.001_wd0.01_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5314814814814814,0.5297803551000482,0.4558409359638804,0.5044444444444445,0.5314814814814814,0.5314814814814814,0.5314814814814814,0.5297803551000482,0.5297803551000482,0.5297803551000482,0.5044444444444445,0.5044444444444445,0.5044444444444445,0.06092845880134108,0.06092845880134108,0.06092845880134108,0.4873786710248481,0.4873786710248481,0.4873786710248481,0.47263788031023973,0.47263788031023973,0.47263788031023973
0.005,0.5,0.2,0.7,9,1,s1_015,main_effect_max_windows_fraction-0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5305555555555556,0.5206434826895185,0.41817715219513163,0.47600225861095413,0.5305555555555556,0.5305555555555556,0.5305555555555556,0.5206434826895185,0.5206434826895185,0.5206434826895185,0.47600225861095413,0.47600225861095413,0.47600225861095413,0.09052080299596496,0.09052080299596496,0.09052080299596496,0.4740703001033695,0.4740703001033695,0.4740703001033695,0.6333710672888522,0.6333710672888522,0.6333710672888522
0.005,0.5,0.1,0.9,15,1,s1_095,main_effect_label_smoothing-0p1_lr0.001_wd0.005_do0.5_ls0.1_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5296296296296297,0.5253087863164589,0.4687221558956703,0.48457004830917877,0.5296296296296297,0.5296296296296297,0.5296296296296297,0.5253087863164589,0.5253087863164589,0.5253087863164589,0.48457004830917877,0.48457004830917877,0.48457004830917877,0.04906096959903321,0.04906096959903321,0.04906096959903321,0.4757075026943357,0.4757075026943357,0.4757075026943357,0.9225768987202112,0.9225768987202112,0.9225768987202112
0.005,0.5,0.05,0.9,15,1,s1_094,main_effect_label_smoothing-0p05_lr0.001_wd0.005_do0.5_ls0.05_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5277777777777779,0.5181993059462436,0.4747882351078027,0.4748593557472276,0.5277777777777779,0.5277777777777779,0.5277777777777779,0.5181993059462436,0.5181993059462436,0.5181993059462436,0.4748593557472276,0.4748593557472276,0.4748593557472276,0.04268307619117082,0.04268307619117082,0.04268307619117082,0.48966802545597077,0.48966802545597077,0.48966802545597077,1.220683310841105,1.220683310841105,1.220683310841105
0.005,0.7,0.2,0.9,15,1,s1_093,main_effect_dropout-0p7_lr0.001_wd0.005_do0.7_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5277777777777777,0.5121011197414481,0.45394950969078895,0.4509080672696234,0.5277777777777777,0.5277777777777777,0.5277777777777777,0.5121011197414481,0.5121011197414481,0.5121011197414481,0.4509080672696234,0.4509080672696234,0.4509080672696234,0.05946866934567191,0.05946866934567191,0.05946866934567191,0.48221163755767266,0.48221163755767266,0.48221163755767266,0.6503230095339609,0.6503230095339609,0.6503230095339609
0.005,0.7,0.2,0.9,9,1,s1_009,main_effect_dropout-0p7_lr0.001_wd0.005_do0.7_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.525,0.5216780335322535,0.4043978497053526,0.47009803921568627,0.525,0.525,0.525,0.5216780335322535,0.5216780335322535,0.5216780335322535,0.47009803921568627,0.47009803921568627,0.47009803921568627,0.09714503108482636,0.09714503108482636,0.09714503108482636,0.47957536633560016,0.47957536633560016,0.47957536633560016,0.6222416822711002,0.6222416822711002,0.6222416822711002
0.005,0.6,0.15,0.9,15,1,s1_111,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5231481481481481,0.5151304365523417,0.4643939567499278,0.477174645000732,0.5231481481481481,0.5231481481481481,0.5231481481481481,0.5151304365523417,0.5151304365523417,0.5151304365523417,0.477174645000732,0.477174645000732,0.477174645000732,0.04732650069504831,0.04732650069504831,0.04732650069504831,0.4785321230725358,0.4785321230725358,0.4785321230725358,0.7820850725015164,0.7820850725015164,0.7820850725015164
0.005,0.5,0.2,1.0,9,1,s1_014,main_effect_max_windows_fraction-1p0_lr0.001_wd0.005_do0.5_ls0.2_mw100_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5231481481481481,0.5176790067940962,0.42178947820538915,0.4845449974861739,0.5231481481481481,0.5231481481481481,0.5231481481481481,0.5176790067940962,0.5176790067940962,0.5176790067940962,0.4845449974861739,0.4845449974861739,0.4845449974861739,0.08164440781735369,0.08164440781735369,0.08164440781735369,0.49453424237720134,0.49453424237720134,0.49453424237720134,0.6599499165086546,0.6599499165086546,0.6599499165086546
0.01,0.4,0.15,0.9,10,1,s1_071,focused_combo_combined_regularization-wd0p01_do0p4_ls0p15_mw0p9_lr0.001_wd0.01_do0.4_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.5222222222222223,0.5083790779099704,0.4632715748949725,0.4566233766233765,0.5222222222222223,0.5222222222222223,0.5222222222222223,0.5083790779099704,0.5083790779099704,0.5083790779099704,0.4566233766233765,0.4566233766233765,0.4566233766233765,0.0474847459442892,0.0474847459442892,0.0474847459442892,0.48525066065747324,0.48525066065747324,0.48525066065747324,0.7925373465211679,0.7925373465211679,0.7925373465211679
0.01,0.6,0.15,0.9,15,1,s1_118,focused_combo_combined_regularization-wd0p01_do0p6_ls0p15_mw0p9_lr0.001_wd0.01_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5203703703703704,0.5128894035790432,0.44558628482201884,0.4825396825396825,0.5203703703703704,0.5203703703703704,0.5203703703703704,0.5128894035790432,0.5128894035790432,0.5128894035790432,0.4825396825396825,0.4825396825396825,0.4825396825396825,0.060238580303052465,0.060238580303052465,0.060238580303052465,0.4759997143708953,0.4759997143708953,0.4759997143708953,0.7805787718930005,0.7805787718930005,0.7805787718930005
0.01,0.4,0.15,0.9,15,1,s1_113,focused_combo_combined_regularization-wd0p01_do0p4_ls0p15_mw0p9_lr0.001_wd0.01_do0.4_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5203703703703704,0.5042039286249812,0.4420267633039633,0.4452285258601048,0.5203703703703704,0.5203703703703704,0.5203703703703704,0.5042039286249812,0.5042039286249812,0.5042039286249812,0.4452285258601048,0.4452285258601048,0.4452285258601048,0.06310577485699534,0.06310577485699534,0.06310577485699534,0.48726051278105154,0.48726051278105154,0.48726051278105154,0.8033985850329032,0.8033985850329032,0.8033985850329032
0.005,0.4,0.3,0.9,15,1,s1_110,focused_combo_combined_regularization-wd0p005_do0p4_ls0p3_mw0p9_lr0.001_wd0.005_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5194444444444445,0.5031705526442368,0.4744813264997485,0.4368253968253969,0.5194444444444445,0.5194444444444445,0.5194444444444445,0.5031705526442368,0.5031705526442368,0.5031705526442368,0.4368253968253969,0.4368253968253969,0.4368253968253969,0.03621779114001472,0.03621779114001472,0.03621779114001472,0.4728676261551268,0.4728676261551268,0.4728676261551268,0.47411197864550136,0.47411197864550136,0.47411197864550136
0.01,0.5,0.2,0.9,15,1,s1_088,main_effect_weight_decay-0p01_lr0.001_wd0.01_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5194444444444445,0.5121779987958478,0.45722236596136534,0.4638095238095238,0.5194444444444445,0.5194444444444445,0.5194444444444445,0.5121779987958478,0.5121779987958478,0.5121779987958478,0.4638095238095238,0.4638095238095238,0.4638095238095238,0.050119883713793945,0.050119883713793945,0.050119883713793945,0.48198908381660727,0.48198908381660727,0.48198908381660727,0.6572896938221356,0.6572896938221356,0.6572896938221356
0.01,0.5,0.3,0.9,15,1,s1_117,focused_combo_combined_regularization-wd0p01_do0p5_ls0p3_mw0p9_lr0.001_wd0.01_do0.5_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5194444444444444,0.5082292328900218,0.4490050400992959,0.4505096733929686,0.5194444444444444,0.5194444444444444,0.5194444444444444,0.5082292328900218,0.5082292328900218,0.5082292328900218,0.4505096733929686,0.4505096733929686,0.4505096733929686,0.05673893962908718,0.05673893962908718,0.05673893962908718,0.48374126862091843,0.48374126862091843,0.48374126862091843,0.47586825205485583,0.47586825205485583,0.47586825205485583
0.005,0.5,0.2,1.0,10,1,s1_056,main_effect_max_windows_fraction-1p0_lr0.001_wd0.005_do0.5_ls0.2_mw100_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,0.5194444444444444,0.5063854869548772,0.39323428613554817,0.46423238597151634,0.5194444444444444,0.5194444444444444,0.5194444444444444,0.5063854869548772,0.5063854869548772,0.5063854869548772,0.46423238597151634,0.46423238597151634,0.46423238597151634,0.10166228149484938,0.10166228149484938,0.10166228149484938,0.47656363189658607,0.47656363189658607,0.47656363189658607,0.6390471506720072,0.6390471506720072,0.6390471506720072
0.0001,-1.0,0.0,0.9,10,1,ref_rank2_fixed_epoch_ep10,original_rank_parameters_no_early_stopping_static_only_ep10,0.5185185185185185,0.5082926675882659,0.48355770172939844,0.45558592132505177,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5082926675882659,0.5082926675882659,0.5082926675882659,0.45558592132505177,0.45558592132505177,0.45558592132505177,0.028160937640269584,0.028160937640269584,0.028160937640269584,0.5000007249916301,0.5000007249916301,0.5000007249916301,3.1269275136787873,3.1269275136787873,3.1269275136787873
0.005,0.4,0.15,0.9,15,1,s1_109,focused_combo_combined_regularization-wd0p005_do0p4_ls0p15_mw0p9_lr0.001_wd0.005_do0.4_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5185185185185184,0.5008269998150198,0.46584160124758534,0.4574906832298137,0.5185185185185184,0.5185185185185184,0.5185185185185184,0.5008269998150198,0.5008269998150198,0.5008269998150198,0.4574906832298137,0.4574906832298137,0.4574906832298137,0.042431256434776285,0.042431256434776285,0.042431256434776285,0.4867032285795726,0.4867032285795726,0.4867032285795726,0.7922402497464108,0.7922402497464108,0.7922402497464108
0.01,0.4,0.2,0.9,15,1,s1_114,focused_combo_combined_regularization-wd0p01_do0p4_ls0p2_mw0p9_lr0.001_wd0.01_do0.4_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,0.5175925925925926,0.49496526680669906,0.47374535872664075,0.4162637362637362,0.5175925925925926,0.5175925925925926,0.5175925925925926,0.49496526680669906,0.49496526680669906,0.49496526680669906,0.4162637362637362,0.4162637362637362,0.4162637362637362,0.03531894652363086,0.03531894652363086,0.03531894652363086,0.47696792022527,0.47696792022527,0.47696792022527,0.6708169713732726,0.6708169713732726,0.6708169713732726
0.005,0.5,0.2,0.5,9,1,s1_016,main_effect_max_windows_fraction-0p5_lr0.001_wd0.005_do0.5_ls0.2_mw50_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,0.5148148148148148,0.4987247828424298,0.4599267236525206,0.4610084033613446,0.5148148148148148,0.5148148148148148,0.5148148148148148,0.4987247828424298,0.4987247828424298,0.4987247828424298,0.4610084033613446,0.4610084033613446,0.4610084033613446,0.04421235698634561,0.04421235698634561,0.04421235698634561,0.4696610759843569,0.4696610759843569,0.4696610759843569,0.644575030876321,0.644575030876321,0.644575030876321
