rank,repeat,seed,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,n_train_subjects,n_val_subjects,n_test_subjects,n_train_windows,n_val_windows,n_test_windows,validation_window_balanced_accuracy,validation_window_macro_f1,validation_file_balanced_accuracy,validation_file_macro_f1,validation_subject_balanced_accuracy,validation_subject_macro_f1,window_balanced_accuracy,window_macro_f1,file_balanced_accuracy,file_macro_f1,subject_balanced_accuracy,subject_macro_f1,best_epoch,best_window_balanced_accuracy,duration_sec,report_path,learning_curve_csv,learning_curve_png,pre_frail_precision,pre_frail_recall,pre_frail_f1,pre_frail_support,robust_non_frail_precision,robust_non_frail_recall,robust_non_frail_f1,robust_non_frail_support,young_precision,young_recall,young_f1,young_support,worst_class_recall,worst_class_f1,overfit_stage,overfit_config_id,overfit_config_name,dynamic_data_mode,stage2_fixed_epoch,stage2_source_config_id,is_reference,overfit_grid_cnn_patience,overfit_grid_max_windows_fraction,train_role_mode,validation_role_mode,test_role_mode,n_static_train_files,n_all_role_train_files,n_dynamic_added_train_files,best_epoch_train_balanced_accuracy,best_epoch_val_balanced_accuracy,train_val_balanced_accuracy_gap,best_epoch_train_loss,best_epoch_val_loss,val_train_loss_gap
2,2,10042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.5473857050011899,0.5462416558161852,0.562962962962963,0.5572317513321975,0.5370370370370371,0.5271601463551928,0.5473857050011899,0.5462416558161852,0.562962962962963,0.5572317513321975,0.5370370370370371,0.5271601463551928,10.0,0.5421159859063853,134.02798874024302,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_006/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed10042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_006/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_006/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed10042_learning_curve.png,0.4,0.4444444444444444,0.42105263157894735,9.0,0.5,0.4166666666666667,0.45454545454545453,12.0,0.6666666666666666,0.75,0.7058823529411765,8.0,0.4166666666666667,0.42105263157894735,stage2,s2_006,from-s1_005_lr0.001_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.9949720812127196,0.5421159859063853,0.4528560953063343,0.3245479747019122,1.2883804341669962,0.963832459465084
2,3,20042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.5349846868829365,0.5373606878917311,0.5527777777777777,0.5527251996689087,0.6342592592592592,0.6294685990338164,0.5349846868829365,0.5373606878917311,0.5527777777777777,0.5527251996689087,0.6342592592592592,0.6294685990338164,10.0,0.5478224775353153,134.31398902833462,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_006/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed20042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_006/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_006/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed20042_learning_curve.png,0.6363636363636364,0.7777777777777778,0.7,9.0,0.5454545454545454,0.5,0.5217391304347826,12.0,0.7142857142857143,0.625,0.6666666666666666,8.0,0.5,0.5217391304347826,stage2,s2_006,from-s1_005_lr0.001_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.9958952307412572,0.5478224775353153,0.44807275320594186,0.32375551083117193,1.2610740547139025,0.9373185438827306
2,4,30042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.5857307468570161,0.5929433692505142,0.638888888888889,0.6531416086427312,0.6759259259259259,0.6933771209633278,0.5857307468570161,0.5929433692505142,0.638888888888889,0.6531416086427312,0.6759259259259259,0.6933771209633278,10.0,0.5869520705036797,138.95177686121315,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_006/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed30042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_006/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_006/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed30042_learning_curve.png,0.6666666666666666,0.4444444444444444,0.5333333333333333,9.0,0.5882352941176471,0.8333333333333334,0.6896551724137931,12.0,1.0,0.75,0.8571428571428571,8.0,0.4444444444444444,0.5333333333333333,stage2,s2_006,from-s1_005_lr0.001_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.995360331416806,0.5869520705036797,0.4084082609131263,0.3241697070428304,1.1196701416882202,0.7955004346453898
2,5,40042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.575742142297255,0.5868200667022243,0.6305555555555555,0.6450332606629773,0.6805555555555555,0.7008547008547009,0.575742142297255,0.5868200667022243,0.6305555555555555,0.6450332606629773,0.6805555555555555,0.7008547008547009,10.0,0.5800905137691192,140.9583307923749,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_006/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed40042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_006/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_006/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed40042_learning_curve.png,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0,0.6,0.75,0.6666666666666666,12.0,1.0,0.625,0.7692307692307693,8.0,0.625,0.6666666666666666,stage2,s2_006,from-s1_005_lr0.001_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.9956216627096245,0.5800905137691192,0.41553114894050525,0.32341715493351453,1.1586487963308563,0.8352316413973417
2,1,42,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,62628,15657,15657,0.5218070099454014,0.5301792322390084,0.5287037037037038,0.5387131952017449,0.5231481481481481,0.5329311211664153,0.5218070099454014,0.5301792322390084,0.5287037037037038,0.5387131952017449,0.5231481481481481,0.5329311211664153,10.0,0.5338946566826785,134.78741823509336,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_007/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.5,0.4444444444444444,0.47058823529411764,9.0,0.42857142857142855,0.5,0.46153846153846156,12.0,0.7142857142857143,0.625,0.6666666666666666,8.0,0.4444444444444444,0.46153846153846156,stage2,s2_007,from-s1_005_lr0.0005_ep10_mw90_static_only,static_only,10,s1_005,False,0,0.9,static_only,static_only,static_only,116,116,0,0.9983263400290001,0.5338946566826785,0.46443168334632157,0.3154291823391483,1.2865018031709947,0.9710726208318464
2,2,10042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,62628,15657,15657,0.5247752768112633,0.535655965996871,0.5574074074074074,0.5689216460472054,0.6157407407407408,0.6234288587229764,0.5247752768112633,0.535655965996871,0.5574074074074074,0.5689216460472054,0.6157407407407408,0.6234288587229764,10.0,0.5183344898466505,131.5360656734556,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_007/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.625,0.5555555555555556,0.5882352941176471,9.0,0.5714285714285714,0.6666666666666666,0.6153846153846154,12.0,0.7142857142857143,0.625,0.6666666666666666,8.0,0.5555555555555556,0.5882352941176471,stage2,s2_007,from-s1_005_lr0.0005_ep10_mw90_static_only,static_only,10,s1_005,False,0,0.9,static_only,static_only,static_only,116,116,0,0.9979800121488284,0.5183344898466505,0.47964552230217783,0.3159514244711123,1.2103463705855682,0.8943949461144558
2,3,20042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,62628,15657,15657,0.5670617006094498,0.5683438241313155,0.5990740740740741,0.5962299998429821,0.6435185185185185,0.6287094547964114,0.5670617006094498,0.5683438241313155,0.5990740740740741,0.5962299998429821,0.6435185185185185,0.6287094547964114,10.0,0.5773943431649903,135.2568413661793,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_007/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.5714285714285714,0.8888888888888888,0.6956521739130435,9.0,0.5555555555555556,0.4166666666666667,0.47619047619047616,12.0,0.8333333333333334,0.625,0.7142857142857143,8.0,0.4166666666666667,0.47619047619047616,stage2,s2_007,from-s1_005_lr0.0005_ep10_mw90_static_only,static_only,10,s1_005,False,0,0.9,static_only,static_only,static_only,116,116,0,0.9974370501608881,0.5773943431649903,0.42004270699589785,0.31762648516095143,1.1418722416573055,0.8242457564963541
2,4,30042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,62628,15657,15657,0.504139857027091,0.5035410924346838,0.5175925925925925,0.5155494756041952,0.5185185185185185,0.5185185185185185,0.504139857027091,0.5035410924346838,0.5175925925925925,0.5155494756041952,0.5185185185185185,0.5185185185185185,10.0,0.5319688070184485,135.6383106969297,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_007/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.5555555555555556,0.5555555555555556,0.5555555555555556,9.0,0.5,0.5,0.5,12.0,0.5,0.5,0.5,8.0,0.5,0.5,stage2,s2_007,from-s1_005_lr0.0005_ep10_mw90_static_only,static_only,10,s1_005,False,0,0.9,static_only,static_only,static_only,116,116,0,0.9974956495321792,0.5319688070184485,0.46552684251373067,0.31808044354947784,1.3546281043589203,1.0365476608094424
2,5,40042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,62628,15657,15657,0.4945878825268168,0.512583447275561,0.47129629629629627,0.48798021691298166,0.4583333333333333,0.47886119257086995,0.4945878825268168,0.512583447275561,0.47129629629629627,0.48798021691298166,0.4583333333333333,0.47886119257086995,10.0,0.4682699395779917,132.20573721267283,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_007/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_007/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.42857142857142855,0.3333333333333333,0.375,9.0,0.42105263157894735,0.6666666666666666,0.5161290322580645,12.0,1.0,0.375,0.5454545454545454,8.0,0.3333333333333333,0.375,stage2,s2_007,from-s1_005_lr0.0005_ep10_mw90_static_only,static_only,10,s1_005,False,0,0.9,static_only,static_only,static_only,116,116,0,0.9981211554551027,0.4682699395779917,0.529851215877111,0.31603391070253206,1.30973677412763,0.993702863425098
2,1,42,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.5140135547168111,0.5048634222133512,0.5148148148148148,0.49526498346374126,0.5185185185185185,0.5015151515151515,0.5140135547168111,0.5048634222133512,0.5148148148148148,0.49526498346374126,0.5185185185185185,0.5015151515151515,10.0,0.5433863088694185,137.68740571010858,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_008/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed42_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed42_learning_curve.png,0.38461538461538464,0.5555555555555556,0.45454545454545453,9.0,0.375,0.25,0.3,12.0,0.75,0.75,0.75,8.0,0.25,0.3,stage2,s2_008,from-s1_005_lr0.0005_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.996729057702454,0.5433863088694185,0.4533427488330355,0.32181778990160614,1.4649355764286536,1.1431177865270474
2,2,10042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.5440491230314567,0.5394583969919483,0.5638888888888889,0.5590653728294178,0.5509259259259259,0.5494117647058824,0.5440491230314567,0.5394583969919483,0.5638888888888889,0.5590653728294178,0.5509259259259259,0.5494117647058824,10.0,0.5412288246939233,136.01873606070876,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_008/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed10042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed10042_learning_curve.png,0.5714285714285714,0.4444444444444444,0.5,9.0,0.5384615384615384,0.5833333333333334,0.56,12.0,0.5555555555555556,0.625,0.5882352941176471,8.0,0.4444444444444444,0.5,stage2,s2_008,from-s1_005_lr0.0005_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.9961726195104618,0.5412288246939233,0.45494379481653846,0.3226328168378732,1.2301753048281387,0.9075424879902656
2,3,20042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.5199811190078414,0.5183944349140591,0.5324074074074074,0.5297477782914676,0.5277777777777778,0.5293650793650794,0.5199811190078414,0.5183944349140591,0.5324074074074074,0.5297477782914676,0.5277777777777778,0.5293650793650794,10.0,0.5342321220904311,135.40828291419894,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_008/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed20042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed20042_learning_curve.png,0.5454545454545454,0.6666666666666666,0.6,9.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,12.0,0.6666666666666666,0.5,0.5714285714285714,8.0,0.4166666666666667,0.4166666666666667,stage2,s2_008,from-s1_005_lr0.0005_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.9964933772615255,0.5342321220904311,0.4622612551710944,0.32244339019240964,1.2788538742448685,0.9564104840524589
2,4,30042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.5919757429478988,0.6011152340631645,0.6361111111111111,0.648801902323029,0.638888888888889,0.6507936507936507,0.5919757429478988,0.6011152340631645,0.6361111111111111,0.648801902323029,0.638888888888889,0.6507936507936507,10.0,0.5827322375394047,135.64571524597704,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_008/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed30042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed30042_learning_curve.png,0.6,0.3333333333333333,0.42857142857142855,9.0,0.5555555555555556,0.8333333333333334,0.6666666666666666,12.0,1.0,0.75,0.8571428571428571,8.0,0.3333333333333333,0.42857142857142855,stage2,s2_008,from-s1_005_lr0.0005_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.9958733286371182,0.5827322375394047,0.41314109109771346,0.32351448312519443,1.1311154219557187,0.8076009388305243
2,5,40042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.1,23,6,29,65304,15657,15657,0.5590204441271495,0.5656607782595274,0.5953703703703703,0.6030008966203303,0.6759259259259259,0.6863247863247862,0.5590204441271495,0.5656607782595274,0.5953703703703703,0.6030008966203303,0.6759259259259259,0.6863247863247862,10.0,0.5670757484353837,135.5493292612955,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/s2_008/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed40042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/s2_008/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_train_all_roles_seed40042_learning_curve.png,0.6363636363636364,0.7777777777777778,0.7,9.0,0.6428571428571429,0.75,0.6923076923076923,12.0,1.0,0.5,0.6666666666666666,8.0,0.5,0.6666666666666666,stage2,s2_008,from-s1_005_lr0.0005_ep10_mw90_train_all_roles,train_all_roles,10,s1_005,False,0,0.9,all_roles,static_only,static_only,116,209,93,0.9959471484949681,0.5670757484353837,0.42887140005958446,0.3228607076536937,1.2502703378329623,0.9274096301792686
2,1,42,inceptiontime,inception_time,0,50,20,5.0,2.5,50.0,0.9,0.001,0.0001,-1.0,0.0,23,6,29,62628,15657,15657,0.626965810670337,0.6251422972387531,0.6962962962962962,0.695815227556953,0.6944444444444443,0.6994152046783627,0.626965810670337,0.6251422972387531,0.6962962962962962,0.695815227556953,0.6944444444444443,0.6994152046783627,17.2,0.623972459793029,406.10440915450454,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/ref_original/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/ref_original/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/ref_original/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.6,0.6666666666666666,0.631578947368421,9.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.0,0.8571428571428571,0.75,0.8,8.0,0.6666666666666666,0.631578947368421,reference,ref_original,original_rank_parameters_static_only,static_only,0,,True,-1,-1.0,static_only,static_only,static_only,116,116,0,0.9942017867826115,0.623972459793029,0.37022932698958255,0.016827641760793623,2.4745505723300107,2.457722930569217
2,2,10042,inceptiontime,inception_time,0,50,20,5.0,2.5,50.0,0.9,0.001,0.0001,-1.0,0.0,23,6,29,62628,15657,15657,0.6125505918010749,0.6030902192161885,0.6546296296296297,0.6397441062587732,0.7407407407407408,0.7261904761904762,0.6125505918010749,0.6030902192161885,0.6546296296296297,0.6397441062587732,0.7407407407407408,0.7261904761904762,9.4,0.6049471277617037,355.37302223965526,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/ref_original/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/ref_original/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/ref_original/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.6666666666666666,0.8888888888888888,0.7619047619047619,9.0,0.7777777777777778,0.5833333333333334,0.6666666666666666,12.0,0.75,0.75,0.75,8.0,0.5833333333333334,0.6666666666666666,reference,ref_original,original_rank_parameters_static_only,static_only,0,,True,-1,-1.0,static_only,static_only,static_only,116,116,0,0.9796760448970462,0.6049471277617037,0.3747289171353425,0.0600078432401069,2.292266670321102,2.232258827080995
2,3,20042,inceptiontime,inception_time,0,50,20,5.0,2.5,50.0,0.9,0.001,0.0001,-1.0,0.0,23,6,29,62628,15657,15657,0.6299106940365792,0.6080389072941078,0.6787037037037038,0.6505246761764224,0.7546296296296297,0.7237538290169869,0.6299106940365792,0.6080389072941078,0.6787037037037038,0.6505246761764224,0.7546296296296297,0.7237538290169869,6.4,0.6615805124972561,321.3629665961489,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/ref_original/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/ref_original/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/ref_original/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.6666666666666666,0.8888888888888888,0.7619047619047619,9.0,0.8571428571428571,0.5,0.631578947368421,12.0,0.7,0.875,0.7777777777777778,8.0,0.5,0.631578947368421,reference,ref_original,original_rank_parameters_static_only,static_only,0,,True,-1,-1.0,static_only,static_only,static_only,116,116,0,0.9889797393178872,0.6615805124972561,0.32739922682063105,0.0330023072019647,2.5612924028638893,2.5282900956619248
2,4,30042,inceptiontime,inception_time,0,50,20,5.0,2.5,50.0,0.9,0.001,0.0001,-1.0,0.0,23,6,29,62628,15657,15657,0.6274624671503747,0.6238797272045158,0.6768518518518519,0.671123029379295,0.6712962962962963,0.6650326797385621,0.6274624671503747,0.6238797272045158,0.6768518518518519,0.671123029379295,0.6712962962962963,0.6650326797385621,15.0,0.658362840051844,407.0280392440036,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/reports/ref_original/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/ref_original/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_0922_overfitting_sweep_stage2_rank2/learning_curves/ref_original/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.625,0.5555555555555556,0.5882352941176471,9.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0,0.7777777777777778,0.875,0.8235294117647058,8.0,0.5555555555555556,0.5833333333333334,reference,ref_original,original_rank_parameters_static_only,static_only,0,,True,-1,-1.0,static_only,static_only,static_only,116,116,0,0.9831350423653495,0.658362840051844,0.32477220231350556,0.04881207448712331,2.145303254254237,2.0964911797671135
