rank,repeat,seed,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,n_train_subjects,n_val_subjects,n_test_subjects,n_train_windows,n_val_windows,n_test_windows,validation_window_balanced_accuracy,validation_window_macro_f1,validation_file_balanced_accuracy,validation_file_macro_f1,validation_subject_balanced_accuracy,validation_subject_macro_f1,window_balanced_accuracy,window_macro_f1,file_balanced_accuracy,file_macro_f1,subject_balanced_accuracy,subject_macro_f1,best_epoch,best_window_balanced_accuracy,duration_sec,report_path,learning_curve_csv,learning_curve_png,pre_frail_precision,pre_frail_recall,pre_frail_f1,pre_frail_support,robust_non_frail_precision,robust_non_frail_recall,robust_non_frail_f1,robust_non_frail_support,young_precision,young_recall,young_f1,young_support,worst_class_recall,worst_class_f1,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,window_sampler,windows_per_subject_per_epoch,train_overlap_pct,dynamic_data_mode,stage2_fixed_epoch,reference_source,reference_source_config_id,stage2_source_config_id,is_reference,overfit_grid_cnn_patience,overfit_grid_max_windows_fraction,train_role_mode,validation_role_mode,test_role_mode,eval_protocol,requested_cv_folds,n_splits,early_stopping_source,n_static_train_files,n_all_role_train_files,n_dynamic_added_train_files,mean_window_sqi,n_file_aggregation_windows,n_subject_aggregation_windows,n_train_samples_per_epoch,best_epoch_train_balanced_accuracy,best_epoch_val_balanced_accuracy,train_val_balanced_accuracy_gap,best_epoch_train_loss,best_epoch_val_loss,val_train_loss_gap
2,2,10042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.4895424634164635,0.46719873472205253,0.5074074074074074,0.4725354568051197,0.5092592592592592,0.468954248366013,0.4895424634164635,0.46719873472205253,0.5074074074074074,0.4725354568051197,0.5092592592592592,0.468954248366013,10.0,0.48269794253434456,371.40258707408793,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_030/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_030/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_030/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.4666666666666667,0.7777777777777778,0.5833333333333334,9.0,0.6,0.25,0.35294117647058826,12.0,0.4444444444444444,0.5,0.47058823529411764,8.0,0.25,0.35294117647058826,generalization,gen_030,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,45180,0.9880338006716063,0.48269794253434456,0.5053358581372618,0.6967530994673687,1.1911604104479976,0.49440731098062884
2,3,20042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.49557433815815033,0.49506313340998637,0.5351851851851852,0.5315016835016836,0.6203703703703703,0.6182539682539682,0.49557433815815033,0.49506313340998637,0.5351851851851852,0.5315016835016836,0.6203703703703703,0.6182539682539682,10.0,0.5157435693728045,371.3742875100579,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_030/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_030/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_030/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.6363636363636364,0.7777777777777778,0.7,9.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0,0.6666666666666666,0.5,0.5714285714285714,8.0,0.5,0.5714285714285714,generalization,gen_030,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,45180,0.9884744115865056,0.5157435693728045,0.4727308422137011,0.6974034775327229,1.1523404824715926,0.4549370049388697
2,4,30042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.5286772151410151,0.5295195045731373,0.5648148148148149,0.5682777138473342,0.6481481481481481,0.6474358974358975,0.5286772151410151,0.5295195045731373,0.5648148148148149,0.5682777138473342,0.6481481481481481,0.6474358974358975,10.0,0.5369151157924699,371.42601345013827,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_030/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_030/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_030/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.5714285714285714,0.4444444444444444,0.5,9.0,0.6428571428571429,0.75,0.6923076923076923,12.0,0.75,0.75,0.75,8.0,0.4444444444444444,0.5,generalization,gen_030,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,45180,0.9883160119532329,0.5369151157924699,0.45140089616076307,0.6957731548948334,1.1126511653449462,0.41687801045011286
2,5,40042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.5076776782572758,0.4948099764484833,0.5333333333333333,0.5166649607060402,0.5370370370370371,0.5121212121212121,0.5076776782572758,0.4948099764484833,0.5333333333333333,0.5166649607060402,0.5370370370370371,0.5121212121212121,10.0,0.4871100652259791,371.19497059891,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_030/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_030/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_030/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.5384615384615384,0.7777777777777778,0.6363636363636364,9.0,0.5,0.3333333333333333,0.4,12.0,0.5,0.5,0.5,8.0,0.3333333333333333,0.4,generalization,gen_030,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplernone_wpsall_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,none,all,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,45180,0.9888131277852426,0.4871100652259791,0.5017030625592634,0.6966558562162692,1.196281087290925,0.49962523107465584
2,1,42,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,31704,15657,15657,0.5353631162609929,0.531629217410891,0.6287037037037038,0.6149433512224209,0.6388888888888888,0.6257703081232493,0.5353631162609929,0.531629217410891,0.6287037037037038,0.6149433512224209,0.6388888888888888,0.6257703081232493,10.0,0.570888854096827,160.38442317396402,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_031/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.5454545454545454,0.6666666666666666,0.6,9.0,0.6666666666666666,0.5,0.5714285714285714,12.0,0.6666666666666666,0.75,0.7058823529411765,8.0,0.5,0.5714285714285714,generalization,gen_031,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,0.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,15892,0.974680467785553,0.570888854096827,0.40379161368872596,0.7181261475417993,1.1000426362883104,0.3819164887465112
2,2,10042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,31704,15657,15657,0.40670013887930195,0.4094779142915617,0.4444444444444445,0.44547166581064884,0.4490740740740741,0.4478114478114478,0.40670013887930195,0.4094779142915617,0.4444444444444445,0.44547166581064884,0.4490740740740741,0.4478114478114478,10.0,0.39818302148291296,160.3471464398317,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_031/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.5555555555555556,0.5555555555555556,0.5555555555555556,9.0,0.5,0.4166666666666667,0.45454545454545453,12.0,0.3,0.375,0.3333333333333333,8.0,0.375,0.3333333333333333,generalization,gen_031,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,0.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,15892,0.9719888039314772,0.39818302148291296,0.5738057824485643,0.7200292015822776,1.2028284526669126,0.48279925108463506
2,3,20042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,31704,15657,15657,0.46303886043282194,0.45136053056218856,0.5009259259259259,0.4878048780487805,0.4583333333333333,0.44246031746031744,0.46303886043282194,0.45136053056218856,0.5009259259259259,0.4878048780487805,0.4583333333333333,0.44246031746031744,10.0,0.4935018058047859,160.25427184789442,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_031/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.5,0.6666666666666666,0.5714285714285714,9.0,0.4444444444444444,0.3333333333333333,0.38095238095238093,12.0,0.375,0.375,0.375,8.0,0.3333333333333333,0.375,generalization,gen_031,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,0.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,15892,0.9702812028395023,0.4935018058047859,0.47677939703471633,0.7202486978332892,1.2068115055929414,0.4865628077596522
2,4,30042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,31704,15657,15657,0.5230875740534793,0.515524174359104,0.5398148148148149,0.5280643312558205,0.6064814814814815,0.5849673202614379,0.5230875740534793,0.515524174359104,0.5398148148148149,0.5280643312558205,0.6064814814814815,0.5849673202614379,10.0,0.5575610348938796,160.27231544698589,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_031/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.5833333333333334,0.7777777777777778,0.6666666666666666,9.0,0.625,0.4166666666666667,0.5,12.0,0.5555555555555556,0.625,0.5882352941176471,8.0,0.4166666666666667,0.5,generalization,gen_031,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,0.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,15892,0.9724113930589864,0.5575610348938796,0.41485035816510674,0.7202590731308602,1.1431523784056854,0.42289330527482516
2,5,40042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,31704,15657,15657,0.5075979801077695,0.5025932845217308,0.55,0.5403225928808658,0.5277777777777778,0.5197691197691198,0.5075979801077695,0.5025932845217308,0.55,0.5403225928808658,0.5277777777777778,0.5197691197691198,10.0,0.5077397424920943,160.21496222680435,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_031/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_031/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.5,0.6666666666666666,0.5714285714285714,9.0,0.5,0.4166666666666667,0.45454545454545453,12.0,0.5714285714285714,0.5,0.5333333333333333,8.0,0.4166666666666667,0.45454545454545453,generalization,gen_031,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,0.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,15892,0.9734280950388958,0.5077397424920943,0.4656883525468015,0.7202222413790861,1.1600294190825722,0.4398071777034861
2,1,42,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.5152381614873552,0.5050777198678611,0.5277777777777778,0.505874335874336,0.4953703703703704,0.4724386724386724,0.5152381614873552,0.5050777198678611,0.5277777777777778,0.505874335874336,0.4953703703703704,0.4724386724386724,10.0,0.5382159606695146,208.8583209218923,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_032/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.5384615384615384,0.7777777777777778,0.6363636363636364,9.0,0.4444444444444444,0.3333333333333333,0.38095238095238093,12.0,0.42857142857142855,0.375,0.4,8.0,0.3333333333333333,0.38095238095238093,generalization,gen_032,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,22608,0.9800816036350106,0.5382159606695146,0.441865642965496,0.7106814332829835,1.1247809034914469,0.4140994702084634
2,2,10042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.46550541693981035,0.46197384973388056,0.4731481481481481,0.46869699501278445,0.4861111111111111,0.47388167388167385,0.46550541693981035,0.46197384973388056,0.4731481481481481,0.46869699501278445,0.4861111111111111,0.47388167388167385,10.0,0.44076869784460443,208.81005338812247,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_032/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.46153846153846156,0.6666666666666666,0.5454545454545454,9.0,0.5555555555555556,0.4166666666666667,0.47619047619047616,12.0,0.42857142857142855,0.375,0.4,8.0,0.375,0.4,generalization,gen_032,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,22608,0.9802164102711858,0.44076869784460443,0.5394477124265813,0.7094665099069679,1.1684965781117895,0.4590300682048216
2,3,20042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.4940806830134256,0.47929573985686535,0.5425925925925926,0.5236736736736737,0.5416666666666666,0.5160122528543581,0.4940806830134256,0.47929573985686535,0.5425925925925926,0.5236736736736737,0.5416666666666666,0.5160122528543581,10.0,0.5314380437089985,208.4599998460617,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_032/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.5,0.6666666666666666,0.5714285714285714,9.0,0.5714285714285714,0.3333333333333333,0.42105263157894735,12.0,0.5,0.625,0.5555555555555556,8.0,0.3333333333333333,0.42105263157894735,generalization,gen_032,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,22608,0.980809740901363,0.5314380437089985,0.44937169719236447,0.7106067872043974,1.2661329388813207,0.5555261516769233
2,4,30042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.5374833488020875,0.5373527745022653,0.5777777777777778,0.5733425733425733,0.5925925925925926,0.5904761904761905,0.5374833488020875,0.5373527745022653,0.5777777777777778,0.5733425733425733,0.5925925925925926,0.5904761904761905,10.0,0.588846964314796,208.8330242719967,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_032/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.6363636363636364,0.7777777777777778,0.7,9.0,0.5,0.5,0.5,12.0,0.6666666666666666,0.5,0.5714285714285714,8.0,0.5,0.5,generalization,gen_032,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,22608,0.9793964610119333,0.588846964314796,0.39054949669713734,0.7106143189531657,1.1284763003108262,0.4178619813576605
2,5,40042,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,45180,15657,15657,0.46419468168896644,0.4619307091385633,0.462037037037037,0.45824881676808654,0.4490740740740741,0.44651483781918566,0.46419468168896644,0.4619307091385633,0.462037037037037,0.45824881676808654,0.4490740740740741,0.44651483781918566,10.0,0.4417970436203912,208.84327394515276,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_032/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_032/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.4166666666666667,0.5555555555555556,0.47619047619047616,9.0,0.45454545454545453,0.4166666666666667,0.43478260869565216,12.0,0.5,0.375,0.42857142857142855,8.0,0.375,0.42857142857142855,generalization,gen_032,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps50pct_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,30.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,22608,0.9807267370530504,0.4417970436203912,0.5389296934326592,0.7082524919050064,1.2038699288791468,0.4956174369741404
2,1,42,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,0.001,0.01,0.5,0.3,23,6,29,31704,15657,15657,0.46008221272516164,0.4483780781845004,0.47222222222222215,0.4541568442558542,0.4953703703703704,0.48484848484848486,0.46008221272516164,0.4483780781845004,0.47222222222222215,0.4541568442558542,0.4953703703703704,0.48484848484848486,10.0,0.4915618594823387,59.435758863110095,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/reports/gen_033/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_033/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260630_0630_overfitting_sweep_generalization_rank2/learning_curves/gen_033/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.5714285714285714,0.4444444444444444,0.5,9.0,0.5,0.4166666666666667,0.45454545454545453,12.0,0.4166666666666667,0.625,0.5,8.0,0.4166666666666667,0.45454545454545453,generalization,gen_033,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps16_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,16,0.0,static_only,0,,,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,1856,0.8771825396825397,0.4915618594823387,0.38562068020020096,0.8113599936167398,1.3010553740301287,0.4896953804133889
