model,fold,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
cnn,1,1,0.31539883367144145,0.8938752586019869,2.9134945457027563,0.3380706884169488
cnn,1,2,0.08580291569232941,0.9764523569803285,3.24454125594842,0.39922796757976814
cnn,1,3,0.03939368182148498,0.9904868321238091,4.20430956072037,0.3297886529188468
cnn,1,4,0.03804185291429838,0.9900754175579828,4.727945044714023,0.3056555863342567
cnn,1,5,0.029890827786249036,0.9903567120080917,4.396435901462975,0.37334564481378885
cnn,1,6,0.01893883961512564,0.9953695504768124,4.130112311541758,0.27160921309120756
cnn,1,7,0.01731316760594312,0.9952224000226577,4.396144148269039,0.3882835744331589
cnn,1,8,0.01950061308788673,0.9946096549246185,5.36685072935736,0.3687211449676824
cnn,1,9,0.018935235492468703,0.993214377344911,5.4926019421781636,0.3409459320816661
cnn,1,10,0.012361844407748252,0.9969911603287892,4.920177241837283,0.3660305735097979
cnn,1,11,0.009549592594423582,0.9976289835257391,5.1171633756127655,0.15165948496973428
cnn,1,12,0.016553346365197705,0.9948448934159971,4.014126103738235,0.3835385246742588
cnn,1,13,0.008614080231452066,0.9971779016920012,3.7328264890143874,0.3643967374576793
cnn,1,14,0.01748672795029751,0.9971003025846871,4.487500108440754,0.27398943264594233
cnn,1,15,0.028855274695580684,0.991304931634298,3.621731895701848,0.4003898635477583
cnn,1,16,0.009300444877534083,0.9968715291429815,5.264587309073391,0.3937083205088745
cnn,1,17,0.01918421007901018,0.9940098399259254,4.5073332189290225,0.3633040935672515
cnn,1,18,0.009689105376450104,0.9974066751337066,4.485358902200657,0.38181491741048523
cnn,1,19,0.008424673478377652,0.9967268198582632,4.533133507304964,0.43541602544372626
cnn,1,20,0.004908656052381188,0.9983088388011826,5.535463972736648,0.37428439519852263
cnn,1,21,0.012356735741531549,0.9970477815762836,5.6093748375375725,0.41508669334154097
cnn,1,22,0.016709429326091103,0.9938417116119512,6.618945729762247,0.30757669026367085
cnn,1,23,0.004576189386940454,0.9992425456172424,5.513590132025442,0.3391479429568072
cnn,1,24,0.008944891285815314,0.9966492207509491,5.605908261375996,0.3215938237406381
cnn,1,25,0.007487248970671947,0.9983088388011826,5.852357975538961,0.3162819329024315
cnn,1,26,0.010718985747147459,0.9953630854271394,6.086946069803106,0.3780291371704114
cnn,1,27,0.00713867090714932,0.9976184945958293,4.688669225898856,0.3338001436339386
cnn,1,28,0.002568933394874106,0.999284577695736,6.057842294418035,0.3511644608597517
cnn,1,29,0.0023597570481832426,1.0,4.881915931456363,0.39754539858417975
cnn,1,30,0.004736901018525084,0.9987914637835044,5.644827922359867,0.3706191648712424
cnn,1,31,0.004426862673440505,0.9991334033613445,7.111227580364259,0.3316994972812148
cnn,1,32,0.005117824490211065,0.9984600131355741,4.82283337990289,0.35236483020416537
cnn,1,33,0.0062930630703844,0.9982142857142856,4.7041472880338615,0.4142454088437468
cnn,1,34,0.005658885666819585,0.9978117010087143,7.925071604240216,0.3436493279983585
cnn,1,35,0.005940642991460594,0.9976605266743229,5.365460853561911,0.3960808453883246
cnn,1,36,0.007464602443787253,0.997738125781637,6.844735236861937,0.3825715604801477
cnn,1,37,0.012127730272074517,0.9950000916306253,5.517287110794373,0.4197034985123628
cnn,1,38,0.0039607572656957645,0.9988019527134142,6.927281308464299,0.3437955268287678
cnn,1,39,0.0041422634710110845,0.9985626903417989,5.159421751170551,0.3496922129886119
cnn,2,1,0.3660664676473691,0.8691429491072049,1.419288190235769,0.6977664687588353
cnn,2,2,0.11483895153953479,0.9632047143129777,2.404617548419541,0.49449392140231835
cnn,2,3,0.06419612068253068,0.9807595776384913,1.7009543948036556,0.6272052586938083
cnn,2,4,0.057493168502472915,0.9790326972495719,2.0845479259065693,0.6989468476109698
cnn,2,5,0.042097479990647675,0.9883860568039887,2.407462534524349,0.6543681085665819
cnn,2,6,0.0322789066677125,0.9893061441391344,2.25976654154133,0.6305131467345207
cnn,2,7,0.024704868556448045,0.9918761230494665,2.471883314157507,0.60535764772406
cnn,2,8,0.02535302309014906,0.9913801845572486,2.541443955757186,0.6418857789086797
cnn,2,9,0.023711515553832913,0.9919712613838502,2.90999790959472,0.5888676844783715
cnn,2,10,0.02905073203437496,0.9897701550421684,3.2896978869463958,0.6115988125530111
cnn,2,11,0.020010423219467225,0.9932842079795702,4.6445113980042665,0.46659598529827534
cnn,2,12,0.020914326669187105,0.9930242453874992,2.5795243391417024,0.4741306191687871
cnn,2,13,0.01622413108886506,0.9940488648207694,3.635188405645558,0.6030746395250212
cnn,2,14,0.013165647836509519,0.9958679649584358,3.449565435803488,0.5424088210347753
cnn,2,15,0.020679076882347894,0.9929094982396466,3.119616670604039,0.5325275657336727
cnn,2,16,0.017745983980869195,0.9941650712614404,2.8744900708009764,0.6318490245971162
cnn,2,17,0.010244345068741285,0.9972455815921739,3.0024915913678356,0.5906559230986712
cnn,2,18,0.017699715647009166,0.9955157826176176,2.4026717655080603,0.5989821882951654
cnn,2,19,0.014739765605946349,0.9947496664836004,3.4788374271476257,0.5348741871642635
cnn,2,20,0.014053326921398716,0.9959812528134702,3.9958783151791466,0.6580223353124116
cnn,2,21,0.01301737236633646,0.9956595387690177,3.261484817018679,0.6298840825558383
cnn,2,22,0.013305614255156029,0.9957517585177648,2.427217246467402,0.6005937234944868
cnn,2,23,0.014321558118032185,0.9942783591164747,4.090500086595295,0.5424300254452926
cnn,2,24,0.009787748494664602,0.997334882755284,3.7667703640514185,0.6015761945151258
cnn,3,1,0.35597311347149885,0.8692051820728292,3.232448148088402,0.3334769672719811
cnn,3,2,0.10132280173353278,0.9745166122004357,2.1005439226036375,0.4681158305119524
cnn,3,3,0.07202053418060621,0.9790869125427949,1.9276402241063206,0.4059300297527444
cnn,3,4,0.04764055621008783,0.9843963974478681,2.229373567784119,0.326251667179645
cnn,3,5,0.04461914021342706,0.9855907640834113,2.597413870153515,0.47083205088745256
cnn,3,6,0.03698757358629686,0.9893936741363212,7.989868394725389,0.31580486303477995
cnn,3,7,0.03156170785704699,0.9915168845315905,2.4837031712530533,0.4800861803631887
cnn,3,8,0.054667413496197415,0.9834393479614066,3.1392293171939922,0.46964194111008517
cnn,3,9,0.038327309323134474,0.9913661297852475,3.539498060631829,0.43281779008925825
cnn,3,10,0.035358216590807734,0.9882459928415811,3.9599403257579877,0.3288806812352519
cnn,3,11,0.01609500425245362,0.9961863912231559,3.7622632166704717,0.36601518415922846
cnn,3,12,0.014262079584519737,0.9957457983193277,1.9834003139858767,0.50297783933518
cnn,3,13,0.01716906548580692,0.993032212885154,2.6543444415068946,0.4762311480455525
cnn,3,14,0.023674228615933456,0.9919156551509493,4.126065922560181,0.4687929619370063
cnn,3,15,0.02209240171191945,0.9939240974167444,4.774620146936497,0.32411511234225915
cnn,3,16,0.028604442828061738,0.9912552521008404,4.329725827264312,0.32716220375500155
cnn,3,17,0.02198126690827149,0.99302151416122,2.7142704004032776,0.46978813994049445
cnn,3,18,0.01128317137162622,0.9961445689386865,5.04148940912787,0.32615676618446704
cnn,3,19,0.012719542671626326,0.9963167211328976,3.9531656855789605,0.45580691494818915
cnn,3,20,0.030350461155914953,0.9959685262994086,3.2591103271352275,0.4522032420231867
cnn,3,21,0.032478236349505515,0.9888091347650172,5.478927737049514,0.4309402893197907
cnn,3,22,0.00986986469041977,0.9967154917522564,3.354733642390387,0.48451831332717754
cnn,3,23,0.013349155059908158,0.9968351229380641,2.8805740489908485,0.4670077972709552
cnn,3,24,0.008250553062792348,0.9968039993775287,3.8874690869544217,0.45487842413050167
cnn,3,25,0.024196059474637037,0.9958800186741362,7.151540792983455,0.3770313942751616
cnn,3,26,0.030960163266046527,0.9887410519763461,6.317049109056868,0.37607468964809687
cnn,3,27,0.017658825028775027,0.9933794351073763,3.0379889571678595,0.5075202626449165
cnn,3,28,0.009508953306626959,0.9964451058201057,5.100532899321274,0.4428978147122191
cnn,3,29,0.004679767494179451,0.9991752256458138,3.980764692339378,0.4372550528367703
cnn,3,30,0.005714234969211527,0.9981530112044817,3.1099686496607037,0.48633169180260594
cnn,3,31,0.017160111053257984,0.9952468487394958,4.486327145376902,0.46572791628193283
cnn,3,32,0.009247813720699364,0.9965287503890444,3.8494126927344277,0.530760746896481
cnn,3,33,0.006930006535577167,0.9973175381263616,4.260670586782654,0.4835718682671592
cnn,3,34,0.006817286954957616,0.9977795284780578,3.736714900794909,0.5038781163434903
cnn,3,35,0.005450810132410529,0.998604302832244,3.9225261452101696,0.45836411203447214
cnn,3,36,0.012267385675197426,0.9971414954870838,3.2129995536296705,0.4707602339181287
cnn,3,37,0.019793985335239156,0.9926791549953314,3.0585367565014003,0.4401328613932492
cnn,3,38,0.010293630366899939,0.9961134453781512,7.0821417469889365,0.372140145685852
cnn,3,39,0.014971992226436179,0.9944113756613757,3.1021553161734796,0.47064994357238127
cnn,3,40,0.006408065997241535,0.998615001556178,4.090717354696416,0.4660254437262748
cnn,3,41,0.004452095719926337,0.9990196078431373,5.208883564704478,0.3871062891145994
cnn,3,42,0.009498396101382521,0.9972504279489574,3.7897882325526986,0.49474197188878627
cnn,3,43,0.011487880844833853,0.9962389122315592,4.413239202422543,0.5130116959064327
cnn,3,44,0.010261610651867578,0.997021864301276,5.792316707301831,0.38352313532368937
cnn,3,45,0.005337918718060581,0.9984953703703704,5.3339536611798835,0.4372909613214322
cnn,3,46,0.007422686129505634,0.9977377061935885,6.9571930471510335,0.3909074587052426
cnn,3,47,0.019478631011336872,0.9977124183006536,5.944333199979824,0.42508464142813174
cnn,3,48,0.014220208716610963,0.9941740585122938,6.22320893529408,0.3945855134913307
cnn,3,49,0.007547042660686342,0.9981111889200124,4.319631072121041,0.47529496255258025
cnn,3,50,0.005473088375499803,0.9988688530967943,4.2256956844635365,0.45661742074484457
cnn,4,1,0.43333156112321586,0.8390007997091344,0.9891980764565661,0.5871980676328502
cnn,4,2,0.11454462317764297,0.962669736463043,0.7874415588072118,0.7018518518518518
cnn,4,3,0.07798623554986114,0.9779993828766643,1.6101335401181132,0.6428542673107891
cnn,4,4,0.053448225692809784,0.9837771256919039,0.7460263652644832,0.7115942028985507
cnn,4,5,0.042383480784591546,0.9869724541902767,1.5264794341911672,0.6438003220611916
cnn,4,6,0.03588323087012756,0.9890995458564715,0.6548310632112108,0.7524758454106281
cnn,4,7,0.04010767169845428,0.9860167673492387,1.8614289014572825,0.5389090177133655
cnn,4,8,0.035863323167847225,0.9876115368285281,1.2010812001569908,0.6392512077294686
cnn,4,9,0.021799608574126116,0.9934669833095158,1.2446107103845434,0.6723027375201287
cnn,4,10,0.03212146263961254,0.9895062216269929,0.8400266980889308,0.7828703703703704
cnn,4,11,0.015484999954861104,0.9957639985031341,0.8698684554410112,0.7151972624798711
cnn,4,12,0.02440611314325857,0.9904858798433489,3.3532858197148605,0.4621980676328503
cnn,4,13,0.020099578321055876,0.9941358268628792,2.4141654541484003,0.5452093397745572
cnn,4,14,0.011757629381491832,0.996492388280465,0.9290891242588473,0.7162640901771337
cnn,4,15,0.013392626704303403,0.9954110550230428,1.1228652772877146,0.6893921095008051
cnn,4,16,0.018389440709142946,0.9945534019772175,1.1291772606891488,0.6773550724637681
cnn,4,17,0.012291147762795824,0.9966586949557784,1.9992473793297583,0.6706119162640901
cnn,4,18,0.025036604209895997,0.9907705504433396,2.899617245069909,0.5506441223832528
cnn,4,19,0.022117667192888317,0.9937494812218223,1.9596860596512722,0.6175925925925926
cnn,4,20,0.015328804310038956,0.9944575408696888,1.640152635239835,0.7173309178743962
cnn,4,21,0.011777644281245338,0.9957639985031341,0.5869067797730703,0.7779589371980676
cnn,4,22,0.013778074965324946,0.9953260932593312,0.6459156340760113,0.7914653784219002
cnn,4,23,0.004631755837547736,0.9988671071398317,0.7190968458342146,0.7654589371980677
cnn,4,24,0.006983066552606061,0.9972832370043593,1.370817725394933,0.6938808373590982
cnn,4,25,0.013479796607977853,0.9956325625469559,1.9078518016384027,0.634500805152979
cnn,4,26,0.010088614217069292,0.9966456229242774,1.3731138358399382,0.7195450885668276
cnn,4,27,0.006017327296415384,0.9982607225330314,2.0805630470831735,0.7296296296296297
cnn,4,28,0.018512086877251917,0.9926921193397181,1.5709147422754433,0.6811996779388084
cnn,4,29,0.009918726032936306,0.9970835281680804,0.8083834537201255,0.7556763285024154
cnn,4,30,0.007411811558713382,0.997843147418693,1.115888789326966,0.7382850241545894
cnn,4,31,0.01067128832330282,0.9957879698784522,1.1825275916296103,0.7324074074074073
cnn,4,32,0.010494968233389898,0.9967748861927719,1.5757793599166352,0.6967391304347825
cnn,4,33,0.007890216984265834,0.996954264899586,1.0237175148816693,0.749537037037037
cnn,4,34,0.003197442622447062,0.9992403807493875,1.1832653965102977,0.7453904991948471
cnn,4,35,0.006992425434545598,0.9979782246207248,0.8083716767834417,0.7700281803542673
cnn,4,36,0.006592395316795936,0.9974698738091372,1.7005553909381406,0.605012077294686
cnn,4,37,0.006327710882991835,0.9976122091091325,1.2854303476886022,0.7196859903381642
cnn,4,38,0.00807379250673953,0.996930293524268,0.549223851257914,0.8257850241545895
cnn,4,39,0.004012541189977199,0.9992069785884219,1.0985562412996146,0.716304347826087
cnn,4,40,0.00789130979148834,0.9963921817975686,0.8689790086029783,0.7626409017713366
cnn,4,41,0.011157848369618103,0.9951060542935877,1.2892502512189394,0.7007246376811594
