model,fold,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
inceptiontime,1,1,0.2598618550727574,0.9062448441729979,3.2331712233776244,0.3290853700280687
inceptiontime,1,2,0.06967023201824095,0.975836772075355,2.7432062318763943,0.31690970082836994
inceptiontime,1,3,0.03957864675635042,0.986453748713611,1.9214153992603158,0.6318066680358733
inceptiontime,1,4,0.03836766190450782,0.9874892517271435,2.9915465067996267,0.2992999931539673
inceptiontime,1,5,0.027999110248548766,0.9900004038480846,1.7937205241171161,0.6101663585951941
inceptiontime,1,6,0.010163922555623756,0.9959246639244742,3.644622772869591,0.38815122886287395
inceptiontime,1,7,0.015520948846040902,0.9950735270693857,2.637986570920633,0.5762579585130417
inceptiontime,1,8,0.023423164403357077,0.9914658379057647,1.8519518529095107,0.6352177038406244
inceptiontime,1,9,0.02271521314698755,0.9920220501885494,2.1351574067850008,0.5975474087766139
inceptiontime,1,10,0.02100497839273885,0.993397490106235,2.7819367517802474,0.5592335866365441
inceptiontime,1,11,0.023196935496190025,0.9894527826240976,2.4858486297024305,0.5363815294037105
inceptiontime,1,12,0.016660093349519928,0.9950154116258751,6.972940267026169,0.32484425275552814
inceptiontime,1,13,0.025038197928538116,0.9906438563833394,3.537033608601972,0.35108338467857875
inceptiontime,1,14,0.005326219779537776,0.9983806191875416,3.5718257998788197,0.5577907852399534
inceptiontime,1,15,0.006280747107806606,0.9972259667013512,3.0351319713569715,0.5372971862805503
inceptiontime,1,16,0.006180839002760107,0.9969601669380067,3.2969793126497082,0.4830081467789416
inceptiontime,1,17,0.02038811275646227,0.9937722242925086,2.5394305771252936,0.5361299377011023
inceptiontime,1,18,0.003032968283682399,0.9995846313603324,3.5310605128427537,0.4508386390086945
inceptiontime,1,19,0.00279446604273779,0.9991692627206646,4.313370094544131,0.3246405832819881
inceptiontime,1,20,0.007659792032567426,0.9977546476424033,3.117554324247446,0.5679075100978983
inceptiontime,1,21,0.004603219005380547,0.9988482660994463,3.035759290668228,0.544364003559937
inceptiontime,1,22,0.00632182610349376,0.9974336510211851,4.579341952286653,0.33537345108509625
inceptiontime,1,23,0.01929874805030592,0.9927744371467334,3.720238949390168,0.35950229342096257
inceptiontime,1,24,0.0025578037349847506,0.9991126065699724,3.407663921974634,0.4944085027726432
inceptiontime,1,25,0.0012709164307335204,0.9995846313603324,3.965389365224154,0.4312658314506743
inceptiontime,1,26,0.006738752535616536,0.996904970080133,3.9555926561031653,0.3950451838159787
inceptiontime,1,27,0.006894032140868288,0.9979056758115451,3.7525585388883633,0.37435818443212154
inceptiontime,1,28,0.015204489661024266,0.9941978079819048,2.727098721102359,0.5866673512699391
inceptiontime,2,1,0.29340131100007266,0.8941539578794481,1.157752413596582,0.6212513549319523
inceptiontime,2,2,0.05918794605779902,0.9811131860151469,1.2648408094342263,0.6833574210124853
inceptiontime,2,3,0.03290527390068859,0.9888422035480859,0.9738081754983078,0.741950700550002
inceptiontime,2,4,0.019492145674438542,0.9932202510633883,2.5258539879233193,0.53706742542856
inceptiontime,2,5,0.02653286914348371,0.9913943355119826,1.1911790165016343,0.7065192299971899
inceptiontime,2,6,0.01723884999826045,0.9941669260296712,2.240738761035401,0.5314043116945683
inceptiontime,2,7,0.024638316221354716,0.9904243178752984,1.1987838700843052,0.7463291380625477
inceptiontime,2,8,0.011142976360500234,0.9954014939309057,2.1410283898859426,0.6372495885021477
inceptiontime,2,9,0.012785737932923199,0.9952484697582737,1.248097432311571,0.7770559837809627
inceptiontime,2,10,0.007975712570956504,0.9974245253657018,1.0764719517621715,0.7932449114777791
inceptiontime,2,11,0.009883599892348213,0.9958501919286232,1.8212276602138813,0.7060450038138826
inceptiontime,2,12,0.008646829570098753,0.996830584085486,1.4382200554856996,0.7423546710024489
inceptiontime,2,13,0.004799364137010019,0.998415292042743,2.654720688560611,0.6284124212132162
inceptiontime,2,14,0.007827991422557313,0.997590517688557,2.3184272029552413,0.6652766068489301
inceptiontime,2,15,0.0059750716778905,0.997743541861189,1.7473809910484464,0.7580166807178128
inceptiontime,2,16,0.011666916326107604,0.9954222429712626,1.3385537790496596,0.7008209883977679
inceptiontime,2,17,0.009530151091414944,0.996864301276066,3.038038471425721,0.5278865068850616
inceptiontime,2,18,0.017395912437995174,0.9942888266417679,2.0014067577838968,0.6119575253924284
inceptiontime,2,19,0.0020935367243199755,0.9996265172735761,2.365160986590637,0.5903865068850617
inceptiontime,2,20,0.0008248590841489655,1.0,2.442830175414485,0.6153523826729295
inceptiontime,2,21,0.0018922171781021236,0.9993178752982675,2.0935004827337877,0.6238658717732547
inceptiontime,2,22,0.011346215664239273,0.9958839091192032,2.4713458263076022,0.5608389537918022
inceptiontime,2,23,0.012152095192631836,0.996158833903932,1.5666043305713462,0.6941291300333212
inceptiontime,2,24,0.009499013223464225,0.9970951343500363,1.8694879101504414,0.6951754385964911
inceptiontime,2,25,0.0031356587427609165,0.9989106753812637,2.199522216715439,0.7053851017704446
inceptiontime,2,26,0.003055713742525782,0.9987239340180517,1.8510070911339243,0.6966357541450882
inceptiontime,2,27,0.011973236264742625,0.9955986098142962,2.9087835043356614,0.5932092817856999
inceptiontime,2,28,0.004472125425115174,0.9983712003319846,2.1192240920391927,0.6974261311172668
inceptiontime,2,29,0.0005656347044798392,1.0,1.95847327400817,0.7060801316793127
