true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7333333333333333,0.26666666666666666,0.0
Robust/Non-Frail,0.3333333333333333,0.5833333333333334,0.08333333333333333
Young,0.1,0.4,0.5
