rank,repeat,seed,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,n_train_subjects,n_val_subjects,n_test_subjects,n_train_windows,n_val_windows,n_test_windows,validation_window_balanced_accuracy,validation_window_macro_f1,validation_file_balanced_accuracy,validation_file_macro_f1,validation_subject_balanced_accuracy,validation_subject_macro_f1,window_balanced_accuracy,window_macro_f1,file_balanced_accuracy,file_macro_f1,subject_balanced_accuracy,subject_macro_f1,best_epoch,best_window_balanced_accuracy,duration_sec,report_path,learning_curve_csv,learning_curve_png,pre_frail_precision,pre_frail_recall,pre_frail_f1,pre_frail_support,robust_non_frail_precision,robust_non_frail_recall,robust_non_frail_f1,robust_non_frail_support,young_precision,young_recall,young_f1,young_support,worst_class_recall,worst_class_f1,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,dynamic_data_mode,stage2_fixed_epoch,stage2_source_config_id,is_reference,overfit_grid_cnn_patience,overfit_grid_max_windows_fraction,train_role_mode,validation_role_mode,test_role_mode,eval_protocol,requested_cv_folds,n_splits,early_stopping_source,n_static_train_files,n_all_role_train_files,n_dynamic_added_train_files,mean_window_sqi,n_file_aggregation_windows,n_subject_aggregation_windows,best_epoch_train_balanced_accuracy,best_epoch_val_balanced_accuracy,train_val_balanced_accuracy_gap,best_epoch_train_loss,best_epoch_val_loss,val_train_loss_gap
2,5,40042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.01,0.6,0.3,23,6,29,62628,15657,15657,0.5080850395055919,0.49009807706333713,0.5638888888888889,0.5297250642078228,0.5416666666666666,0.5157894736842105,0.5080850395055919,0.49009807706333713,0.5638888888888889,0.5297250642078228,0.5416666666666666,0.5157894736842105,9.0,0.4970779857348971,441.31575353303924,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_036/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_036/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_036/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.5454545454545454,0.6666666666666666,0.6,9.0,0.5714285714285714,0.3333333333333333,0.42105263157894735,12.0,0.45454545454545453,0.625,0.5263157894736842,8.0,0.3333333333333333,0.42105263157894735,stage1,s1_036,focused_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.001_wd0.01_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,focused_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,0.9891352981919377,0.4970779857348971,0.4920573124570406,0.6980142415135434,1.2102726321181188,0.5122583906045753
2,1,42,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,44080,15657,15657,0.5423749394553307,0.5189213555339807,0.5814814814814815,0.5426341774167861,0.6157407407407407,0.5837037037037036,0.5423749394553307,0.5189213555339807,0.5814814814814815,0.5426341774167861,0.6157407407407407,0.5837037037037036,9.0,0.5362264819883211,322.64765857788734,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_037/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.5,0.8888888888888888,0.64,9.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,12.0,0.7142857142857143,0.625,0.6666666666666666,8.0,0.3333333333333333,0.4444444444444444,stage1,s1_037,quality_combo_sqi_aggregation-top70_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop70_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top70_quality_quality_weighted_mean,top70_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,11020,10964,0.9923063605658514,0.5362264819883211,0.4560798785775303,0.5460496565616457,1.1490758508609074,0.6030261942992616
2,2,10042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,44080,15657,15657,0.445138962380676,0.4392023445336597,0.4657407407407408,0.4535650483396385,0.5,0.4874847374847375,0.445138962380676,0.4392023445336597,0.4657407407407408,0.4535650483396385,0.5,0.4874847374847375,9.0,0.43108400227396027,322.91718476917595,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_037/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.5,0.6666666666666666,0.5714285714285714,9.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0,0.4,0.25,0.3076923076923077,8.0,0.25,0.3076923076923077,stage1,s1_037,quality_combo_sqi_aggregation-top70_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop70_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top70_quality_quality_weighted_mean,top70_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,11020,10964,0.9922027312192456,0.43108400227396027,0.5611187289452854,0.5450234416266423,1.211311673185706,0.6662882315590638
2,3,20042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,44080,15657,15657,0.45260763741195936,0.4495766757569904,0.4842592592592592,0.48222379226777884,0.4490740740740741,0.4431818181818182,0.45260763741195936,0.4495766757569904,0.4842592592592592,0.48222379226777884,0.4490740740740741,0.4431818181818182,9.0,0.4832697483000655,322.924240126973,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_037/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.45454545454545453,0.5555555555555556,0.5,9.0,0.5,0.4166666666666667,0.45454545454545453,12.0,0.375,0.375,0.375,8.0,0.375,0.375,stage1,s1_037,quality_combo_sqi_aggregation-top70_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop70_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top70_quality_quality_weighted_mean,top70_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,11020,10964,0.9915384112752783,0.4832697483000655,0.5082686629752128,0.546980909003526,1.3218237299945197,0.7748428209909937
2,4,30042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,44080,15657,15657,0.546882782042505,0.5434446422450777,0.5898148148148148,0.5852059881808166,0.6898148148148149,0.68743961352657,0.546882782042505,0.5434446422450777,0.5898148148148148,0.5852059881808166,0.6898148148148149,0.68743961352657,9.0,0.5768795860343178,322.646797997877,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_037/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.6363636363636364,0.7777777777777778,0.7,9.0,0.7272727272727273,0.6666666666666666,0.6956521739130435,12.0,0.7142857142857143,0.625,0.6666666666666666,8.0,0.625,0.6666666666666666,stage1,s1_037,quality_combo_sqi_aggregation-top70_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop70_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top70_quality_quality_weighted_mean,top70_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,11020,10964,0.9925663916391123,0.5768795860343178,0.41568680560479454,0.5441618095863765,1.1043835832018214,0.5602217736154449
2,5,40042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,44080,15657,15657,0.49378731546226917,0.4945495969061438,0.5324074074074074,0.5366404517039726,0.5555555555555555,0.5608594304246478,0.49378731546226917,0.4945495969061438,0.5324074074074074,0.5366404517039726,0.5555555555555555,0.5608594304246478,9.0,0.5076281685311803,322.802934080828,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_037/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_037/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.42857142857142855,0.6666666666666666,0.5217391304347826,9.0,0.6,0.5,0.5454545454545454,12.0,0.8,0.5,0.6153846153846154,8.0,0.5,0.5217391304347826,stage1,s1_037,quality_combo_sqi_aggregation-top70_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop70_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top70_quality_quality_weighted_mean,top70_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,11020,10964,0.9918410685204554,0.5076281685311803,0.4842128999892751,0.5453499658464355,1.2689623259348144,0.7236123600883789
2,1,42,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,31328,15657,15657,0.46833385855255155,0.46891676388261194,0.4787037037037037,0.47722797200391814,0.5138888888888888,0.510989010989011,0.46833385855255155,0.46891676388261194,0.4787037037037037,0.47722797200391814,0.5138888888888888,0.510989010989011,9.0,0.4775685891631432,241.34447085601278,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_038/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.5,0.6666666666666666,0.5714285714285714,9.0,0.5,0.5,0.5,12.0,0.6,0.375,0.46153846153846156,8.0,0.375,0.46153846153846156,stage1,s1_038,quality_combo_sqi_aggregation-top50_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop50_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top50_quality_quality_weighted_mean,top50_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,7832,7831,0.9903633365187334,0.4775685891631432,0.5127947473555903,0.5509467869136231,1.1828780508761614,0.6319312639625383
2,2,10042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,31328,15657,15657,0.4684799236311938,0.4558271400085727,0.4935185185185185,0.4764500349406009,0.4953703703703704,0.473202614379085,0.4684799236311938,0.4558271400085727,0.4935185185185185,0.4764500349406009,0.4953703703703704,0.473202614379085,9.0,0.48403634875144597,241.4364736129064,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_038/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.5833333333333334,0.7777777777777778,0.6666666666666666,9.0,0.5,0.3333333333333333,0.4,12.0,0.3333333333333333,0.375,0.35294117647058826,8.0,0.3333333333333333,0.35294117647058826,stage1,s1_038,quality_combo_sqi_aggregation-top50_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop50_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top50_quality_quality_weighted_mean,top50_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,7832,7831,0.9902136478345834,0.48403634875144597,0.5061772990831375,0.550251766046723,1.2324818768835026,0.6822301108367796
2,3,20042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,31328,15657,15657,0.4532050935678061,0.45680025297303234,0.5027777777777779,0.5062130198976224,0.4583333333333333,0.45714285714285713,0.4532050935678061,0.45680025297303234,0.5027777777777779,0.5062130198976224,0.4583333333333333,0.45714285714285713,9.0,0.49221579183883346,241.58527552289888,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_038/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.5,0.3333333333333333,0.4,9.0,0.5,0.6666666666666666,0.5714285714285714,12.0,0.42857142857142855,0.375,0.4,8.0,0.3333333333333333,0.4,stage1,s1_038,quality_combo_sqi_aggregation-top50_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop50_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top50_quality_quality_weighted_mean,top50_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,7832,7831,0.9905584974985565,0.49221579183883346,0.49834270565972305,0.5508438012199703,1.2654629703276985,0.7146191691077282
2,4,30042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,31328,15657,15657,0.5483644571746661,0.5534936658239904,0.5648148148148149,0.5700982268146447,0.6064814814814815,0.6171802054154996,0.5483644571746661,0.5534936658239904,0.5648148148148149,0.5700982268146447,0.6064814814814815,0.6171802054154996,9.0,0.5566448173512771,241.35002261516638,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_038/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.5,0.4444444444444444,0.47058823529411764,9.0,0.6,0.75,0.6666666666666666,12.0,0.8333333333333334,0.625,0.7142857142857143,8.0,0.4444444444444444,0.47058823529411764,stage1,s1_038,quality_combo_sqi_aggregation-top50_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop50_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top50_quality_quality_weighted_mean,top50_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,7832,7831,0.9894207477220098,0.5566448173512771,0.4327759303707327,0.5530937448422873,1.0946432679841755,0.5415495231418882
2,5,40042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,31328,15657,15657,0.4939972077128632,0.49484705082578867,0.5240740740740741,0.5265632245407527,0.5277777777777778,0.5223171889838556,0.4939972077128632,0.49484705082578867,0.5240740740740741,0.5265632245407527,0.5277777777777778,0.5223171889838556,9.0,0.48068199539799306,241.54929682402872,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_038/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_038/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0,0.5333333333333333,0.6666666666666666,0.5925925925925926,12.0,0.4,0.25,0.3076923076923077,8.0,0.25,0.3076923076923077,stage1,s1_038,quality_combo_sqi_aggregation-top50_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop50_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,quality_combo,sqi_aggregation,top50_quality_quality_weighted_mean,top50_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,7832,7831,0.990792815122379,0.48068199539799306,0.510110819724386,0.5508918043293344,1.2076270216467693,0.6567352173174349
2,1,42,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,62628,15657,15657,0.4085338967550521,0.3977913144826853,0.39814814814814814,0.3888374834645885,0.39814814814814814,0.36813501144164756,0.4085338967550521,0.3977913144826853,0.39814814814814814,0.3888374834645885,0.39814814814814814,0.36813501144164756,9.0,0.43642627962111435,435.9190475968644,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_039/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_039/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_039/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.14285714285714285,0.1111111111111111,0.125,9.0,0.36363636363636365,0.3333333333333333,0.34782608695652173,12.0,0.5454545454545454,0.75,0.631578947368421,8.0,0.1111111111111111,0.125,stage1,s1_039,manual_loss_combo_manual_loss-morphology_balanced_softmax_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_manmorphology_lossbalanced_softmax_cwinverse_subject_count_ep9,manual_loss_combo,manual_loss,morphology_balanced_softmax,none,mean_prob,morphology,balanced_softmax,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,0.9992933076090262,0.43642627962111435,0.5628670279879119,0.5076388502716166,1.3802872077928974,0.8726483575212808
2,2,10042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,62628,15657,15657,0.4131290801288006,0.4137603260722313,0.41574074074074074,0.41549299561721925,0.3611111111111111,0.3549303779482808,0.4131290801288006,0.4137603260722313,0.41574074074074074,0.41549299561721925,0.3611111111111111,0.3549303779482808,9.0,0.4293840632701924,435.63666824786924,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_039/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_039/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_039/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.0,0.2727272727272727,0.25,0.2608695652173913,12.0,0.4444444444444444,0.5,0.47058823529411764,8.0,0.25,0.2608695652173913,stage1,s1_039,manual_loss_combo_manual_loss-morphology_balanced_softmax_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_manmorphology_lossbalanced_softmax_cwinverse_subject_count_ep9,manual_loss_combo,manual_loss,morphology_balanced_softmax,none,mean_prob,morphology,balanced_softmax,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,0.9994649395396478,0.4293840632701924,0.5700808762694554,0.5075355640385811,1.409315328242022,0.901779764203441
2,3,20042,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,0.001,0.005,0.5,0.2,23,6,29,62628,15657,15657,0.4293266490996188,0.4175873908851164,0.42777777777777776,0.4155668296367601,0.40277777777777773,0.38568643831801724,0.4293266490996188,0.4175873908851164,0.42777777777777776,0.4155668296367601,0.40277777777777773,0.38568643831801724,9.0,0.408878529603501,436.1055503101088,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/reports/s1_039/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_039/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260625_2320_overfitting_sweep_stage1_rank2/learning_curves/s1_039/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.3,0.3333333333333333,0.3157894736842105,9.0,0.3333333333333333,0.25,0.2857142857142857,12.0,0.5,0.625,0.5555555555555556,8.0,0.25,0.2857142857142857,stage1,s1_039,manual_loss_combo_manual_loss-morphology_balanced_softmax_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_manmorphology_lossbalanced_softmax_cwinverse_subject_count_ep9,manual_loss_combo,manual_loss,morphology_balanced_softmax,none,mean_prob,morphology,balanced_softmax,inverse_subject_count,static_only,0,,False,0,0.9,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.6416292190551758,15657,15657,0.9992178056840911,0.408878529603501,0.5903392760805901,0.5070773423422512,1.384256642270318,0.8771792999280668
