config_key,model,resolved_model,source_sweep_names,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,class_key,class_name,is_complete,n_repeats_done,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,dynamic_data_mode,stage2_fixed_epoch,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,support_mean,support_std,support_ci95_low,support_ci95_high
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=reference|overfit_config_id=ref_original|overfit_config_name=original_rank_parameters_static_only|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p001|cnn_weight_decay=0p0001|cnn_dropout=m1|cnn_label_smoothing=0|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,20,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,5,reference,ref_original,original_rank_parameters_static_only,,,,0.001,0.0001,-1.0,0.0,static_only,,0.36666666666666664,0.2472066162365221,0.0597683193991137,0.6735650139342195,0.5,0.3535533905932738,0.061075860768628976,0.938924139231371,0.42000000000000004,0.2863564212655271,0.06449854233772834,0.7755014576622717,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=reference|overfit_config_id=ref_original|overfit_config_name=original_rank_parameters_static_only|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p001|cnn_weight_decay=0p0001|cnn_dropout=m1|cnn_label_smoothing=0|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,20,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,reference,ref_original,original_rank_parameters_static_only,,,,0.001,0.0001,-1.0,0.0,static_only,,0.4,0.4183300132670378,-0.11934204528422299,0.919342045284223,0.4,0.4183300132670378,-0.11934204528422299,0.919342045284223,0.3666666666666666,0.3415650255319866,-0.05737433763991373,0.7907076709732469,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=reference|overfit_config_id=ref_original|overfit_config_name=original_rank_parameters_static_only|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p001|cnn_weight_decay=0p0001|cnn_dropout=m1|cnn_label_smoothing=0|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,20,5.0,2.5,50.0,0.9,young,Young,True,5,reference,ref_original,original_rank_parameters_static_only,,,,0.001,0.0001,-1.0,0.0,static_only,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=12|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_003|overfit_config_name=lr5e-4_wd1e-3_do0p2_ls0p05_mw90|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p0005|cnn_weight_decay=0p001|cnn_dropout=0p2|cnn_label_smoothing=0p05|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,12,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,10,stage1,s1_003,lr5e-4_wd1e-3_do0p2_ls0p05_mw90,,,,0.0005,0.001,0.2,0.05,static_only,,0.5499999999999999,0.3047970383187823,0.33197648190058837,0.7680235180994115,0.65,0.3374742788552764,0.4086022162487817,0.8913977837512184,0.5733333333333334,0.27924059275466256,0.3735905249243418,0.7730761417423249,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=12|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_003|overfit_config_name=lr5e-4_wd1e-3_do0p2_ls0p05_mw90|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p0005|cnn_weight_decay=0p001|cnn_dropout=0p2|cnn_label_smoothing=0p05|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,12,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,10,stage1,s1_003,lr5e-4_wd1e-3_do0p2_ls0p05_mw90,,,,0.0005,0.001,0.2,0.05,static_only,,0.4333333333333333,0.37843080813169777,0.16263904902803894,0.7040276176386276,0.45,0.3689323936863109,0.18610000000000004,0.7139,0.42666666666666664,0.3470510689285432,0.17841853595869936,0.6749147973746339,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=12|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_003|overfit_config_name=lr5e-4_wd1e-3_do0p2_ls0p05_mw90|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p0005|cnn_weight_decay=0p001|cnn_dropout=0p2|cnn_label_smoothing=0p05|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,12,5.0,2.5,50.0,0.9,young,Young,True,10,stage1,s1_003,lr5e-4_wd1e-3_do0p2_ls0p05_mw90,,,,0.0005,0.001,0.2,0.05,static_only,,0.8166666666666667,0.3374742788552764,0.5752688829154483,1.058064450417885,0.8,0.34960294939005054,0.5499264908072029,1.050073509192797,0.7966666666666666,0.3312714004268113,0.5597058465578,1.0336274867755333,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=12|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_005|overfit_config_name=lr5e-4_wd5e-4_do0p2_ls0p10_mw90|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p0005|cnn_weight_decay=0p0005|cnn_dropout=0p2|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,12,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,10,stage1,s1_005,lr5e-4_wd5e-4_do0p2_ls0p10_mw90,,,,0.0005,0.0005,0.2,0.1,static_only,,0.4999999999999999,0.3513641844631532,0.2486666666666666,0.7513333333333332,0.6,0.39440531887330776,0.3178790330372448,0.8821209669627552,0.54,0.36270588023294514,0.28055386994599446,0.7994461300540057,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=12|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_005|overfit_config_name=lr5e-4_wd5e-4_do0p2_ls0p10_mw90|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p0005|cnn_weight_decay=0p0005|cnn_dropout=0p2|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,12,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,10,stage1,s1_005,lr5e-4_wd5e-4_do0p2_ls0p10_mw90,,,,0.0005,0.0005,0.2,0.1,static_only,,0.4,0.31622776601683794,0.17380000000000004,0.6262,0.5,0.408248290463863,0.2079770556959608,0.7920229443040392,0.4333333333333333,0.33518006953329677,0.19357661404387433,0.6730900526227923,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=12|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_005|overfit_config_name=lr5e-4_wd5e-4_do0p2_ls0p10_mw90|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p0005|cnn_weight_decay=0p0005|cnn_dropout=0p2|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,12,5.0,2.5,50.0,0.9,young,Young,True,10,stage1,s1_005,lr5e-4_wd5e-4_do0p2_ls0p10_mw90,,,,0.0005,0.0005,0.2,0.1,static_only,,0.7666666666666666,0.34426518632954817,0.5204112978588644,1.0129220354744688,0.75,0.3535533905932738,0.49710071174477377,1.0028992882552261,0.73,0.3152306621671984,0.5045132355695054,0.9554867644304945,2.0,0.0,2.0,2.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=12|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_004|overfit_config_name=lr5e-4_wd5e-4_do0p4_ls0p05_mw90|stage1_screen_group=|stage1_regularization_factor=|stage1_regularization_value=|cnn_lr=0p0005|cnn_weight_decay=0p0005|cnn_dropout=0p4|cnn_label_smoothing=0p05|dynamic_data_mode=static_only|stage2_fixed_epoch=NA,inceptiontime,inception_time,overfitting_20260608_0752,0,50,12,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,10,stage1,s1_004,lr5e-4_wd5e-4_do0p4_ls0p05_mw90,,,,0.0005,0.0005,0.4,0.05,static_only,,0.5333333333333333,0.30225490019412093,0.3171282249549954,0.7495384417116713,0.6,0.31622776601683794,0.3738,0.8261999999999999,0.5266666666666667,0.22705848487901867,0.3642500960834901,0.6890832372498433,2.0,0.0,2.0,2.0
