artifact_root,attempt,attempt_directory,case_id,config_sha256,elapsed_seconds,finished_utc,schema_version,started_utc,status,output_group,case_directory,resolved_config_path
attempts/attempt_001/experiment,1,attempts/attempt_001,b16_lr1e-4,ec451d5ff1e482940630f3da53633c4458e616fb15d0eabf2eb77c7478624c44,3926.4387123620254,2026-08-22T23:31:35+00:00,ppg_frailty.study_case_result.v2,2026-08-22T22:26:09+00:00,passed,raw,raw/b16_lr1e-4,raw/b16_lr1e-4/resolved_config.yaml
attempts/attempt_001/experiment,1,attempts/attempt_001,b32_lr1e-4,b4acbe9ee406ee066d8f11131fbe3a085b15be608e56bc98e97769f1624b37a1,2996.219709283032,2026-08-23T00:21:31+00:00,ppg_frailty.study_case_result.v2,2026-08-22T23:31:35+00:00,passed,raw,raw/b32_lr1e-4,raw/b32_lr1e-4/resolved_config.yaml
attempts/attempt_001/experiment,1,attempts/attempt_001,b32_lr1e-3,7cd4bea0165b360923e0a52ac3e11fffaf28bcda5b8deb925d7ce84f038ca4dc,3029.1528495689854,2026-08-23T01:12:01+00:00,ppg_frailty.study_case_result.v2,2026-08-23T00:21:31+00:00,passed,raw,raw/b32_lr1e-3,raw/b32_lr1e-3/resolved_config.yaml
