case_id,repeat,fold,status,selected_attempt,model_id,declared_seed_policy,runtime_seed_policy,seed_policy_relation,split_seed,training_orchestration_seed,training_seed,model_seed_roster,member_training_seeds,member_seed_semantics,evaluation_statistics_seed,epoch_rng_seed_count,epoch_rng_seed_roster_sha256,data_manifest_sha256,materialized_split_csv_sha256,declared_source_registry_json_file_sha256,runtime_registry_payload_sha256,split_identity_sha256,train_participant_count,oof_participant_count,train_oof_overlap_count,train_participant_roster_sha256,oof_participant_roster_sha256,audit_status
b16_lr1e-4,2,0,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,20042,20042,20042,[20042],,N/A_single_model_training_seed_alias,42,10,c9af855e1b9240e4194c20257580672f0360899b6e6466cfcc24eb0520ca8c00,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,317be2c61e13790a922ca40e02831c8730373692242fb7adf3f8ad0fda5999f9,23,6,0,fc60e5aa3b3b3d6903ddf821d4a3e371a390e343524b89cf1365390c5f4773da,e17939bf59acacf62ef3b573d9e60bdd32a7cf013a079df58681cbe3bba3fac6,PASS
b16_lr1e-4,2,1,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,20042,20042,20042,[20042],,N/A_single_model_training_seed_alias,42,10,c9af855e1b9240e4194c20257580672f0360899b6e6466cfcc24eb0520ca8c00,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,0a29df73e1697ec9e031f16297ff66d2370ddf13b89c92492a983c713ff8a0d4,23,6,0,2421cadafd2612ccecfa133d533c8a5e96020a6fa06d10396d08facdb193ab7d,38399dbc1e6489b3bc406fe1bf63af63a7c18e86db6711aa509f13e549d24965,PASS
b16_lr1e-4,2,2,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,20042,20042,20042,[20042],,N/A_single_model_training_seed_alias,42,10,c9af855e1b9240e4194c20257580672f0360899b6e6466cfcc24eb0520ca8c00,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,02ad1d4cbb85e5db5014b25cfcb1eb9c8db74cf4916412dc85cdfa1a0d1577a9,23,6,0,68de4015135841063eb9cae50010f717e2fb2bbb467d1ab7fd19d4a4d7cf46e1,aeb9d508e51347c3d085fee3d4bb06b6f08fc13f2095fb92d8c2ecb889a3ac44,PASS
b16_lr1e-4,2,3,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,20042,20042,20042,[20042],,N/A_single_model_training_seed_alias,42,10,c9af855e1b9240e4194c20257580672f0360899b6e6466cfcc24eb0520ca8c00,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,c170d07d5d33c7991fa9056e84f431ba4c60a842416dfd667bb62acccb47f490,23,6,0,5f9367e0b291099d8565bdcf5486848f0fa54edb91d54ec52cfc6a8f8b7ffb27,c2d63d55772d4e22bc2af0572304bfab3dc524ae762c93a5b9d053d71062f0a1,PASS
b16_lr1e-4,2,4,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,20042,20042,20042,[20042],,N/A_single_model_training_seed_alias,42,10,c9af855e1b9240e4194c20257580672f0360899b6e6466cfcc24eb0520ca8c00,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,d8dc10a2e86af78b2813932ab8667b729a7bb77054b0fd256eddc433327ca922,24,5,0,2e5ed40f2ad15c7935b2df047df9bc1c46039e556a9473e5574c0bcbcf185fac,0363b88842d452ea0abcfb77fec68e058882cd7b8c656ab285dd56402745677a,PASS
b16_lr1e-4,3,0,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,30042,30042,30042,[30042],,N/A_single_model_training_seed_alias,42,10,5d6fe1048a3534d281a552de611633b356805c0900146f2aa40a0eb54e6199ae,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,0c98ab483932ce51b926081d2b42799ed4ca42eb0eb153a6cfd22cd68f8f21e7,23,6,0,5a0f590a12c3b05e3c4292a7616072c046183899a09b5f31502e8aa535a004bc,c5f1f629913ad916cf9bdaf33c3ac44ccd11c6bed3ebd388ba570e2a27f55b86,PASS
b16_lr1e-4,3,1,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,30042,30042,30042,[30042],,N/A_single_model_training_seed_alias,42,10,5d6fe1048a3534d281a552de611633b356805c0900146f2aa40a0eb54e6199ae,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,cdbdb34a24464d19e1f01ec7d83fb193cb6bff99a4220999c5dfefd88a36c4b8,23,6,0,1afa2a8b6b406186b8acc3ce314c5e0ad2c29baa3f15a740a3560d55a1115816,3713fdfca09daeb21103786a13940cbc20b7978618e02854313c592981de48ab,PASS
b16_lr1e-4,3,2,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,30042,30042,30042,[30042],,N/A_single_model_training_seed_alias,42,10,5d6fe1048a3534d281a552de611633b356805c0900146f2aa40a0eb54e6199ae,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,dd5e378526a22ad6eaa842da6f4b5abcd61f44517e2cf695265849c4d1d1c9eb,23,6,0,5a687a68d7b91a4d162e7ade319a051ad0787a13cf557d7b1a72842c27508597,14f65077ae7e3c59a93201b5c3e1ae0a69a06e551812d6398d580222b682b5d1,PASS
b16_lr1e-4,3,3,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,30042,30042,30042,[30042],,N/A_single_model_training_seed_alias,42,10,5d6fe1048a3534d281a552de611633b356805c0900146f2aa40a0eb54e6199ae,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,54ba5fd44ff3da1ed8c0688cb59795298fcbd9be0dfe2b1c6fd61036f5b8e458,23,6,0,75a8c2a0617c7afc0ce94d440515f18635dfd0b66fd61202efda29b8f738cd9a,db74d2183f3c94d5e73d2aed951688aa7987c7947b01eb1abc21b85baa2ed5ff,PASS
b16_lr1e-4,3,4,passed,1,inception_full,outer_cv_repeat_seed_equals_split_seed,outer_cv_repeat_seed_equals_split_seed,same,30042,30042,30042,[30042],,N/A_single_model_training_seed_alias,42,10,5d6fe1048a3534d281a552de611633b356805c0900146f2aa40a0eb54e6199ae,,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,c80e780d60162ff1132101ee368ee3a55d95f3c7a6d51a5c9a8feec8605d388c,0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46,25406defed8613b4981edbb84837216322d1d5dd61051bf1b9306feb63c934c8,24,5,0,aeebf19a65d443cf83d411de51627aa65a14cdc6726454d32deac634acd67abd,453a06db390d3cccd8f8336a14f85f55bdb905864e010cfe2fa24582ecde1a0d,PASS
