case_id,repeat,class_label,class_name,precision,recall,specificity,balanced_accuracy_ovr,f1,roc_auc_ovr,pr_auc_ovr,support
b16_lr1e-4,,0,Pre-Frail,0.5,0.6222222222222222,0.72,0.6711111111111111,0.5544554455445545,0.7771111111111111,0.5875621686174954,45
b16_lr1e-4,,1,Robust/Non-Frail,0.5094339622641509,0.45,0.6941176470588235,0.5720588235294117,0.4778761061946903,0.611764705882353,0.5796349504831937,60
b16_lr1e-4,,2,Young,0.6388888888888888,0.575,0.8761904761904762,0.7255952380952381,0.6052631578947368,0.7971428571428572,0.6922700889745905,40
b32_lr1e-4,,0,Pre-Frail,0.5102040816326531,0.5555555555555556,0.76,0.6577777777777778,0.5319148936170213,0.7795555555555557,0.5873595815886956,45
b32_lr1e-4,,1,Robust/Non-Frail,0.5084745762711864,0.5,0.6588235294117647,0.5794117647058823,0.5042016806722689,0.6094117647058824,0.5475938511759035,60
b32_lr1e-4,,2,Young,0.5405405405405406,0.5,0.8380952380952381,0.6690476190476191,0.5194805194805194,0.7516666666666666,0.632018122582266,40
b32_lr1e-3,,0,Pre-Frail,0.532258064516129,0.7333333333333333,0.71,0.7216666666666667,0.616822429906542,0.782,0.5808468132631889,45
b32_lr1e-3,,1,Robust/Non-Frail,0.5263157894736842,0.5,0.6823529411764706,0.5911764705882353,0.5128205128205128,0.6286274509803922,0.5506066078791884,60
b32_lr1e-3,,2,Young,0.6923076923076923,0.45,0.9238095238095239,0.6869047619047619,0.5454545454545454,0.7854761904761903,0.6884937341286754,40
