case_id,aggregation_view,declared_source_line,resolved_config_balance_line,source_line_provenance,source_replay_validation,evidence_role,quality_weighting,quality_weight_source,primary_ranking_eligible,participant_balanced_accuracy_mean_sd,participant_macro_f1_mean_sd,worst_class_recall,worst_class_f1,repeat_count,participant_oof_prediction_count,metric_source
b16_lr1e-4,window_balanced_to_participant,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,posthoc_same_oof_sensitivity_only,False,none,False,50.1 ± 4.1,49.9 ± 4.8,0.3555555555555555,0.3956232003290827,5,145,same_fitted_oof_report_reaggregation
b16_lr1e-4,line_a_equal_files,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,posthoc_same_oof_sensitivity_only,False,none,False,50.1 ± 4.1,49.9 ± 4.8,0.3555555555555555,0.3956232003290827,5,145,same_fitted_oof_report_reaggregation
b16_lr1e-4,line_b_equal_role_families,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,declared_training_aggregation,False,none,True,54.9 ± 3.7,54.6 ± 4.0,0.41666666666666663,0.45473404117905397,5,145,same_fitted_oof_report_reaggregation
b32_lr1e-3,window_balanced_to_participant,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,posthoc_same_oof_sensitivity_only,False,none,False,55.9 ± 5.1,55.4 ± 6.6,0.425,0.46806060606060607,5,145,same_fitted_oof_report_reaggregation
b32_lr1e-3,line_a_equal_files,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,posthoc_same_oof_sensitivity_only,False,none,False,55.9 ± 5.1,55.4 ± 6.6,0.425,0.46806060606060607,5,145,same_fitted_oof_report_reaggregation
b32_lr1e-3,line_b_equal_role_families,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,declared_training_aggregation,False,none,True,56.1 ± 5.7,55.4 ± 7.2,0.4083333333333333,0.4565618591934381,5,145,same_fitted_oof_report_reaggregation
b32_lr1e-4,window_balanced_to_participant,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,posthoc_same_oof_sensitivity_only,False,none,False,54.6 ± 1.7,54.4 ± 1.3,0.4111111111111111,0.471,5,145,same_fitted_oof_report_reaggregation
b32_lr1e-4,line_a_equal_files,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,posthoc_same_oof_sensitivity_only,False,none,False,55.2 ± 1.9,54.9 ± 1.7,0.4111111111111111,0.471,5,145,same_fitted_oof_report_reaggregation
b32_lr1e-4,line_b_equal_role_families,line_b_equal_role_families,line_b_equal_role_families,selected_file_oof_effective_line,exact_match_persisted_subject_oof_atol_1e-7_with_dropped_coverage,declared_training_aggregation,False,none,True,51.9 ± 6.4,51.3 ± 6.1,0.35,0.4008305076416532,5,145,same_fitted_oof_report_reaggregation
