case_id,selected_attempt,selected_case_status,selected_artifact_root,observed_attempt_count,excluded_attempts,planned_cell_count,observed_cell_count,declared_seed_policies,runtime_seed_policies,split_seeds,model_seeds,training_orchestration_seeds,evaluation_statistics_seeds,split_identity_sha256,audit_status
inception_full__l0_legacy64_w15_fixed10,2,passed,attempts/attempt_002/experiment,2,"[""attempt_001""]",5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
compact_cnn__l7_v2_training_bundle_fixed10,1,passed,attempts/attempt_001/experiment,1,[],5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
compact_cnn__l5_uniform_replacement_fixed10,1,passed,attempts/attempt_001/experiment,1,[],5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
compact_cnn__l6_v2_line_b_balance_fixed10,1,passed,attempts/attempt_001/experiment,1,[],5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
compact_cnn__l4_v2_imu_fold_scaled_fixed10,1,passed,attempts/attempt_001/experiment,1,[],5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
compact_cnn__l3_v2_imu_window_scaled_fixed10,1,passed,attempts/attempt_001/experiment,1,[],5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
compact_cnn__l2_legacy400_w5_fixed10,1,passed,attempts/attempt_001/experiment,1,[],5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
compact_cnn__l1_legacy64_w5_fixed10,1,passed,attempts/attempt_001/experiment,1,[],5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
compact_cnn__l0_legacy64_w15_fixed10,1,passed,attempts/attempt_001/experiment,1,[],5,5,"[""outer_cv_repeat_seed_equals_split_seed""]","[""legacy_bridge_fixed_training_seed_42""]",[42],[42],[42],[42],"[""0f885f271eff150fced6d2c9acdddbf0fcdf8f994d2e0bed36169eee28c2bc90"", ""57bb106ec2ff5d3c168e33998b4a7936c39cbbb1e996b929652dd6e1a36da8e8"", ""74a9abe341803e19561e3f8325621de387e0a6f3cc76e79a468dca12d814052a"", ""d94e3292b845a0950210e2e3294bf00e43a1f33c65c16b35be9d37b8362422ad"", ""dc46fdbd11329275083d417b2d5d720396b21cbc072994433e7dc7a6b06a666d""]",PASS
