true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.5777777777777777,0.37777777777777777,0.044444444444444446
Robust/Non-Frail,0.36666666666666664,0.4666666666666667,0.16666666666666666
Young,0.05,0.2,0.75
