true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.5555555555555556,0.4222222222222222,0.022222222222222223
Robust/Non-Frail,0.35,0.5833333333333334,0.06666666666666667
Young,0.05,0.3,0.65
