true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.5555555555555556,0.4222222222222222,0.022222222222222223
Robust/Non-Frail,0.3,0.5333333333333333,0.16666666666666666
Young,0.05,0.25,0.7
