overfit_rank,rank,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,dynamic_data_mode,stage2_fixed_epoch,n_repeats,validation_subject_balanced_accuracy_mean,validation_subject_balanced_accuracy_std,validation_subject_balanced_accuracy_ci95_low,validation_subject_balanced_accuracy_ci95_high,validation_subject_balanced_accuracy_min,validation_subject_balanced_accuracy_max,validation_subject_macro_f1_mean,validation_subject_macro_f1_std,validation_subject_macro_f1_ci95_low,validation_subject_macro_f1_ci95_high,validation_subject_macro_f1_min,validation_subject_macro_f1_max,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_ci95_low,subject_balanced_accuracy_ci95_high,subject_balanced_accuracy_min,subject_balanced_accuracy_max,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_ci95_low,subject_macro_f1_ci95_high,subject_macro_f1_min,subject_macro_f1_max,worst_class_recall_mean,worst_class_recall_std,worst_class_recall_ci95_low,worst_class_recall_ci95_high,worst_class_recall_min,worst_class_recall_max,worst_class_f1_mean,worst_class_f1_std,worst_class_f1_ci95_low,worst_class_f1_ci95_high,worst_class_f1_min,worst_class_f1_max,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,best_epoch_min,best_epoch_max,duration_sec_mean,duration_sec_std,duration_sec_ci95_low,duration_sec_ci95_high,duration_sec_min,duration_sec_max,best_epoch_train_balanced_accuracy_mean,best_epoch_train_balanced_accuracy_std,best_epoch_train_balanced_accuracy_ci95_low,best_epoch_train_balanced_accuracy_ci95_high,best_epoch_train_balanced_accuracy_min,best_epoch_train_balanced_accuracy_max,best_epoch_val_balanced_accuracy_mean,best_epoch_val_balanced_accuracy_std,best_epoch_val_balanced_accuracy_ci95_low,best_epoch_val_balanced_accuracy_ci95_high,best_epoch_val_balanced_accuracy_min,best_epoch_val_balanced_accuracy_max,train_val_balanced_accuracy_gap_mean,train_val_balanced_accuracy_gap_std,train_val_balanced_accuracy_gap_ci95_low,train_val_balanced_accuracy_gap_ci95_high,train_val_balanced_accuracy_gap_min,train_val_balanced_accuracy_gap_max,best_epoch_train_loss_mean,best_epoch_train_loss_std,best_epoch_train_loss_ci95_low,best_epoch_train_loss_ci95_high,best_epoch_train_loss_min,best_epoch_train_loss_max,best_epoch_val_loss_mean,best_epoch_val_loss_std,best_epoch_val_loss_ci95_low,best_epoch_val_loss_ci95_high,best_epoch_val_loss_min,best_epoch_val_loss_max,val_train_loss_gap_mean,val_train_loss_gap_std,val_train_loss_gap_ci95_low,val_train_loss_gap_ci95_high,val_train_loss_gap_min,val_train_loss_gap_max
50,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_151,main_effect_weight_decay-1em05_lr0.001_wd1e-05_do0.2_ls0.1_mw90_ep15,main_effect,weight_decay,1e-05,0.001,1e-05,0.2,0.1,static_only,0,5,0.5824074074074075,0.04260768653645754,0.529511458350681,0.6353033564641339,0.5231481481481481,0.6388888888888888,0.5775440412625767,0.04047890517300267,0.5272908996358634,0.6277971828892901,0.5292397660818713,0.6344393592677345,0.5824074074074075,0.04260768653645754,0.529511458350681,0.6353033564641339,0.5231481481481481,0.6388888888888888,0.5775440412625767,0.04047890517300267,0.5272908996358634,0.6277971828892901,0.5292397660818713,0.6344393592677345,0.43888888888888894,0.06916610887771518,0.3530215896043548,0.5247561881734231,0.3333333333333333,0.5,0.4560531764193091,0.06314050558084727,0.3776664523768606,0.5344399004617576,0.38095238095238093,0.5217391304347826,15.0,0.0,15.0,15.0,15.0,15.0,216.8655273757875,8.102460877011577,206.8066062602794,226.9244484912956,202.4594362685457,221.46351793874055,0.9988334095609697,0.0002565010374470243,0.9985149725156214,0.999151846606318,0.9985465836245766,0.9991010043204304,0.5675666646936259,0.025078691878590142,0.5364323479575093,0.5987009814297426,0.5297561398750026,0.5967552300964974,0.43126674486734357,0.025101337589130794,0.40010431427552423,0.4624291754591629,0.4022267451090885,0.4693448644454278,0.3114022988899884,0.000690486878182196,0.31054508363843014,0.3122595141415466,0.3105690924992646,0.3121315472646431,1.2224784441603984,0.06244706940282204,1.1449525968218641,1.3000042914989327,1.158684084511578,1.3033098925244018,0.9110761452704101,0.062369090324374085,0.8336471062239088,0.9885051843169115,0.8471097688325351,0.9925113363963332
51,2,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.9,stage1,s1_011,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep5,main_effect,dropout,0.0,0.001,0.0005,0.0,0.1,static_only,0,5,0.5824074074074074,0.07107650102972331,0.4941684232423875,0.6706463915724272,0.4861111111111111,0.6712962962962963,0.5894298998959904,0.07418164569589154,0.4973359874908545,0.6815238123011262,0.48981481481481487,0.6902025177887247,0.5824074074074074,0.07107650102972331,0.4941684232423875,0.6706463915724272,0.4861111111111111,0.6712962962962963,0.5894298998959904,0.07418164569589154,0.4973359874908545,0.6815238123011262,0.48981481481481487,0.6902025177887247,0.47777777777777775,0.09296222517045286,0.36236843438128374,0.5931871211742717,0.3333333333333333,0.5555555555555556,0.5387301587301587,0.09806389800899495,0.41698726736361236,0.6604730500967051,0.4,0.6666666666666666,5.0,0.0,5.0,5.0,5.0,5.0,65.03246822282672,0.16899350633789792,64.82266870943333,65.24226773622011,64.89787931088358,65.3137820372358,0.9933234416531581,0.0005294540569290133,0.9926661430035534,0.9939807403027628,0.9925518228322308,0.9937543194933338,0.5475376540423411,0.035522730751029345,0.5034374292025233,0.5916378788821589,0.503758817690217,0.5851805471764303,0.44578578761081705,0.035425325730218414,0.4018064876894239,0.4897650875322102,0.40781153198131204,0.4898528613155113,0.3273722454422582,0.0013632733228810152,0.32567978940675374,0.3290647014777626,0.32572097579006176,0.32891345506996317,1.2726556040245438,0.11803784687876229,1.1261157554006997,1.4191954526483879,1.1366423975733144,1.3974520778532595,0.9452833585822855,0.11764592314519617,0.799230069533252,1.091336647631319,0.8082255754202095,1.0685386227832963
52,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_180,strong_combo_combined_regularization-wd0p01_do0p5_ls0p2_mw0p9_lr0.001_wd0.01_do0.5_ls0.2_mw90_ep15,strong_combo,combined_regularization,wd0.01_do0.5_ls0.2_mw0.9,0.001,0.01,0.5,0.2,static_only,0,5,0.5824074074074074,0.04335568432756721,0.5285828453169922,0.6362319694978226,0.5277777777777778,0.6342592592592592,0.5830299944144338,0.03954571801793507,0.5339353719242291,0.6321246169046385,0.531873923178271,0.6294685990338164,0.5824074074074074,0.04335568432756721,0.5285828453169922,0.6362319694978226,0.5277777777777778,0.6342592592592592,0.5830299944144338,0.03954571801793507,0.5339353719242291,0.6321246169046385,0.531873923178271,0.6294685990338164,0.4666666666666667,0.06022078719077444,0.3919046706434015,0.5414286626899318,0.4166666666666667,0.5555555555555556,0.491805600958919,0.03758181489112161,0.44514909534838537,0.5384621065694527,0.43478260869565216,0.5263157894736842,15.0,0.0,15.0,15.0,15.0,15.0,222.45479876436292,0.6063557532720092,221.70202935483667,223.20756817388917,221.47562908008695,223.00277504697442,0.9979875603536558,0.00021040035807075248,0.9977263556855144,0.9982487650217972,0.9977524463584013,0.998243098137058,0.556244687279253,0.026224954494982022,0.5236873256915833,0.5888020488669228,0.5181355118245246,0.5828155046187813,0.44174287307440263,0.02628007293380246,0.4091170838773287,0.47436866227147656,0.4153539659680998,0.4801075863125335,0.5158827509365355,0.0003841741719721973,0.5154058121707529,0.516359689702318,0.5154073042079688,0.5162903898525393,1.1489360457655506,0.039966644229661036,1.0993188581406947,1.1985532333904065,1.0922081343921368,1.1999274987300659,0.6330532948290151,0.03985561107682443,0.5835739509707065,0.6825326386873236,0.5768008301841681,0.6843435728195668
53,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.2,stage1,s1_139,main_effect_max_windows_fraction-0p2_lr0.001_wd0.0005_do0.2_ls0.1_mw20_ep12,main_effect,max_windows_fraction,0.2,0.001,0.0005,0.2,0.1,static_only,0,5,0.5814814814814816,0.06592956710710333,0.4996322353355933,0.6633307276273699,0.4953703703703704,0.6574074074074074,0.5909828959206623,0.06641459347082734,0.5085315065486977,0.6734342852926269,0.5011850894203835,0.6651851851851852,0.5814814814814816,0.06592956710710333,0.4996322353355933,0.6633307276273699,0.4953703703703704,0.6574074074074074,0.5909828959206623,0.06641459347082734,0.5085315065486977,0.6734342852926269,0.5011850894203835,0.6651851851851852,0.45555555555555555,0.09285841472470434,0.3402750891879791,0.570836021923132,0.375,0.5555555555555556,0.5119749531514237,0.05852412965932915,0.43931929797051456,0.5846306083323329,0.45454545454545453,0.5882352941176471,12.0,0.0,12.0,12.0,12.0,12.0,38.02673975322396,0.12551785993941206,37.870913730626285,38.18256577582163,37.86753034312278,38.15827828273177,0.9938638222469033,0.000826155158488757,0.992838179581724,0.9948894649120825,0.9928548259949774,0.9948395386718071,0.538593071069641,0.030943670233264647,0.5001775893258394,0.5770085528134427,0.5012930585925013,0.5857368632132183,0.45527075117726223,0.030730775441406715,0.41711957085369666,0.4934219315008278,0.40811880315323756,0.49197540179411836,0.3384565257386392,0.00370920748164186,0.3338516746908858,0.34306137678639265,0.3332478296437026,0.3437065742347739,1.285905932264347,0.03596582310468783,1.241255623801789,1.3305562407269047,1.2338099651053094,1.3246157111348502,0.9474494065257077,0.03785109366208641,0.9004586007616366,0.9944402122897789,0.8948919789644554,0.9864109698503712
54,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,1.0,stage1,s1_172,main_effect_max_windows_fraction-1p0_lr0.001_wd0.0005_do0.2_ls0.1_mw100_ep15,main_effect,max_windows_fraction,1.0,0.001,0.0005,0.2,0.1,static_only,0,5,0.5814814814814814,0.040966336677090626,0.5306232107312514,0.6323397522317113,0.5462962962962963,0.6481481481481481,0.5928327602145971,0.03902515951287887,0.5443843928582152,0.641281127570979,0.5525814536340852,0.6542986425339367,0.5814814814814814,0.040966336677090626,0.5306232107312514,0.6323397522317113,0.5462962962962963,0.6481481481481481,0.5928327602145971,0.03902515951287887,0.5443843928582152,0.641281127570979,0.5525814536340852,0.6542986425339367,0.48888888888888893,0.04648111258522644,0.4311842171906419,0.5465935605871359,0.4444444444444444,0.5555555555555556,0.513047324192835,0.04291276858592541,0.4597726264675329,0.5663220219181372,0.47058823529411764,0.5714285714285714,15.0,0.0,15.0,15.0,15.0,15.0,240.3224523337558,0.9045532663042782,239.1994811662744,241.44542350123717,239.1625087093562,241.40070167649537,0.9990853544118139,0.00023284896507804804,0.9987962805850963,0.9993744282385315,0.9987101084632926,0.9993541641094182,0.5550539766820436,0.025452157403860014,0.523456015589592,0.5866519377744952,0.5187272116418441,0.583232936630543,0.4440313777297703,0.02565052646500681,0.4121871484025044,0.4758756070570362,0.41547717183274957,0.48062695246757414,0.31047617712826436,0.0007462726175524469,0.3095497058370642,0.3114026484194645,0.3095153914873319,0.3114721204126859,1.224709977010963,0.037495341958318336,1.1781608245148594,1.2712591295070668,1.16262878542062,1.2574883923898523,0.9142337998826988,0.03799595322397949,0.8670631560511532,0.9614044437142444,0.8511566650079342,0.9474041440537673
55,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_076,main_effect_weight_decay-0p0_lr0.001_wd0_do0.2_ls0.1_mw90_ep10,main_effect,weight_decay,0.0,0.001,0.0,0.2,0.1,static_only,0,5,0.5805555555555555,0.06352891071449789,0.5016866401567335,0.6594244709543775,0.5,0.6527777777777778,0.5857585983051146,0.06463313048499164,0.5055188327739463,0.6659983638362829,0.4968944099378882,0.6619548872180451,0.5805555555555555,0.06352891071449789,0.5016866401567335,0.6594244709543775,0.5,0.6527777777777778,0.5857585983051146,0.06463313048499164,0.5055188327739463,0.6659983638362829,0.4968944099378882,0.6619548872180451,0.4305555555555555,0.1194767398200365,0.28222937179111207,0.578881739319999,0.3333333333333333,0.625,0.44672641749300784,0.11095525462718085,0.3089793588416646,0.5844734761443511,0.34782608695652173,0.631578947368421,10.0,0.0,10.0,10.0,10.0,10.0,143.95334940589964,0.6871932054569695,143.10022313355728,144.806475678242,142.8095205500722,144.65683989599347,0.9972137957957112,0.00042672527450172195,0.9966840313279327,0.9977435602634898,0.9967478126117312,0.9978028864670622,0.5617776141959038,0.03181872164783643,0.5222757867992444,0.6012794415925632,0.5159844508278636,0.602341635853566,0.4354361815998076,0.03163391201881181,0.39616378887836146,0.4747085743212538,0.39511111886587735,0.48119246841756047,0.3182965632337302,0.001093423236342104,0.3169391166200187,0.31965400984744163,0.316877051860993,0.31953105358823086,1.221525511822855,0.07782744751891155,1.1249054642722125,1.3181455593734974,1.1717014780026689,1.3552858958272653,0.9032289485891247,0.07824586709160952,0.8060894478083045,1.000368449369945,0.852170424414438,1.037289465939431
56,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.9,stage1,s1_144,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.001_wd0.01_do0.6_ls0.3_mw90_ep12,strong_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.9,0.001,0.01,0.6,0.3,static_only,0,5,0.5805555555555555,0.0658482428290707,0.49880727064970565,0.6623038404614053,0.5324074074074074,0.6944444444444443,0.5814696787436052,0.07228556223598136,0.4917296874793624,0.671209670007848,0.5261911527896183,0.7080745341614906,0.5805555555555555,0.0658482428290707,0.49880727064970565,0.6623038404614053,0.5324074074074074,0.6944444444444443,0.5814696787436052,0.07228556223598136,0.4917296874793624,0.671209670007848,0.5261911527896183,0.7080745341614906,0.48888888888888893,0.10504261333993907,0.35848216710500336,0.6192956106727745,0.4166666666666667,0.6666666666666666,0.4763299553230903,0.07094095950536333,0.3882592412086277,0.564400669437553,0.42105263157894735,0.5714285714285714,12.0,0.0,12.0,12.0,12.0,12.0,166.13144693840295,0.475568431779445,165.5410454032511,166.7218484735548,165.51001518033445,166.7730145798996,0.9967648431504182,0.00044262762999260703,0.9962153364658167,0.9973143498350198,0.9961059834661938,0.9971959051194939,0.546865596465596,0.033915703253647636,0.5047604399231739,0.588970753008018,0.5045673734980493,0.5893408794253002,0.4498992466848222,0.0336098231445609,0.4081738295740135,0.49162466379563086,0.40763262781256504,0.4919620439955118,0.6756163839057114,0.0005922454598495728,0.6748811319307779,0.676351635880645,0.6747970841527644,0.6763591711475934,1.150222589929967,0.03491310380789444,1.106879195567206,1.193565984292728,1.0918571089102982,1.185259680654169,0.47460620602425563,0.03449294577171742,0.43178442313313303,0.5174279889153782,0.4170600247575338,0.5096647133415151
57,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_162,main_effect_dropout-0p4_lr0.001_wd0.0005_do0.4_ls0.1_mw90_ep15,main_effect,dropout,0.4,0.001,0.0005,0.4,0.1,static_only,0,5,0.5805555555555555,0.06697779764391394,0.49740496794801814,0.6637061431630928,0.5231481481481481,0.6898148148148149,0.5814305144459944,0.06678622891262498,0.4985177527021648,0.6643432761898239,0.5257936507936508,0.6891025641025642,0.5805555555555555,0.06697779764391394,0.49740496794801814,0.6637061431630928,0.5231481481481481,0.6898148148148149,0.5814305144459944,0.06678622891262498,0.4985177527021648,0.6643432761898239,0.5257936507936508,0.6891025641025642,0.43888888888888894,0.01242259987499881,0.42346666666666677,0.4543111111111111,0.4166666666666667,0.4444444444444444,0.4735662686127082,0.032291336038024275,0.4334777070199675,0.5136548302054489,0.42105263157894735,0.5,15.0,0.0,15.0,15.0,15.0,15.0,218.70987171866,1.4045194903816083,216.96621001224852,220.45353342507147,217.18482265993953,220.51344987843186,0.998089419607631,0.0003264617920462594,0.9976841287381943,0.9984947104770676,0.9976980504588442,0.998564293151122,0.5599570428213596,0.05382952548531407,0.4931295741348689,0.6267845115078503,0.4851457763248216,0.6126765960632227,0.43813237678627137,0.054039260986977276,0.3710445288275601,0.5052202247449826,0.3850214543956215,0.5134185168263005,0.31734162473087224,0.0008960001844298181,0.3162292719146764,0.31845397754706806,0.31595632792593775,0.3183457761208234,1.2524634435425,0.10474787397336383,1.122422630348982,1.382504256736018,1.1234979554005868,1.3552458416998747,0.9351218188116277,0.10525334643019826,0.8044534792842539,1.0657901583390015,0.8051521792797635,1.0375938624028191
58,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.9,stage1,s1_127,main_effect_dropout-0p6_lr0.001_wd0.0005_do0.6_ls0.1_mw90_ep12,main_effect,dropout,0.6,0.001,0.0005,0.6,0.1,static_only,0,5,0.5796296296296297,0.03766823260519999,0.5328658394567771,0.6263934198024823,0.5231481481481481,0.625,0.5779897933238894,0.03902953986307822,0.5295359879163053,0.6264435987314736,0.5376984126984127,0.6271929824561403,0.5796296296296297,0.03766823260519999,0.5328658394567771,0.6263934198024823,0.5231481481481481,0.625,0.5779897933238894,0.03902953986307822,0.5295359879163053,0.6264435987314736,0.5376984126984127,0.6271929824561403,0.43888888888888883,0.10829771494232183,0.3044410725859009,0.5733367051918767,0.3333333333333333,0.5833333333333334,0.4602250190694127,0.08855009271165591,0.3502931834360392,0.5701568547027862,0.375,0.5833333333333334,12.0,0.0,12.0,12.0,12.0,12.0,166.13033183384687,0.760057159776559,165.18674751674624,167.0739161509475,165.33800952509046,167.04508969839662,0.9960041070049901,0.0007928470461884837,0.9950198151934861,0.996988398816494,0.9948845824770365,0.9970087063789522,0.5562570291607987,0.02211238240206122,0.5288052816442688,0.5837087766773286,0.5270819989959791,0.583792759381084,0.4397470778441912,0.02228008158800314,0.41208713766766203,0.4674070180207204,0.4110918230959525,0.4688619779013137,0.3314404082733391,0.0021521366828686204,0.3287686060330855,0.3341122105135927,0.3291449248980629,0.33463642298307517,1.281548138887754,0.06383489682682456,1.2022993524580126,1.3607969253174956,1.2282885330605453,1.382717041579575,0.950107730614415,0.06384094054179217,0.8708514411244271,1.029364020104403,0.8991436081624824,1.0529119173716273
59,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_150,main_effect_weight_decay-0p0_lr0.001_wd0_do0.2_ls0.1_mw90_ep15,main_effect,weight_decay,0.0,0.001,0.0,0.2,0.1,static_only,0,5,0.5796296296296296,0.06550557835490371,0.4983067506550213,0.6609525086042379,0.5277777777777778,0.6898148148148149,0.5856738171051896,0.07048261274977483,0.49817212441866066,0.6731755097917186,0.5202941176470589,0.698743086978381,0.5796296296296296,0.06550557835490371,0.4983067506550213,0.6609525086042379,0.5277777777777778,0.6898148148148149,0.5856738171051896,0.07048261274977483,0.49817212441866066,0.6731755097917186,0.5202941176470589,0.698743086978381,0.4305555555555555,0.08448281292080861,0.3256731051881956,0.5354380059229155,0.3333333333333333,0.5555555555555556,0.4632352941176471,0.05821397103532276,0.3909646899946241,0.5355058982406701,0.375,0.5384615384615384,15.0,0.0,15.0,15.0,15.0,15.0,201.79851884357632,0.7838293737047631,200.8254221563113,202.77161553084133,200.71955023054034,202.60512292105705,0.998763317889486,0.00032670278805990515,0.9983577278319474,0.9991689079470246,0.9983292291520993,0.9992267519889857,0.5552013832133442,0.03415746011014569,0.5127960940093074,0.5976066724173811,0.5131198332893481,0.6066180422360251,0.4435619346761417,0.03420294913900888,0.4011001724375661,0.48602369691471725,0.3921295266694317,0.485744839518201,0.3112879523644775,0.000667068915744158,0.31045980969227827,0.3121160950366767,0.31034027130785674,0.3119876847070342,1.215754736434064,0.05778573431801056,1.1440157731820793,1.2874936996860487,1.130064268397572,1.281493644784397,0.9044667840695866,0.057667560565993516,0.8328745293876901,0.976059038751483,0.8187565216311644,0.9705192716701474
60,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_104,strong_combo_combined_regularization-wd0p005_do0p4_ls0p15_mw0p9_lr0.001_wd0.005_do0.4_ls0.15_mw90_ep10,strong_combo,combined_regularization,wd0.005_do0.4_ls0.15_mw0.9,0.001,0.005,0.4,0.15,static_only,0,5,0.5796296296296296,0.0650129247464517,0.4989183628380247,0.6603408964212345,0.4861111111111111,0.6620370370370371,0.5783985984966378,0.08555594763601632,0.47218388900326164,0.6846133079900139,0.441077441077441,0.6634615384615384,0.5796296296296296,0.0650129247464517,0.4989183628380247,0.6603408964212345,0.4861111111111111,0.6620370370370371,0.5783985984966378,0.08555594763601632,0.47218388900326164,0.6846133079900139,0.441077441077441,0.6634615384615384,0.4111111111111111,0.13944333775567924,0.23799709601637012,0.5842251262058521,0.16666666666666666,0.5,0.4570806100217865,0.13909400036736186,0.2844002850472598,0.6297609349963132,0.2222222222222222,0.5925925925925926,10.0,0.0,10.0,10.0,10.0,10.0,133.50803018752487,1.706948092463986,131.38891397443984,135.6271464006099,132.11578067950904,136.375383682549,0.9965129542970205,0.0005502959814081033,0.9958297811288698,0.9971961274651712,0.9956873461992497,0.9970102451223003,0.5442874080848591,0.03437840522038071,0.5016078232725563,0.5869669928971619,0.4909322236468518,0.5814251744248633,0.45222554621216127,0.03464206158241619,0.40921864126989127,0.49523245115443126,0.41537405923258175,0.5060780214754486,0.42745142905952227,0.0011176145171349378,0.426063949818826,0.42883890830021854,0.42659088864179545,0.42900102467359336,1.2345690892038157,0.032817359449240906,1.1938274879878477,1.2753106904197837,1.1899752515846778,1.271605622775427,0.8071176601442935,0.03315043018959933,0.7659625632812617,0.8482727570073254,0.7616938461104602,0.844836628099106
61,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_086,main_effect_dropout-0p1_lr0.001_wd0.0005_do0.1_ls0.1_mw90_ep10,main_effect,dropout,0.1,0.001,0.0005,0.1,0.1,static_only,0,5,0.5787037037037037,0.06423350428477598,0.4989600600896513,0.6584473473177561,0.5046296296296297,0.6527777777777778,0.5898136621126705,0.06631665133055509,0.5074838644741109,0.6721434597512301,0.5185185185185185,0.6619548872180451,0.5787037037037037,0.06423350428477598,0.4989600600896513,0.6584473473177561,0.5046296296296297,0.6527777777777778,0.5898136621126705,0.06631665133055509,0.5074838644741109,0.6721434597512301,0.5185185185185185,0.6619548872180451,0.45555555555555555,0.1593897505882753,0.2576787682282822,0.6534323428828289,0.2222222222222222,0.625,0.4907602339181286,0.13639741310035364,0.3214276274962305,0.6600928403400268,0.26666666666666666,0.631578947368421,10.0,0.0,10.0,10.0,10.0,10.0,145.5415358653292,0.7132910874626391,144.6560099874396,146.4270617432188,144.80193687044084,146.59527824167162,0.9977519807073458,0.0002972669410795564,0.9973829342218452,0.9981210271928465,0.9973586406048636,0.9980481059924886,0.5445764839534811,0.009362815131906264,0.5329528772171451,0.5562000906898171,0.5358740568005226,0.5571433961577764,0.4531754967538647,0.009254432185275463,0.4416864436459848,0.4646645498617446,0.44081121978375104,0.46217404919196603,0.3149101955395108,0.0009168778630861515,0.3137719238172114,0.31604846726181013,0.3138031502728113,0.3160046077354357,1.2186218044283876,0.05914096365957298,1.1452003714616925,1.2920432373950828,1.1486203079554607,1.278511825921332,0.9037116088888768,0.05914576435269715,0.8302842160299749,0.9771390017477787,0.8338855447796105,0.9625072181858962
62,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_080,main_effect_weight_decay-0p001_lr0.001_wd0.001_do0.2_ls0.1_mw90_ep10,main_effect,weight_decay,0.001,0.001,0.001,0.2,0.1,static_only,0,5,0.5787037037037037,0.023832477178210663,0.5491165188272015,0.608290888580206,0.5462962962962963,0.6064814814814815,0.585971319610661,0.013004542902440274,0.569826635522148,0.602116003699174,0.5705003248862898,0.5980392156862745,0.5787037037037037,0.023832477178210663,0.5491165188272015,0.608290888580206,0.5462962962962963,0.6064814814814815,0.585971319610661,0.013004542902440274,0.569826635522148,0.602116003699174,0.5705003248862898,0.5980392156862745,0.4722222222222222,0.039283710065919304,0.42345287341873655,0.5209915710257079,0.4166666666666667,0.5,0.5034114128743284,0.05238734932970619,0.43837435532392666,0.5684484704247302,0.43478260869565216,0.5714285714285714,10.0,0.0,10.0,10.0,10.0,10.0,143.8987354326993,0.4874779820791169,143.29354860838606,144.50392225701256,143.1660932386294,144.40037580393255,0.9972976339774984,0.00041662394085242643,0.9967804099613039,0.9978148579936928,0.9970122382092844,0.9980278460612727,0.5473110276395294,0.02528129758934386,0.5159251830166438,0.5786968722624151,0.5113881348273617,0.5823236587252127,0.449986606337969,0.0249658993120345,0.41899231761884875,0.48098089505708924,0.41570418733605996,0.4857172043318315,0.31798437413302316,0.0009725199291501151,0.3167770247364546,0.31919172352959174,0.3163056069741498,0.3186877638401465,1.237921064136797,0.04069028110353466,1.187405506702934,1.28843662157066,1.1958267730109207,1.2960828371013715,0.9199366900037738,0.040451806144601817,0.8697171908707582,0.9701561891367894,0.8775973127773341,0.9780011174711337
63,2,inceptiontime,inception_time,0,12,0,5.0,2.5,50.0,0.9,stage1,s1_121,main_effect_weight_decay-0p02_lr0.001_wd0.02_do0.2_ls0.1_mw90_ep12,main_effect,weight_decay,0.02,0.001,0.02,0.2,0.1,static_only,0,5,0.5787037037037036,0.061680150900343636,0.5021299587986832,0.6552774486087241,0.5,0.6712962962962963,0.5800205286206094,0.061689903633000476,0.5034346760399154,0.6566063812013033,0.491332764990054,0.6625935398313915,0.5787037037037036,0.061680150900343636,0.5021299587986832,0.6552774486087241,0.5,0.6712962962962963,0.5800205286206094,0.061689903633000476,0.5034346760399154,0.6566063812013033,0.491332764990054,0.6625935398313915,0.48888888888888893,0.0912870929175277,0.37555916345612056,0.6022186143216574,0.3333333333333333,0.5555555555555556,0.4907332433648223,0.09028654987681972,0.3786456570391624,0.6028208296904822,0.3333333333333333,0.5555555555555556,12.0,0.0,12.0,12.0,12.0,12.0,166.454527349025,0.4268185448101306,165.92464708942853,166.98440760862147,165.8073062337935,166.85654263477772,0.9980178592446622,0.0005342417275702579,0.9973546168698069,0.9986811016195176,0.9975137297279877,0.9987661629336065,0.5464834047116793,0.040571321040445106,0.49611553202553416,0.5968512773978245,0.5088682877796806,0.5928328658368839,0.451534454532983,0.040517723441160614,0.40123312138727707,0.501835787678689,0.4055564005761364,0.488833461081124,0.3147703046471585,0.0017711865132962815,0.31257143868673803,0.31696917060757895,0.31252817774687064,0.3168820563756346,1.2654699167235193,0.07657789000066992,1.1704011510236716,1.360538682423367,1.1742584343460285,1.36319519057317,0.9506996120763607,0.07717950236116236,0.8548839657228245,1.046515258429897,0.8608634155585285,1.0506670128262994
