rank,repeat,seed,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,n_train_subjects,n_val_subjects,n_test_subjects,n_train_windows,n_val_windows,n_test_windows,validation_window_balanced_accuracy,validation_window_macro_f1,validation_file_balanced_accuracy,validation_file_macro_f1,validation_subject_balanced_accuracy,validation_subject_macro_f1,window_balanced_accuracy,window_macro_f1,file_balanced_accuracy,file_macro_f1,subject_balanced_accuracy,subject_macro_f1,best_epoch,best_window_balanced_accuracy,duration_sec,report_path,learning_curve_csv,learning_curve_png,pre_frail_precision,pre_frail_recall,pre_frail_f1,pre_frail_support,robust_non_frail_precision,robust_non_frail_recall,robust_non_frail_f1,robust_non_frail_support,young_precision,young_recall,young_f1,young_support,worst_class_recall,worst_class_f1,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,dynamic_data_mode,stage2_fixed_epoch,stage2_source_config_id,is_reference,overfit_grid_cnn_patience,overfit_grid_max_windows_fraction,train_role_mode,validation_role_mode,test_role_mode,eval_protocol,requested_cv_folds,n_splits,early_stopping_source,n_static_train_files,n_all_role_train_files,n_dynamic_added_train_files,best_epoch_train_balanced_accuracy,best_epoch_val_balanced_accuracy,train_val_balanced_accuracy_gap,best_epoch_train_loss,best_epoch_val_loss,val_train_loss_gap
2,3,20042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,1.0,0.001,0.0005,0.2,0.1,23,6,29,69396,17349,17349,0.5378736479140448,0.5354829164324034,0.5157407407407407,0.515955844278115,0.5277777777777778,0.5293650793650794,0.5378736479140448,0.5354829164324034,0.5157407407407407,0.515955844278115,0.5277777777777778,0.5293650793650794,5.0,0.555551419582122,72.38891167193651,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_024/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_024/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_024/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.5454545454545454,0.6666666666666666,0.6,9.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,12.0,0.6666666666666666,0.5,0.5714285714285714,8.0,0.4166666666666667,0.4166666666666667,stage1,s1_024,main_effect_max_windows_fraction-1p0_lr0.001_wd0.0005_do0.2_ls0.1_mw100_ep5,main_effect,max_windows_fraction,1.0,static_only,0,,False,0,1.0,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9930566019827399,0.555551419582122,0.437505182400618,0.3315484259035157,1.2575232170850323,0.9259747911815166
2,4,30042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,1.0,0.001,0.0005,0.2,0.1,23,6,29,69396,17349,17349,0.5772823049629127,0.5891388791361474,0.6240740740740741,0.6357339801900141,0.6620370370370371,0.6714300192561061,0.5772823049629127,0.5891388791361474,0.6240740740740741,0.6357339801900141,0.6620370370370371,0.6714300192561061,5.0,0.5617853323405417,72.76255542971194,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_024/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_024/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_024/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.5384615384615384,0.7777777777777778,0.6363636363636364,9.0,0.6363636363636364,0.5833333333333334,0.6086956521739131,12.0,1.0,0.625,0.7692307692307693,8.0,0.5833333333333334,0.6086956521739131,stage1,s1_024,main_effect_max_windows_fraction-1p0_lr0.001_wd0.0005_do0.2_ls0.1_mw100_ep5,main_effect,max_windows_fraction,1.0,static_only,0,,False,0,1.0,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9926460444948007,0.5617853323405417,0.4308607121542589,0.33270339252510384,1.1432331641800386,0.8105297716549348
2,5,40042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,1.0,0.001,0.0005,0.2,0.1,23,6,29,69396,17349,17349,0.5429457313649481,0.534340747969678,0.5787037037037037,0.5698779395355811,0.5740740740740741,0.5606909430438842,0.5429457313649481,0.534340747969678,0.5787037037037037,0.5698779395355811,0.5740740740740741,0.5606909430438842,5.0,0.5162324838297765,72.41895433422178,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_024/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_024/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_024/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.45454545454545453,0.5555555555555556,0.5,9.0,0.5555555555555556,0.4166666666666667,0.47619047619047616,12.0,0.6666666666666666,0.75,0.7058823529411765,8.0,0.4166666666666667,0.47619047619047616,stage1,s1_024,main_effect_max_windows_fraction-1p0_lr0.001_wd0.0005_do0.2_ls0.1_mw100_ep5,main_effect,max_windows_fraction,1.0,static_only,0,,False,0,1.0,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9927103537399203,0.5162324838297765,0.47647786991014385,0.3320760677860161,1.3417071223950638,1.0096310546090477
2,1,42,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.7,0.001,0.0005,0.2,0.1,23,6,29,48720,12180,12180,0.5702917146271155,0.5694131482225084,0.5787037037037037,0.5823503794948364,0.6296296296296297,0.6385185185185186,0.5702917146271155,0.5694131482225084,0.5787037037037037,0.5823503794948364,0.6296296296296297,0.6385185185185186,5.0,0.5873902273096651,61.04687351267785,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_025/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.5555555555555556,0.5555555555555556,0.5555555555555556,9.0,0.5384615384615384,0.5833333333333334,0.56,12.0,0.8571428571428571,0.75,0.8,8.0,0.5555555555555556,0.5555555555555556,stage1,s1_025,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep5,main_effect,max_windows_fraction,0.7,static_only,0,,False,0,0.7,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9911431307970169,0.5873902273096651,0.4037529034873518,0.3376841370749658,1.333645575857948,0.9959614387829822
2,2,10042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.7,0.001,0.0005,0.2,0.1,23,6,29,48720,12180,12180,0.5371071900662976,0.5518465034138224,0.5361111111111111,0.5531819778395121,0.5,0.5162393162393163,0.5371071900662976,0.5518465034138224,0.5361111111111111,0.5531819778395121,0.5,0.5162393162393163,5.0,0.5127377276675904,50.8470952520147,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_025/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.5,0.3333333333333333,0.4,9.0,0.4444444444444444,0.6666666666666666,0.5333333333333333,12.0,0.8,0.5,0.6153846153846154,8.0,0.3333333333333333,0.4,stage1,s1_025,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep5,main_effect,max_windows_fraction,0.7,static_only,0,,False,0,0.7,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9910378366486807,0.5127377276675904,0.4783001089810903,0.3377166395654111,1.218008330917855,0.880291691352444
2,3,20042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.7,0.001,0.0005,0.2,0.1,23,6,29,48720,12180,12180,0.5457719727570464,0.5480964140665857,0.5592592592592592,0.5608574002940201,0.5972222222222222,0.6024844720496895,0.5457719727570464,0.5480964140665857,0.5592592592592592,0.5608574002940201,0.5972222222222222,0.6024844720496895,5.0,0.5198385239784491,51.36918363906443,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_025/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.5,0.6666666666666666,0.5714285714285714,9.0,0.5454545454545454,0.5,0.5217391304347826,12.0,0.8333333333333334,0.625,0.7142857142857143,8.0,0.5,0.5217391304347826,stage1,s1_025,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep5,main_effect,max_windows_fraction,0.7,static_only,0,,False,0,0.7,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9914304174067616,0.5198385239784491,0.47159189342831254,0.33703219847664145,1.3332446294224147,0.9962124309457733
2,4,30042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.7,0.001,0.0005,0.2,0.1,23,6,29,48720,12180,12180,0.5886405921383583,0.5959975137447239,0.6342592592592592,0.642674710910005,0.6203703703703703,0.6286576168929111,0.5886405921383583,0.5959975137447239,0.6342592592592592,0.642674710910005,0.6203703703703703,0.6286576168929111,5.0,0.6021818989033596,51.128228571265936,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_025/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.5,0.4444444444444444,0.47058823529411764,9.0,0.5714285714285714,0.6666666666666666,0.6153846153846154,12.0,0.8571428571428571,0.75,0.8,8.0,0.4444444444444444,0.47058823529411764,stage1,s1_025,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep5,main_effect,max_windows_fraction,0.7,static_only,0,,False,0,0.7,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9909658641958117,0.6021818989033596,0.38878396529245207,0.33765997142091625,1.1123222103540105,0.7746622389330942
2,5,40042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.7,0.001,0.0005,0.2,0.1,23,6,29,48720,12180,12180,0.5395256605486105,0.5295922597131053,0.5527777777777777,0.5362426616993251,0.6157407407407407,0.591779448621554,0.5395256605486105,0.5295922597131053,0.5527777777777777,0.5362426616993251,0.6157407407407407,0.591779448621554,5.0,0.5277475035537018,51.74750271439552,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_025/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_025/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.5,0.8888888888888888,0.64,9.0,0.5714285714285714,0.3333333333333333,0.42105263157894735,12.0,0.8333333333333334,0.625,0.7142857142857143,8.0,0.3333333333333333,0.42105263157894735,stage1,s1_025,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep5,main_effect,max_windows_fraction,0.7,static_only,0,,False,0,0.7,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9899571377675362,0.5277475035537018,0.46220963421383443,0.34038974244147163,1.2945246510476394,0.9541349086061677
2,1,42,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.5,0.001,0.0005,0.2,0.1,23,6,29,34804,8701,8701,0.5183584004384931,0.5184800789396848,0.5277777777777778,0.5292339234599622,0.5231481481481481,0.5231481481481481,0.5183584004384931,0.5184800789396848,0.5277777777777778,0.5292339234599622,0.5231481481481481,0.5231481481481481,5.0,0.525695087742677,36.75294219143689,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_026/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0,0.5,0.5,0.5,12.0,0.625,0.625,0.625,8.0,0.4444444444444444,0.4444444444444444,stage1,s1_026,main_effect_max_windows_fraction-0p5_lr0.001_wd0.0005_do0.2_ls0.1_mw50_ep5,main_effect,max_windows_fraction,0.5,static_only,0,,False,0,0.5,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9886074538838843,0.525695087742677,0.46291236614120723,0.347080214152042,1.252691080441053,0.905610866289011
2,2,10042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.5,0.001,0.0005,0.2,0.1,23,6,29,34804,8701,8701,0.48489772179839047,0.47676859876260985,0.49074074074074076,0.475845701744597,0.47222222222222215,0.4438874965190755,0.48489772179839047,0.47676859876260985,0.49074074074074076,0.475845701744597,0.47222222222222215,0.4438874965190755,5.0,0.5070519717678845,36.811199368909,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_026/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.5,0.6666666666666666,0.5714285714285714,9.0,0.42857142857142855,0.25,0.3157894736842105,12.0,0.4,0.5,0.4444444444444444,8.0,0.25,0.3157894736842105,stage1,s1_026,main_effect_max_windows_fraction-0p5_lr0.001_wd0.0005_do0.2_ls0.1_mw50_ep5,main_effect,max_windows_fraction,0.5,static_only,0,,False,0,0.5,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9872705508938271,0.5070519717678845,0.48021857912594257,0.34545447162660115,1.3270046526968344,0.9815501810702333
2,3,20042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.5,0.001,0.0005,0.2,0.1,23,6,29,34804,8701,8701,0.5465239284640667,0.5476911915728189,0.5768518518518518,0.5803641154629297,0.5555555555555555,0.5571428571428572,0.5465239284640667,0.5476911915728189,0.5768518518518518,0.5803641154629297,0.5555555555555555,0.5571428571428572,5.0,0.570961366188191,36.60941650532186,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_026/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.5454545454545454,0.6666666666666666,0.6,9.0,0.5,0.5,0.5,12.0,0.6666666666666666,0.5,0.5714285714285714,8.0,0.5,0.5,stage1,s1_026,main_effect_max_windows_fraction-0p5_lr0.001_wd0.0005_do0.2_ls0.1_mw50_ep5,main_effect,max_windows_fraction,0.5,static_only,0,,False,0,0.5,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9880864211459939,0.570961366188191,0.41712505495780283,0.34580697662712206,1.2728168981969912,0.927009921569869
2,4,30042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.5,0.001,0.0005,0.2,0.1,23,6,29,34804,8701,8701,0.5605597513031034,0.5581216411957745,0.5888888888888889,0.5806009026306277,0.5601851851851852,0.553395061728395,0.5605597513031034,0.5581216411957745,0.5888888888888889,0.5806009026306277,0.5601851851851852,0.553395061728395,5.0,0.5977805497246359,36.78475965280086,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_026/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.3333333333333333,0.2222222222222222,0.26666666666666666,9.0,0.4666666666666667,0.5833333333333334,0.5185185185185185,12.0,0.875,0.875,0.875,8.0,0.2222222222222222,0.26666666666666666,stage1,s1_026,main_effect_max_windows_fraction-0p5_lr0.001_wd0.0005_do0.2_ls0.1_mw50_ep5,main_effect,max_windows_fraction,0.5,static_only,0,,False,0,0.5,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9860811719476137,0.5977805497246359,0.3883006222229778,0.3472876432826849,1.2441641122799898,0.8968764689973049
2,5,40042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.5,0.001,0.0005,0.2,0.1,23,6,29,34804,8701,8701,0.5147628150116726,0.5042034483586537,0.5361111111111111,0.5229337973546238,0.5694444444444444,0.5627705627705627,0.5147628150116726,0.5042034483586537,0.5361111111111111,0.5229337973546238,0.5694444444444444,0.5627705627705627,5.0,0.5000296297380492,36.85255045257509,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_026/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_026/rank02_r5_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed40042_learning_curve.png,0.46153846153846156,0.6666666666666666,0.5454545454545454,9.0,0.5555555555555556,0.4166666666666667,0.47619047619047616,12.0,0.7142857142857143,0.625,0.6666666666666666,8.0,0.4166666666666667,0.47619047619047616,stage1,s1_026,main_effect_max_windows_fraction-0p5_lr0.001_wd0.0005_do0.2_ls0.1_mw50_ep5,main_effect,max_windows_fraction,0.5,static_only,0,,False,0,0.5,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9891303720865462,0.5000296297380492,0.489100742348497,0.3443223357784359,1.4631708948368922,1.1188485590584563
2,1,42,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.3,0.001,0.0005,0.2,0.1,23,6,29,20900,5225,5225,0.47849227681969114,0.48279695565972974,0.48611111111111116,0.49725274725274726,0.49074074074074076,0.5015708928752407,0.47849227681969114,0.48279695565972974,0.48611111111111116,0.49725274725274726,0.49074074074074076,0.5015708928752407,5.0,0.4945936914500894,31.192621098831296,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_027/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_027/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_027/rank02_r1_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed42_learning_curve.png,0.38461538461538464,0.5555555555555556,0.45454545454545453,9.0,0.45454545454545453,0.4166666666666667,0.43478260869565216,12.0,0.8,0.5,0.6153846153846154,8.0,0.4166666666666667,0.43478260869565216,stage1,s1_027,main_effect_max_windows_fraction-0p3_lr0.001_wd0.0005_do0.2_ls0.1_mw30_ep5,main_effect,max_windows_fraction,0.3,static_only,0,,False,0,0.3,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9870527214024474,0.4945936914500894,0.49245902995235796,0.3515522143473992,1.4686238840151902,1.117071669667791
2,2,10042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.3,0.001,0.0005,0.2,0.1,23,6,29,20900,5225,5225,0.5292648786791087,0.5020070987246119,0.5611111111111111,0.5231243001119821,0.5462962962962963,0.5052631578947367,0.5292648786791087,0.5020070987246119,0.5611111111111111,0.5231243001119821,0.5462962962962963,0.5052631578947367,5.0,0.5327668400930138,22.397640367038548,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_027/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_027/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_027/rank02_r2_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed10042_learning_curve.png,0.5333333333333333,0.8888888888888888,0.6666666666666666,9.0,0.42857142857142855,0.25,0.3157894736842105,12.0,0.5714285714285714,0.5,0.5333333333333333,8.0,0.25,0.3157894736842105,stage1,s1_027,main_effect_max_windows_fraction-0p3_lr0.001_wd0.0005_do0.2_ls0.1_mw30_ep5,main_effect,max_windows_fraction,0.3,static_only,0,,False,0,0.3,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9838913931087753,0.5327668400930138,0.4511245530157615,0.35786294218515446,1.291667289745408,0.9338043475602535
2,3,20042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.3,0.001,0.0005,0.2,0.1,23,6,29,20900,5225,5225,0.5436926920334828,0.5443389485862202,0.5537037037037037,0.5541227992223515,0.6203703703703703,0.6151792524790237,0.5436926920334828,0.5443389485862202,0.5537037037037037,0.5541227992223515,0.6203703703703703,0.6151792524790237,5.0,0.5708877026618431,22.26237524114549,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_027/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_027/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_027/rank02_r3_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed20042_learning_curve.png,0.7,0.7777777777777778,0.7368421052631579,9.0,0.6363636363636364,0.5833333333333334,0.6086956521739131,12.0,0.5,0.5,0.5,8.0,0.5,0.5,stage1,s1_027,main_effect_max_windows_fraction-0p3_lr0.001_wd0.0005_do0.2_ls0.1_mw30_ep5,main_effect,max_windows_fraction,0.3,static_only,0,,False,0,0.3,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9834739529566893,0.5708877026618431,0.4125862502948462,0.36006890198493974,1.2706050020997555,0.9105361001148158
2,4,30042,inceptiontime,inception_time,0,5,0,5.0,2.5,50.0,0.3,0.001,0.0005,0.2,0.1,23,6,29,20900,5225,5225,0.5063304873527645,0.5097667286764529,0.5212962962962964,0.5262796167392395,0.5416666666666666,0.543859649122807,0.5063304873527645,0.5097667286764529,0.5212962962962964,0.5262796167392395,0.5416666666666666,0.543859649122807,5.0,0.5181737468887213,22.37323874887079,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/reports/s1_027/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_report.json,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_027/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.csv,results_frailty3/_overfitting_sweep/20260608_1206_overfitting_sweep_stage1_rank2/learning_curves/s1_027/rank02_r4_inceptiontime_extra-0_seq5_ov50_cv5_static_only_seed30042_learning_curve.png,0.6,0.6666666666666666,0.631578947368421,9.0,0.5,0.5833333333333334,0.5384615384615384,12.0,0.6,0.375,0.46153846153846156,8.0,0.375,0.46153846153846156,stage1,s1_027,main_effect_max_windows_fraction-0p3_lr0.001_wd0.0005_do0.2_ls0.1_mw30_ep5,main_effect,max_windows_fraction,0.3,static_only,0,,False,0,0.3,static_only,static_only,static_only,stratified_group_kfold,5,5,none_final_epoch_fixed,116,116,0,0.9827431589773402,0.5181737468887213,0.4645694120886189,0.3592449039645344,1.2815490829436595,0.9223041789791251
