case_id,repeat,balanced_accuracy,macro_f1,macro_roc_auc_ovr,macro_pr_auc_ovr,worst_class_recall,worst_class_f1,n_predictions,class_order,balance_line,declared_source_line,view_role,quality_weighting,quality_weight_source,metric_source,expected_calibration_error
compact_cnn__b6_star_fixed10,3,0.5185185185185185,0.5198830409356724,0.6988173046996576,0.6164822489444185,0.5,0.5,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.22539928697608677
compact_cnn__b6_star_fixed10,4,0.48148148148148145,0.4924704924704925,0.6540694055399938,0.572239891254442,0.4444444444444444,0.4444444444444444,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.2657593471848638
compact_cnn__b7_star_fixed10,0,0.4259259259259259,0.4184257435031429,0.6267195767195767,0.5101436717972265,0.3333333333333333,0.36363636363636365,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3298864984165619
compact_cnn__b7_star_fixed10,1,0.5740740740740741,0.5499999999999999,0.7457671957671957,0.6968398870746652,0.25,0.4,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.25169084987703877
compact_cnn__b7_star_fixed10,2,0.6018518518518519,0.5922136970730322,0.7051198257080609,0.6445093237165129,0.5,0.5217391304347826,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.27045749254335905
compact_cnn__b7_star_fixed10,3,0.5601851851851852,0.5601851851851852,0.6808278867102396,0.5788848284068872,0.5,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.32141844768242345
compact_cnn__b7_star_fixed10,4,0.5277777777777778,0.525879917184265,0.7007469654528479,0.6188274452410588,0.4166666666666667,0.43478260869565216,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3379102274200063
compact_cnn__b7_star_fixed10,0,0.4212962962962963,0.4142977765268787,0.6207516339869281,0.5021432332313237,0.3333333333333333,0.35294117647058826,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.31472608168097477
compact_cnn__b7_star_fixed10,1,0.5740740740740741,0.5499999999999999,0.7478835978835979,0.6935702792728936,0.25,0.4,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.2284249484675686
compact_cnn__b7_star_fixed10,2,0.5601851851851852,0.5576849733028223,0.6823918456271398,0.6040190647829536,0.5,0.5217391304347826,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.3620408339097594
compact_cnn__b7_star_fixed10,3,0.5833333333333334,0.584920634920635,0.6788437597261127,0.58201119220427,0.5,0.5714285714285714,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.27350276983572175
compact_cnn__b7_star_fixed10,4,0.5972222222222222,0.5945165945165946,0.6897214441332088,0.6173739371939836,0.5,0.5454545454545454,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.28539088616560154
inception_full__b0_star_fixed10,0,0.5787037037037037,0.5801282051282052,0.697416744475568,0.6167758328797369,0.4444444444444444,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2360109894233011
inception_full__b0_star_fixed10,1,0.5694444444444444,0.5734989648033126,0.7041861188920012,0.5900729023468205,0.4166666666666667,0.43478260869565216,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.24182860293169614
inception_full__b0_star_fixed10,2,0.5601851851851852,0.5674074074074075,0.746164021164021,0.6748588039704311,0.5,0.48,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.29336967334457287
inception_full__b0_star_fixed10,3,0.5972222222222222,0.6047619047619048,0.751384998443822,0.6733380951948202,0.5,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2238229750095496
inception_full__b0_star_fixed10,4,0.5324074074074074,0.5365497076023392,0.7420634920634921,0.6734852189085597,0.4166666666666667,0.4166666666666667,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3178093835917266
inception_full__b0_star_fixed10,0,0.5787037037037037,0.5924888473908082,0.686297852474323,0.6000858518750677,0.4444444444444444,0.47058823529411764,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.22565081212520605
inception_full__b0_star_fixed10,1,0.5879629629629629,0.6027676027676029,0.7276688453159043,0.6173182325924518,0.5555555555555556,0.5384615384615384,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.2047049322187503
inception_full__b0_star_fixed10,2,0.5324074074074074,0.5324074074074074,0.7520697167755991,0.6696007493540529,0.4166666666666667,0.4166666666666667,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.28413205860795054
inception_full__b0_star_fixed10,3,0.625,0.6352882205513785,0.7445611577964519,0.6528072372435118,0.5833333333333334,0.56,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.28427448900475044
inception_full__b0_star_fixed10,4,0.5416666666666666,0.5339105339105339,0.7294428882664178,0.6386175794146809,0.3333333333333333,0.36363636363636365,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.325444712962843
inception_full__b1_star_fixed10,0,0.48148148148148145,0.48034188034188036,0.5643401805166511,0.5281505506665353,0.25,0.3076923076923077,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3063940309885972
inception_full__b1_star_fixed10,1,0.47685185185185186,0.47924297924297926,0.6870136943666355,0.6573287599827952,0.375,0.46153846153846156,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2972437513979625
inception_full__b1_star_fixed10,2,0.5277777777777778,0.5197691197691198,0.7210862122626828,0.6309615404014477,0.4166666666666667,0.45454545454545453,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.20616267313765163
inception_full__b1_star_fixed10,3,0.5092592592592592,0.5261158594491927,0.7195689386865857,0.6264385821293716,0.4444444444444444,0.4444444444444444,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.22016278796181127
inception_full__b1_star_fixed10,4,0.5185185185185185,0.5185185185185185,0.7083177715530656,0.6312189205479016,0.5,0.5,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.2033453897498039
inception_full__b1_star_fixed10,0,0.3888888888888889,0.38848364279398767,0.5509181450357921,0.5101019429513899,0.25,0.3076923076923077,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.3968885153488369
inception_full__b1_star_fixed10,1,0.5046296296296297,0.5128205128205128,0.6750077808901339,0.6303284716940222,0.375,0.5,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.24608220287916258
inception_full__b1_star_fixed10,2,0.5185185185185185,0.5198830409356724,0.7151805166511048,0.6254940222941806,0.5,0.5,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.23808805148966505
inception_full__b1_star_fixed10,3,0.46759259259259256,0.48148148148148145,0.6859477124183005,0.6063787138787139,0.375,0.4444444444444444,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.28688566828835355
inception_full__b1_star_fixed10,4,0.5879629629629629,0.5879629629629629,0.7012605042016807,0.6081571578845307,0.5555555555555556,0.5555555555555556,29,"[0, 1, 2]",line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,file_oof_reaggregation,0.2861748661073229
inception_full__b2_star_fixed10,0,0.4305555555555556,0.45384883315917796,0.6798708372237784,0.6465329422867263,0.3333333333333333,0.3333333333333333,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3525227260035884
inception_full__b2_star_fixed10,1,0.5277777777777778,0.5415337350821222,0.6909975101151572,0.6280217001159983,0.3333333333333333,0.42857142857142855,29,"[0, 1, 2]",line_a_equal_files,line_a_equal_files,declared_source_line,False,none,file_oof_reaggregation,0.3221228600604762
