case_id,repeat,class_label,class_name,precision,recall,specificity,balanced_accuracy_ovr,f1,roc_auc_ovr,pr_auc_ovr,support,metric_source
inception_full__b4_star_fixed10,2,1,Robust/Non-Frail,0.5333333333333333,0.6666666666666666,0.5882352941176471,0.6274509803921569,0.5925925925925926,0.7107843137254902,0.6698758417508418,12,participant_oof_per_repeat
inception_full__b4_star_fixed10,2,2,Young,0.6,0.375,0.9047619047619048,0.6398809523809523,0.46153846153846156,0.5892857142857143,0.5063886154450248,8,participant_oof_per_repeat
inception_full__b4_star_fixed10,3,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.6111111111111112,0.4076288244766506,9,participant_oof_per_repeat
inception_full__b4_star_fixed10,3,1,Robust/Non-Frail,0.5454545454545454,0.5,0.7058823529411765,0.6029411764705883,0.5217391304347826,0.6029411764705883,0.5626288834622167,12,participant_oof_per_repeat
inception_full__b4_star_fixed10,3,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.6369047619047619,0.6319187391555813,8,participant_oof_per_repeat
inception_full__b4_star_fixed10,4,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.6944444444444444,0.4668155918155918,9,participant_oof_per_repeat
inception_full__b4_star_fixed10,4,1,Robust/Non-Frail,0.45454545454545453,0.4166666666666667,0.6470588235294118,0.5318627450980392,0.43478260869565216,0.49019607843137253,0.5019394863583461,12,participant_oof_per_repeat
inception_full__b4_star_fixed10,4,2,Young,0.2857142857142857,0.25,0.7619047619047619,0.5059523809523809,0.26666666666666666,0.4761904761904762,0.46502788378538007,8,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,0,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7166666666666666,0.6476479076479076,9,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,0,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5343137254901961,0.44740125071007425,12,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,0,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.7619047619047619,0.6479853479853479,8,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,1,0,Pre-Frail,0.7142857142857143,0.5555555555555556,0.9,0.7277777777777779,0.625,0.7666666666666666,0.6115713333744024,9,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,1,1,Robust/Non-Frail,0.47058823529411764,0.6666666666666666,0.47058823529411764,0.5686274509803921,0.5517241379310345,0.5735294117647058,0.5199379093129093,12,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,1,2,Young,0.6,0.375,0.9047619047619048,0.6398809523809523,0.46153846153846156,0.6904761904761905,0.5550005489679403,8,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,2,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.7611111111111111,0.6438746438746439,9,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,2,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5196078431372548,0.4525455862220568,12,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,2,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.7321428571428571,0.6010179434092477,8,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,3,0,Pre-Frail,0.5,0.4444444444444444,0.8,0.6222222222222222,0.47058823529411764,0.6888888888888889,0.5540431962258587,9,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,3,1,Robust/Non-Frail,0.5,0.6666666666666666,0.5294117647058824,0.5980392156862745,0.5714285714285714,0.6568627450980392,0.6045673825085589,12,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,3,2,Young,1.0,0.625,1.0,0.8125,0.7692307692307693,0.8690476190476191,0.8362450243255197,8,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,4,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.7666666666666666,0.6555152979066023,9,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,4,1,Robust/Non-Frail,0.46153846153846156,0.5,0.5882352941176471,0.5441176470588236,0.48,0.5735294117647058,0.5190567151286966,12,participant_oof_per_repeat
compact_cnn__b5_star_fixed10,4,2,Young,0.8,0.5,0.9523809523809523,0.7261904761904762,0.6153846153846154,0.8035714285714286,0.7557563025210083,8,participant_oof_per_repeat
inception_full__b5_star_fixed10,0,0,Pre-Frail,0.5714285714285714,0.4444444444444444,0.85,0.6472222222222221,0.5,0.711111111111111,0.5840758007424673,9,participant_oof_per_repeat
inception_full__b5_star_fixed10,0,1,Robust/Non-Frail,0.42857142857142855,0.5,0.5294117647058824,0.5147058823529411,0.46153846153846156,0.5441176470588235,0.4722157064068829,12,participant_oof_per_repeat
inception_full__b5_star_fixed10,0,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.8273809523809523,0.6908260233918129,8,participant_oof_per_repeat
inception_full__b5_star_fixed10,1,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.7666666666666666,0.6699924077375059,9,participant_oof_per_repeat
inception_full__b5_star_fixed10,1,1,Robust/Non-Frail,0.5,0.3333333333333333,0.7647058823529411,0.5490196078431372,0.4,0.5637254901960784,0.6208872586398162,12,participant_oof_per_repeat
inception_full__b5_star_fixed10,1,2,Young,0.5,0.75,0.7142857142857143,0.7321428571428572,0.6,0.8035714285714286,0.6542395104895105,8,participant_oof_per_repeat
inception_full__b5_star_fixed10,2,0,Pre-Frail,0.625,0.5555555555555556,0.85,0.7027777777777777,0.5882352941176471,0.7888888888888889,0.6584656084656084,9,participant_oof_per_repeat
inception_full__b5_star_fixed10,2,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.5686274509803921,0.5524196502814923,12,participant_oof_per_repeat
inception_full__b5_star_fixed10,2,2,Young,0.5555555555555556,0.625,0.8095238095238095,0.7172619047619048,0.5882352941176471,0.8392857142857143,0.7400335775335776,8,participant_oof_per_repeat
inception_full__b5_star_fixed10,3,0,Pre-Frail,0.4,0.4444444444444444,0.7,0.5722222222222222,0.42105263157894735,0.6444444444444445,0.5659632741985683,9,participant_oof_per_repeat
inception_full__b5_star_fixed10,3,1,Robust/Non-Frail,0.38461538461538464,0.4166666666666667,0.5294117647058824,0.4730392156862745,0.4,0.4852941176470588,0.4121327412697382,12,participant_oof_per_repeat
inception_full__b5_star_fixed10,3,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.8809523809523809,0.8113437001594896,8,participant_oof_per_repeat
inception_full__b5_star_fixed10,4,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.7444444444444445,0.6358750907770516,9,participant_oof_per_repeat
inception_full__b5_star_fixed10,4,1,Robust/Non-Frail,0.36363636363636365,0.3333333333333333,0.5882352941176471,0.4607843137254902,0.34782608695652173,0.4950980392156863,0.47098744457297087,12,participant_oof_per_repeat
inception_full__b5_star_fixed10,4,2,Young,0.4444444444444444,0.5,0.7619047619047619,0.6309523809523809,0.47058823529411764,0.7678571428571428,0.6559512045925089,8,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,0,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.6833333333333333,0.6367283950617284,9,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,0,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.4901960784313726,0.42390693876311364,12,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,0,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.8154761904761905,0.5908414502164502,8,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,1,0,Pre-Frail,0.4,0.6666666666666666,0.55,0.6083333333333334,0.5,0.7,0.5223185278009839,9,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,1,1,Robust/Non-Frail,0.375,0.25,0.7058823529411765,0.47794117647058826,0.3,0.5980392156862745,0.5239688144099909,12,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,1,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.5654761904761905,0.5055867165242165,8,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,2,0,Pre-Frail,0.5833333333333334,0.7777777777777778,0.75,0.7638888888888888,0.6666666666666666,0.8444444444444444,0.6574074074074074,9,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,2,1,Robust/Non-Frail,0.5555555555555556,0.4166666666666667,0.7647058823529411,0.5906862745098039,0.47619047619047616,0.5245098039215685,0.4718517268955866,12,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,2,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.7857142857142858,0.7389069264069263,8,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,3,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7611111111111111,0.6853122730573711,9,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,3,1,Robust/Non-Frail,0.46153846153846156,0.5,0.5882352941176471,0.5441176470588236,0.48,0.5882352941176471,0.49978004022121675,12,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,3,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.7440476190476191,0.702695432586737,8,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,4,0,Pre-Frail,0.4166666666666667,0.5555555555555556,0.65,0.6027777777777779,0.47619047619047616,0.7222222222222222,0.577759123592457,9,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,4,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5294117647058824,0.504877153290466,12,participant_oof_per_repeat
compact_cnn__b6_star_fixed10,4,2,Young,0.8,0.5,0.9523809523809523,0.7261904761904762,0.6153846153846154,0.7559523809523809,0.7008821770334928,8,participant_oof_per_repeat
inception_full__b6_star_fixed10,0,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.7166666666666667,0.6519902816622878,9,participant_oof_per_repeat
inception_full__b6_star_fixed10,0,1,Robust/Non-Frail,0.4444444444444444,0.3333333333333333,0.7058823529411765,0.5196078431372549,0.38095238095238093,0.5637254901960784,0.5147610534317191,12,participant_oof_per_repeat
inception_full__b6_star_fixed10,0,2,Young,0.5,0.625,0.7619047619047619,0.6934523809523809,0.5555555555555556,0.75,0.5442002442002443,8,participant_oof_per_repeat
inception_full__b6_star_fixed10,1,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.7777777777777778,0.6674843674843676,9,participant_oof_per_repeat
inception_full__b6_star_fixed10,1,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.5882352941176471,0.4864363605742916,12,participant_oof_per_repeat
inception_full__b6_star_fixed10,1,2,Young,0.7142857142857143,0.625,0.9047619047619048,0.7648809523809523,0.6666666666666666,0.7321428571428572,0.7256060606060606,8,participant_oof_per_repeat
inception_full__b6_star_fixed10,2,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.8555555555555555,0.7402176527176527,9,participant_oof_per_repeat
inception_full__b6_star_fixed10,2,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.6176470588235294,0.5927235040364331,12,participant_oof_per_repeat
inception_full__b6_star_fixed10,2,2,Young,0.75,0.75,0.9047619047619048,0.8273809523809523,0.75,0.8630952380952381,0.7946428571428571,8,participant_oof_per_repeat
inception_full__b6_star_fixed10,3,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.7444444444444444,0.6423280423280424,9,participant_oof_per_repeat
inception_full__b6_star_fixed10,3,1,Robust/Non-Frail,0.5,0.5833333333333334,0.5882352941176471,0.5857843137254902,0.5384615384615384,0.5392156862745098,0.4397216812977683,12,participant_oof_per_repeat
inception_full__b6_star_fixed10,3,2,Young,0.6666666666666666,0.5,0.9047619047619048,0.7023809523809523,0.5714285714285714,0.880952380952381,0.793452380952381,8,participant_oof_per_repeat
inception_full__b6_star_fixed10,4,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.8111111111111111,0.6554873651364879,9,participant_oof_per_repeat
inception_full__b6_star_fixed10,4,1,Robust/Non-Frail,0.5,0.5833333333333334,0.5882352941176471,0.5857843137254902,0.5384615384615384,0.588235294117647,0.5068602693602693,12,participant_oof_per_repeat
inception_full__b6_star_fixed10,4,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.8452380952380952,0.7767045454545455,8,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,0,0,Pre-Frail,0.5,0.4444444444444444,0.8,0.6222222222222222,0.47058823529411764,0.6777777777777777,0.6275903109236443,9,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,0,1,Robust/Non-Frail,0.4,0.3333333333333333,0.6470588235294118,0.4901960784313726,0.36363636363636365,0.5,0.45215597253330325,12,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,0,2,Young,0.36363636363636365,0.5,0.6666666666666666,0.5833333333333333,0.42105263157894735,0.7023809523809523,0.45068473193473196,8,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,1,0,Pre-Frail,0.5333333333333333,0.8888888888888888,0.65,0.7694444444444444,0.6666666666666666,0.8444444444444444,0.7726190476190478,9,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,1,1,Robust/Non-Frail,0.5833333333333334,0.5833333333333334,0.7058823529411765,0.6446078431372549,0.5833333333333334,0.6666666666666667,0.5947945529988873,12,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,1,2,Young,1.0,0.25,1.0,0.625,0.4,0.7261904761904763,0.7231060606060606,8,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,2,0,Pre-Frail,0.625,0.5555555555555556,0.85,0.7027777777777777,0.5882352941176471,0.7722222222222221,0.7584880074582592,9,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,2,1,Robust/Non-Frail,0.5454545454545454,0.5,0.7058823529411765,0.6029411764705883,0.5217391304347826,0.5931372549019607,0.556980056980057,12,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,2,2,Young,0.6,0.75,0.8095238095238095,0.7797619047619048,0.6666666666666666,0.75,0.6180599067112225,8,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,3,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.6944444444444445,0.632070707070707,9,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,3,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.5980392156862745,0.48460271754389406,12,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,3,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.75,0.6199810606060605,8,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,4,0,Pre-Frail,0.5,0.6666666666666666,0.7,0.6833333333333333,0.5714285714285714,0.75,0.641003603284305,9,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,4,1,Robust/Non-Frail,0.45454545454545453,0.4166666666666667,0.6470588235294118,0.5318627450980392,0.43478260869565216,0.5784313725490197,0.5249320532408768,12,participant_oof_per_repeat
compact_cnn__b7_star_fixed10,4,2,Young,0.6666666666666666,0.5,0.9047619047619048,0.7023809523809523,0.5714285714285714,0.7738095238095238,0.690546679197995,8,participant_oof_per_repeat
inception_full__b7_star_fixed10,0,0,Pre-Frail,0.5714285714285714,0.4444444444444444,0.85,0.6472222222222221,0.5,0.6888888888888889,0.5701644424451442,9,participant_oof_per_repeat
inception_full__b7_star_fixed10,0,1,Robust/Non-Frail,0.5714285714285714,0.6666666666666666,0.6470588235294118,0.6568627450980392,0.6153846153846154,0.6176470588235294,0.5560475404225405,12,participant_oof_per_repeat
inception_full__b7_star_fixed10,0,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.7857142857142857,0.724115515771526,8,participant_oof_per_repeat
inception_full__b7_star_fixed10,1,0,Pre-Frail,0.5,0.6666666666666666,0.7,0.6833333333333333,0.5714285714285714,0.7722222222222223,0.5597643097643097,9,participant_oof_per_repeat
inception_full__b7_star_fixed10,1,1,Robust/Non-Frail,0.45454545454545453,0.4166666666666667,0.6470588235294118,0.5318627450980392,0.43478260869565216,0.5784313725490197,0.47544499877991125,12,participant_oof_per_repeat
inception_full__b7_star_fixed10,1,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.7619047619047619,0.7350093984962406,8,participant_oof_per_repeat
inception_full__b7_star_fixed10,2,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.8277777777777777,0.683396487318056,9,participant_oof_per_repeat
inception_full__b7_star_fixed10,2,1,Robust/Non-Frail,0.46153846153846156,0.5,0.5882352941176471,0.5441176470588236,0.48,0.5833333333333333,0.5707957254590381,12,participant_oof_per_repeat
inception_full__b7_star_fixed10,2,2,Young,0.7142857142857143,0.625,0.9047619047619048,0.7648809523809523,0.6666666666666666,0.8273809523809523,0.7703841991341991,8,participant_oof_per_repeat
inception_full__b7_star_fixed10,3,0,Pre-Frail,0.5454545454545454,0.6666666666666666,0.75,0.7083333333333333,0.6,0.7555555555555555,0.6644996978330311,9,participant_oof_per_repeat
inception_full__b7_star_fixed10,3,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.6176470588235294,0.5108717306085727,12,participant_oof_per_repeat
inception_full__b7_star_fixed10,3,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.8809523809523809,0.8446428571428571,8,participant_oof_per_repeat
inception_full__b7_star_fixed10,4,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.75,0.6281583955496999,9,participant_oof_per_repeat
inception_full__b7_star_fixed10,4,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5833333333333334,0.5792490155619445,12,participant_oof_per_repeat
inception_full__b7_star_fixed10,4,2,Young,0.7142857142857143,0.625,0.9047619047619048,0.7648809523809523,0.6666666666666666,0.8928571428571428,0.8130482456140351,8,participant_oof_per_repeat
