case_id,repeat,balanced_accuracy,macro_f1,macro_roc_auc_ovr,macro_pr_auc_ovr,worst_class_recall,worst_class_f1,n_predictions,class_order,abstention_aware_balanced_accuracy,abstention_aware_macro_precision,abstention_aware_macro_recall,abstention_aware_macro_f1,abstention_count,abstention_counts_by_class,abstention_aware_per_class,coverage_rate,abstention_probability_metrics_scope,metric_source
compact_cnn__b1_star_fixed10,0,0.5740740740740741,0.5836419753086419,0.6264394646747588,0.520509369857196,0.5,0.5333333333333333,29,"[0, 1, 2]",0.5740740740740741,0.6063492063492063,0.5740740740740741,0.5836419753086419,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.6250000000000001, ""false_negative"": 4, ""false_positive"": 2, ""label"": 0, ""precision"": 0.7142857142857143, ""recall"": 0.5555555555555556, ""retained_support"": 9, ""support"": 9, ""true_positive"": 5}, {""abstention_count"": 0, ""f1"": 0.5925925925925926, ""false_negative"": 4, ""false_positive"": 7, ""label"": 1, ""precision"": 0.5333333333333333, ""recall"": 0.6666666666666666, ""retained_support"": 12, ""support"": 12, ""true_positive"": 8}, {""abstention_count"": 0, ""f1"": 0.5333333333333333, ""false_negative"": 4, ""false_positive"": 3, ""label"": 2, ""precision"": 0.5714285714285714, ""recall"": 0.5, ""retained_support"": 8, ""support"": 8, ""true_positive"": 4}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
compact_cnn__b1_star_fixed10,1,0.36574074074074076,0.34595959595959597,0.5916277622159974,0.4791402507109206,0.125,0.16666666666666666,29,"[0, 1, 2]",0.36574074074074076,0.3611111111111111,0.36574074074074076,0.34595959595959597,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.4166666666666667, ""false_negative"": 4, ""false_positive"": 10, ""label"": 0, ""precision"": 0.3333333333333333, ""recall"": 0.5555555555555556, ""retained_support"": 9, ""support"": 9, ""true_positive"": 5}, {""abstention_count"": 0, ""f1"": 0.45454545454545453, ""false_negative"": 7, ""false_positive"": 5, ""label"": 1, ""precision"": 0.5, ""recall"": 0.4166666666666667, ""retained_support"": 12, ""support"": 12, ""true_positive"": 5}, {""abstention_count"": 0, ""f1"": 0.16666666666666666, ""false_negative"": 7, ""false_positive"": 3, ""label"": 2, ""precision"": 0.25, ""recall"": 0.125, ""retained_support"": 8, ""support"": 8, ""true_positive"": 1}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
compact_cnn__b1_star_fixed10,2,0.4166666666666667,0.3633156966490299,0.660286336756925,0.5547214955287206,0.0,0.0,29,"[0, 1, 2]",0.4166666666666667,0.32222222222222224,0.4166666666666667,0.3633156966490301,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.5714285714285715, ""false_negative"": 3, ""false_positive"": 6, ""label"": 0, ""precision"": 0.5, ""recall"": 0.6666666666666666, ""retained_support"": 9, ""support"": 9, ""true_positive"": 6}, {""abstention_count"": 0, ""f1"": 0.5185185185185186, ""false_negative"": 5, ""false_positive"": 8, ""label"": 1, ""precision"": 0.4666666666666667, ""recall"": 0.5833333333333334, ""retained_support"": 12, ""support"": 12, ""true_positive"": 7}, {""abstention_count"": 0, ""f1"": 0.0, ""false_negative"": 8, ""false_positive"": 2, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""retained_support"": 8, ""support"": 8, ""true_positive"": 0}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
compact_cnn__b1_star_fixed10,3,0.5185185185185185,0.5295075295075294,0.6636632430750078,0.5985685267457433,0.5,0.46153846153846156,29,"[0, 1, 2]",0.5185185185185185,0.5502645502645502,0.5185185185185185,0.5295075295075296,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.5555555555555556, ""false_negative"": 4, ""false_positive"": 4, ""label"": 0, ""precision"": 0.5555555555555556, ""recall"": 0.5555555555555556, ""retained_support"": 9, ""support"": 9, ""true_positive"": 5}, {""abstention_count"": 0, ""f1"": 0.4615384615384615, ""false_negative"": 6, ""false_positive"": 8, ""label"": 1, ""precision"": 0.42857142857142855, ""recall"": 0.5, ""retained_support"": 12, ""support"": 12, ""true_positive"": 6}, {""abstention_count"": 0, ""f1"": 0.5714285714285715, ""false_negative"": 4, ""false_positive"": 2, ""label"": 2, ""precision"": 0.6666666666666666, ""recall"": 0.5, ""retained_support"": 8, ""support"": 8, ""true_positive"": 4}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
compact_cnn__b1_star_fixed10,4,0.3703703703703704,0.37142857142857144,0.6431605975723622,0.5561767858855661,0.25,0.3333333333333333,29,"[0, 1, 2]",0.3703703703703704,0.40598290598290604,0.3703703703703704,0.37142857142857144,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.380952380952381, ""false_negative"": 5, ""false_positive"": 8, ""label"": 0, ""precision"": 0.3333333333333333, ""recall"": 0.4444444444444444, ""retained_support"": 9, ""support"": 9, ""true_positive"": 4}, {""abstention_count"": 0, ""f1"": 0.4, ""false_negative"": 7, ""false_positive"": 8, ""label"": 1, ""precision"": 0.38461538461538464, ""recall"": 0.4166666666666667, ""retained_support"": 12, ""support"": 12, ""true_positive"": 5}, {""abstention_count"": 0, ""f1"": 0.3333333333333333, ""false_negative"": 6, ""false_positive"": 2, ""label"": 2, ""precision"": 0.5, ""recall"": 0.25, ""retained_support"": 8, ""support"": 8, ""true_positive"": 2}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
inception_full__b1_star_fixed10,0,0.48148148148148145,0.48034188034188036,0.5643401805166511,0.5281505506665353,0.25,0.3076923076923077,29,"[0, 1, 2]",0.48148148148148145,0.5222222222222221,0.48148148148148145,0.48034188034188036,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.5333333333333333, ""false_negative"": 5, ""false_positive"": 2, ""label"": 0, ""precision"": 0.6666666666666666, ""recall"": 0.4444444444444444, ""retained_support"": 9, ""support"": 9, ""true_positive"": 4}, {""abstention_count"": 0, ""f1"": 0.6, ""false_negative"": 3, ""false_positive"": 9, ""label"": 1, ""precision"": 0.5, ""recall"": 0.75, ""retained_support"": 12, ""support"": 12, ""true_positive"": 9}, {""abstention_count"": 0, ""f1"": 0.3076923076923077, ""false_negative"": 6, ""false_positive"": 3, ""label"": 2, ""precision"": 0.4, ""recall"": 0.25, ""retained_support"": 8, ""support"": 8, ""true_positive"": 2}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
inception_full__b1_star_fixed10,1,0.47685185185185186,0.47924297924297926,0.6870136943666355,0.6573287599827952,0.375,0.46153846153846156,29,"[0, 1, 2]",0.47685185185185186,0.5055555555555555,0.47685185185185186,0.47924297924297926,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.4761904761904762, ""false_negative"": 4, ""false_positive"": 7, ""label"": 0, ""precision"": 0.4166666666666667, ""recall"": 0.5555555555555556, ""retained_support"": 9, ""support"": 9, ""true_positive"": 5}, {""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 6, ""false_positive"": 6, ""label"": 1, ""precision"": 0.5, ""recall"": 0.5, ""retained_support"": 12, ""support"": 12, ""true_positive"": 6}, {""abstention_count"": 0, ""f1"": 0.4615384615384615, ""false_negative"": 5, ""false_positive"": 2, ""label"": 2, ""precision"": 0.6, ""recall"": 0.375, ""retained_support"": 8, ""support"": 8, ""true_positive"": 3}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
inception_full__b1_star_fixed10,2,0.5277777777777778,0.5197691197691198,0.7210862122626828,0.6309615404014477,0.4166666666666667,0.45454545454545453,29,"[0, 1, 2]",0.5277777777777778,0.5238095238095238,0.5277777777777778,0.5197691197691198,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.5714285714285715, ""false_negative"": 3, ""false_positive"": 6, ""label"": 0, ""precision"": 0.5, ""recall"": 0.6666666666666666, ""retained_support"": 9, ""support"": 9, ""true_positive"": 6}, {""abstention_count"": 0, ""f1"": 0.45454545454545453, ""false_negative"": 7, ""false_positive"": 5, ""label"": 1, ""precision"": 0.5, ""recall"": 0.4166666666666667, ""retained_support"": 12, ""support"": 12, ""true_positive"": 5}, {""abstention_count"": 0, ""f1"": 0.5333333333333333, ""false_negative"": 4, ""false_positive"": 3, ""label"": 2, ""precision"": 0.5714285714285714, ""recall"": 0.5, ""retained_support"": 8, ""support"": 8, ""true_positive"": 4}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
inception_full__b1_star_fixed10,3,0.5092592592592592,0.5261158594491927,0.7195689386865857,0.6264385821293716,0.4444444444444444,0.4444444444444444,29,"[0, 1, 2]",0.5092592592592592,0.5703703703703704,0.5092592592592592,0.5261158594491928,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.4444444444444444, ""false_negative"": 5, ""false_positive"": 5, ""label"": 0, ""precision"": 0.4444444444444444, ""recall"": 0.4444444444444444, ""retained_support"": 9, ""support"": 9, ""true_positive"": 4}, {""abstention_count"": 0, ""f1"": 0.5185185185185186, ""false_negative"": 5, ""false_positive"": 8, ""label"": 1, ""precision"": 0.4666666666666667, ""recall"": 0.5833333333333334, ""retained_support"": 12, ""support"": 12, ""true_positive"": 7}, {""abstention_count"": 0, ""f1"": 0.6153846153846154, ""false_negative"": 4, ""false_positive"": 1, ""label"": 2, ""precision"": 0.8, ""recall"": 0.5, ""retained_support"": 8, ""support"": 8, ""true_positive"": 4}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
inception_full__b1_star_fixed10,4,0.5185185185185185,0.5185185185185185,0.7083177715530656,0.6312189205479016,0.5,0.5,29,"[0, 1, 2]",0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.5555555555555556, ""false_negative"": 4, ""false_positive"": 4, ""label"": 0, ""precision"": 0.5555555555555556, ""recall"": 0.5555555555555556, ""retained_support"": 9, ""support"": 9, ""true_positive"": 5}, {""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 6, ""false_positive"": 6, ""label"": 1, ""precision"": 0.5, ""recall"": 0.5, ""retained_support"": 12, ""support"": 12, ""true_positive"": 6}, {""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 4, ""false_positive"": 4, ""label"": 2, ""precision"": 0.5, ""recall"": 0.5, ""retained_support"": 8, ""support"": 8, ""true_positive"": 4}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
