case_id,epoch,epoch_rng_seed,fold,member,numpy_epoch_rng_seed,repeat,training_loss,training_seed,learning_curve_status,learning_curve_training_data_scope,learning_curve_outer_heldout_used,learning_curve_validation_metric,metric_used_for_selection_or_checkpoint,outer_heldout_used,training_balanced_accuracy_aggregation_rule,training_balanced_accuracy_unit,training_data_scope,training_participant_balanced_accuracy
compact_cnn__b0_star_fixed10,10,10000042,3,0,10000042,0,0.015688889773523045,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,10,,3,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,1,1000042,4,0,1000042,0,0.18937392713224363,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,1,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,2,2000042,4,0,2000042,0,0.04458782633378621,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,2,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,3,3000042,4,0,3000042,0,0.03034446358489295,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,3,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,4,4000042,4,0,4000042,0,0.0171433393163432,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,4,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,5,5000042,4,0,5000042,0,0.016095950755711293,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,5,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,6,6000042,4,0,6000042,0,0.01468562788499962,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,6,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,7,7000042,4,0,7000042,0,0.013581972932262269,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,7,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,8,8000042,4,0,8000042,0,0.013139006770105339,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,8,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,9,9000042,4,0,9000042,0,0.00920823433759262,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,9,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,10,10000042,4,0,10000042,0,0.012487422471413951,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,10,,4,,,0,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,1,1000042,0,0,1000042,1,0.18566158109305,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,1,,0,,,1,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,2,2000042,0,0,2000042,1,0.038143772397916983,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,2,,0,,,1,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,3,3000042,0,0,3000042,1,0.02982845116933781,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,3,,0,,,1,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,4,4000042,0,0,4000042,1,0.019280925696874462,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,4,,0,,,1,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,5,5000042,0,0,5000042,1,0.017404646780541027,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,5,,0,,,1,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,6,6000042,0,0,6000042,1,0.013992006958562942,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,6,,0,,,1,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,7,7000042,0,0,7000042,1,0.018574671291495894,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,7,,0,,,1,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
compact_cnn__b0_star_fixed10,8,8000042,0,0,8000042,1,0.01570386350789874,42,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,,,,,,
compact_cnn__b0_star_fixed10,8,,0,,,1,,,outer_train_loss_and_participant_ba_fixed_epoch,full_outer_train_only,False,not_applicable_fixed_epoch_no_inner_validation,False,False,line_a_equal_files,participant,full_outer_train_only,1.0
