case_id,repeat,class_label,class_name,precision,recall,specificity,balanced_accuracy_ovr,f1,roc_auc_ovr,pr_auc_ovr,support,balance_line,declared_source_line,view_role,quality_weighting,quality_weight_source,metric_source
compact_cnn__b3_star_fixed10,4,0,Pre-Frail,0.4166666666666667,0.5555555555555556,0.65,0.6027777777777779,0.47619047619047616,0.6555555555555554,0.5690564373897707,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,4,1,Robust/Non-Frail,0.46153846153846156,0.5,0.5882352941176471,0.5441176470588236,0.48,0.5686274509803921,0.5090957489412867,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,4,2,Young,1.0,0.5,1.0,0.75,0.6666666666666666,0.6726190476190477,0.6816986962778038,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,0,0,Pre-Frail,0.375,0.3333333333333333,0.75,0.5416666666666666,0.35294117647058826,0.7055555555555556,0.4547418630751964,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,0,1,Robust/Non-Frail,0.4444444444444444,0.6666666666666666,0.4117647058823529,0.5392156862745098,0.5333333333333333,0.5441176470588235,0.4439931191178922,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,0,2,Young,0.6666666666666666,0.25,0.9523809523809523,0.6011904761904762,0.36363636363636365,0.6785714285714286,0.5763528138528138,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,1,0,Pre-Frail,0.375,0.3333333333333333,0.75,0.5416666666666666,0.35294117647058826,0.711111111111111,0.521998014980471,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,1,1,Robust/Non-Frail,0.35714285714285715,0.4166666666666667,0.47058823529411764,0.44362745098039214,0.38461538461538464,0.5490196078431373,0.5563634690472926,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,1,2,Young,0.42857142857142855,0.375,0.8095238095238095,0.5922619047619048,0.4,0.6666666666666667,0.6214932481311792,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,2,0,Pre-Frail,0.5,0.7777777777777778,0.65,0.7138888888888889,0.6086956521739131,0.7611111111111111,0.5481319405232449,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,2,1,Robust/Non-Frail,0.46153846153846156,0.5,0.5882352941176471,0.5441176470588236,0.48,0.5637254901960784,0.574951936226446,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,2,2,Young,0.5,0.125,0.9523809523809523,0.5386904761904762,0.2,0.7797619047619048,0.593703007518797,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,3,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7055555555555555,0.5396324354657688,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,3,1,Robust/Non-Frail,0.5,0.5833333333333334,0.5882352941176471,0.5857843137254902,0.5384615384615384,0.5833333333333334,0.543954948031035,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,3,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.7738095238095238,0.6906926406926407,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,4,0,Pre-Frail,0.4,0.4444444444444444,0.7,0.5722222222222222,0.42105263157894735,0.6388888888888888,0.5441798941798942,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,4,1,Robust/Non-Frail,0.4666666666666667,0.5833333333333334,0.5294117647058824,0.5563725490196079,0.5185185185185185,0.5588235294117647,0.5084824733280111,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b3_star_fixed10,4,2,Young,1.0,0.5,1.0,0.75,0.6666666666666666,0.6845238095238095,0.7139699381078691,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,0,0,Pre-Frail,0.3,0.3333333333333333,0.65,0.4916666666666667,0.3157894736842105,0.4611111111111111,0.391194051914427,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,0,1,Robust/Non-Frail,0.36363636363636365,0.3333333333333333,0.5882352941176471,0.4607843137254902,0.34782608695652173,0.45588235294117646,0.39214000414980804,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,0,2,Young,0.5,0.5,0.8095238095238095,0.6547619047619048,0.5,0.6845238095238095,0.5866652983032294,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,1,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7166666666666667,0.6290325959443606,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,1,1,Robust/Non-Frail,0.5,0.5833333333333334,0.5882352941176471,0.5857843137254902,0.5384615384615384,0.5784313725490196,0.5679770483692053,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,1,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.6309523809523809,0.5565702450570872,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,2,0,Pre-Frail,0.375,0.3333333333333333,0.75,0.5416666666666666,0.35294117647058826,0.7055555555555555,0.46452503560346703,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,2,1,Robust/Non-Frail,0.4666666666666667,0.5833333333333334,0.5294117647058824,0.5563725490196079,0.5185185185185185,0.6470588235294118,0.639592731829574,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,2,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.6785714285714285,0.6229967948717949,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,3,0,Pre-Frail,0.375,0.6666666666666666,0.5,0.5833333333333333,0.48,0.5611111111111111,0.3692660825013766,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,3,1,Robust/Non-Frail,0.5,0.25,0.8235294117647058,0.5367647058823529,0.3333333333333333,0.4901960784313726,0.5076248313090418,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,3,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.6845238095238095,0.6800658831908832,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,4,0,Pre-Frail,0.4166666666666667,0.5555555555555556,0.65,0.6027777777777779,0.47619047619047616,0.5944444444444444,0.4314042439042439,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,4,1,Robust/Non-Frail,0.45454545454545453,0.4166666666666667,0.6470588235294118,0.5318627450980392,0.43478260869565216,0.48039215686274506,0.434059753450242,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,4,2,Young,0.3333333333333333,0.25,0.8095238095238095,0.5297619047619048,0.2857142857142857,0.5535714285714286,0.4961423238597152,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,0,0,Pre-Frail,0.2222222222222222,0.2222222222222222,0.65,0.4361111111111111,0.2222222222222222,0.4444444444444444,0.3224333826635617,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,0,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.48039215686274506,0.4130836676564007,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,0,2,Young,0.5,0.5,0.8095238095238095,0.6547619047619048,0.5,0.7083333333333333,0.6045224411603722,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,1,0,Pre-Frail,0.4,0.4444444444444444,0.7,0.5722222222222222,0.42105263157894735,0.6722222222222223,0.4995861164978812,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,1,1,Robust/Non-Frail,0.4666666666666667,0.5833333333333334,0.5294117647058824,0.5563725490196079,0.5185185185185185,0.5735294117647058,0.5771761052462807,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,1,2,Young,0.5,0.25,0.9047619047619048,0.5773809523809523,0.3333333333333333,0.6190476190476191,0.47897584871269083,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,2,0,Pre-Frail,0.3333333333333333,0.3333333333333333,0.7,0.5166666666666666,0.3333333333333333,0.7055555555555555,0.46135544541341644,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,2,1,Robust/Non-Frail,0.4666666666666667,0.5833333333333334,0.5294117647058824,0.5563725490196079,0.5185185185185185,0.6666666666666666,0.6663888888888889,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,2,2,Young,0.6,0.375,0.9047619047619048,0.6398809523809523,0.46153846153846156,0.7142857142857143,0.6545833333333333,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,3,0,Pre-Frail,0.3076923076923077,0.4444444444444444,0.55,0.49722222222222223,0.36363636363636365,0.5722222222222222,0.37574756398285813,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,3,1,Robust/Non-Frail,0.5555555555555556,0.4166666666666667,0.7647058823529411,0.5906862745098039,0.47619047619047616,0.553921568627451,0.5424323361823362,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,3,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.6726190476190477,0.642526455026455,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,4,0,Pre-Frail,0.36363636363636365,0.4444444444444444,0.65,0.5472222222222223,0.4,0.6,0.42909349909349914,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,4,1,Robust/Non-Frail,0.45454545454545453,0.4166666666666667,0.6470588235294118,0.5318627450980392,0.43478260869565216,0.5098039215686274,0.4463007531912418,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b4_star_fixed10,4,2,Young,0.42857142857142855,0.375,0.8095238095238095,0.5922619047619048,0.4,0.5595238095238095,0.530355339105339,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,0,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7166666666666666,0.6476479076479076,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,0,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5343137254901961,0.44740125071007425,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,0,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.7619047619047619,0.6479853479853479,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,1,0,Pre-Frail,0.7142857142857143,0.5555555555555556,0.9,0.7277777777777779,0.625,0.7666666666666666,0.6115713333744024,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,1,1,Robust/Non-Frail,0.47058823529411764,0.6666666666666666,0.47058823529411764,0.5686274509803921,0.5517241379310345,0.5735294117647058,0.5199379093129093,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,1,2,Young,0.6,0.375,0.9047619047619048,0.6398809523809523,0.46153846153846156,0.6904761904761905,0.5550005489679403,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,2,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.7611111111111111,0.6438746438746439,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,2,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5196078431372548,0.4525455862220568,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,2,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.7321428571428571,0.6010179434092477,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,3,0,Pre-Frail,0.5,0.4444444444444444,0.8,0.6222222222222222,0.47058823529411764,0.6888888888888889,0.5540431962258587,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,3,1,Robust/Non-Frail,0.5,0.6666666666666666,0.5294117647058824,0.5980392156862745,0.5714285714285714,0.6568627450980392,0.6045673825085589,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,3,2,Young,1.0,0.625,1.0,0.8125,0.7692307692307693,0.8690476190476191,0.8362450243255197,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,4,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.7666666666666666,0.6555152979066023,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,4,1,Robust/Non-Frail,0.46153846153846156,0.5,0.5882352941176471,0.5441176470588236,0.48,0.5735294117647058,0.5190567151286966,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,4,2,Young,0.8,0.5,0.9523809523809523,0.7261904761904762,0.6153846153846154,0.8035714285714286,0.7557563025210083,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,0,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.7166666666666667,0.6125356125356125,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,0,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5294117647058824,0.4581506311605417,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,0,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.7380952380952381,0.5818287037037038,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,1,0,Pre-Frail,0.5,0.4444444444444444,0.8,0.6222222222222222,0.47058823529411764,0.7777777777777778,0.6111758611758611,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,1,1,Robust/Non-Frail,0.4117647058823529,0.5833333333333334,0.4117647058823529,0.49754901960784315,0.4827586206896552,0.5686274509803921,0.5247690182201051,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,1,2,Young,0.75,0.375,0.9523809523809523,0.6636904761904762,0.5,0.6785714285714286,0.5446373011046923,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,2,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.6944444444444444,0.5078706868180553,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,2,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5098039215686274,0.4336609364870235,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,2,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.7023809523809523,0.5776261305437507,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,3,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7,0.5644966534440219,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,3,1,Robust/Non-Frail,0.5,0.6666666666666666,0.5294117647058824,0.5980392156862745,0.5714285714285714,0.6519607843137254,0.6036044973544974,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,3,2,Young,1.0,0.5,1.0,0.75,0.6666666666666666,0.8511904761904762,0.8095760233918128,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,4,0,Pre-Frail,0.5,0.6666666666666666,0.7,0.6833333333333333,0.5714285714285714,0.7722222222222223,0.6010582010582011,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,4,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5833333333333333,0.5555844575387919,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b5_star_fixed10,4,2,Young,0.8,0.5,0.9523809523809523,0.7261904761904762,0.6153846153846154,0.7976190476190477,0.7652192982456141,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,0,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.6833333333333333,0.6367283950617284,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,0,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.4901960784313726,0.42390693876311364,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,0,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.8154761904761905,0.5908414502164502,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,1,0,Pre-Frail,0.4,0.6666666666666666,0.55,0.6083333333333334,0.5,0.7,0.5223185278009839,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,1,1,Robust/Non-Frail,0.375,0.25,0.7058823529411765,0.47794117647058826,0.3,0.5980392156862745,0.5239688144099909,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,1,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.5654761904761905,0.5055867165242165,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,2,0,Pre-Frail,0.5833333333333334,0.7777777777777778,0.75,0.7638888888888888,0.6666666666666666,0.8444444444444444,0.6574074074074074,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,2,1,Robust/Non-Frail,0.5555555555555556,0.4166666666666667,0.7647058823529411,0.5906862745098039,0.47619047619047616,0.5245098039215685,0.4718517268955866,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,2,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.7857142857142858,0.7389069264069263,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,3,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7611111111111111,0.6853122730573711,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,3,1,Robust/Non-Frail,0.46153846153846156,0.5,0.5882352941176471,0.5441176470588236,0.48,0.5882352941176471,0.49978004022121675,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,3,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.7440476190476191,0.702695432586737,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,4,0,Pre-Frail,0.4166666666666667,0.5555555555555556,0.65,0.6027777777777779,0.47619047619047616,0.7222222222222222,0.577759123592457,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,4,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5294117647058824,0.504877153290466,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,4,2,Young,0.8,0.5,0.9523809523809523,0.7261904761904762,0.6153846153846154,0.7559523809523809,0.7008821770334928,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,0,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.6666666666666667,0.5983730866083807,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,0,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.4509803921568628,0.3957223147451563,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,0,2,Young,0.5,0.375,0.8571428571428571,0.6160714285714286,0.42857142857142855,0.7559523809523809,0.530871212121212,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,1,0,Pre-Frail,0.46153846153846156,0.6666666666666666,0.65,0.6583333333333333,0.5454545454545454,0.7166666666666667,0.5242840005997902,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,1,1,Robust/Non-Frail,0.4444444444444444,0.3333333333333333,0.7058823529411765,0.5196078431372549,0.38095238095238093,0.5931372549019608,0.5286705734925549,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,1,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.5714285714285715,0.547062324929972,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,2,0,Pre-Frail,0.5714285714285714,0.8888888888888888,0.7,0.7944444444444444,0.6956521739130435,0.838888888888889,0.6376382876382877,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,2,1,Robust/Non-Frail,0.4,0.3333333333333333,0.6470588235294118,0.4901960784313726,0.36363636363636365,0.5049019607843137,0.45531228257943945,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,2,2,Young,0.6,0.375,0.9047619047619048,0.6398809523809523,0.46153846153846156,0.7857142857142857,0.7097402597402598,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
