true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.5777777777777777,0.4222222222222222,0.0
Robust/Non-Frail,0.2833333333333333,0.6166666666666667,0.1
Young,0.05,0.325,0.625
