true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.4888888888888889,0.4666666666666667,0.044444444444444446
Robust/Non-Frail,0.31666666666666665,0.6,0.08333333333333333
Young,0.025,0.275,0.7
