true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.5777777777777777,0.35555555555555557,0.06666666666666667
Robust/Non-Frail,0.3333333333333333,0.5333333333333333,0.13333333333333333
Young,0.05,0.25,0.7
