true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.5333333333333333,0.4222222222222222,0.044444444444444446
Robust/Non-Frail,0.3,0.6166666666666667,0.08333333333333333
Young,0.075,0.275,0.65
