true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6444444444444445,0.3111111111111111,0.044444444444444446
Robust/Non-Frail,0.3333333333333333,0.5333333333333333,0.13333333333333333
Young,0.075,0.3,0.625
