true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.5555555555555556,0.4444444444444444,0.0
Robust/Non-Frail,0.31666666666666665,0.5833333333333334,0.1
Young,0.025,0.3,0.675
