rank,config_key,model,resolved_model,extra_input,overfit_config_id,overfit_config_name,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,window_sec,overlap_pct,cnn_patience,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,dynamic_data_mode,n_matrices,true_class,pred_class,count,row_normalized
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Pre-Frail,Pre-Frail,29,0.6444444444444445
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Pre-Frail,Robust/Non-Frail,16,0.35555555555555557
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Pre-Frail,Young,0,0.0
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Robust/Non-Frail,Pre-Frail,21,0.35
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Robust/Non-Frail,Robust/Non-Frail,33,0.55
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Robust/Non-Frail,Young,6,0.1
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Young,Pre-Frail,1,0.025
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Young,Robust/Non-Frail,12,0.3
1,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,dropout,0.0,10,5.0,50.0,0,0.001,0.0005,0.0,0.1,0.9,static_only,5,Young,Young,27,0.675
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Pre-Frail,Pre-Frail,28,0.6222222222222222
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Pre-Frail,Robust/Non-Frail,17,0.37777777777777777
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Pre-Frail,Young,0,0.0
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Robust/Non-Frail,Pre-Frail,17,0.2833333333333333
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Robust/Non-Frail,Robust/Non-Frail,34,0.5666666666666667
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Robust/Non-Frail,Young,9,0.15
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Young,Pre-Frail,1,0.025
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Young,Robust/Non-Frail,12,0.3
2,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,dropout,0.7,10,5.0,50.0,0,0.001,0.0005,0.7,0.1,0.9,static_only,5,Young,Young,27,0.675
3,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_105|overfit_config_name=strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0-001_wd0-005_do0-5_ls0-2_mw90_ep10|stage1_screen_group=strong_combo|stage1_regularization_factor=combined_regularization|stage1_regularization_value=wd0-005_do0-5_ls0-2_mw0-9|cnn_lr=0p001|cnn_weight_decay=0p005|cnn_dropout=0p5|cnn_label_smoothing=0p2|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_105,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep10,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,10,5.0,50.0,0,0.001,0.005,0.5,0.2,0.9,static_only,5,Pre-Frail,Pre-Frail,25,0.5555555555555556
3,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_105|overfit_config_name=strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0-001_wd0-005_do0-5_ls0-2_mw90_ep10|stage1_screen_group=strong_combo|stage1_regularization_factor=combined_regularization|stage1_regularization_value=wd0-005_do0-5_ls0-2_mw0-9|cnn_lr=0p001|cnn_weight_decay=0p005|cnn_dropout=0p5|cnn_label_smoothing=0p2|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_105,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep10,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,10,5.0,50.0,0,0.001,0.005,0.5,0.2,0.9,static_only,5,Pre-Frail,Robust/Non-Frail,20,0.4444444444444444
3,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_105|overfit_config_name=strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0-001_wd0-005_do0-5_ls0-2_mw90_ep10|stage1_screen_group=strong_combo|stage1_regularization_factor=combined_regularization|stage1_regularization_value=wd0-005_do0-5_ls0-2_mw0-9|cnn_lr=0p001|cnn_weight_decay=0p005|cnn_dropout=0p5|cnn_label_smoothing=0p2|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_105,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep10,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,10,5.0,50.0,0,0.001,0.005,0.5,0.2,0.9,static_only,5,Pre-Frail,Young,0,0.0
3,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_105|overfit_config_name=strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0-001_wd0-005_do0-5_ls0-2_mw90_ep10|stage1_screen_group=strong_combo|stage1_regularization_factor=combined_regularization|stage1_regularization_value=wd0-005_do0-5_ls0-2_mw0-9|cnn_lr=0p001|cnn_weight_decay=0p005|cnn_dropout=0p5|cnn_label_smoothing=0p2|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,0,s1_105,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep10,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,10,5.0,50.0,0,0.001,0.005,0.5,0.2,0.9,static_only,5,Robust/Non-Frail,Pre-Frail,15,0.25
