cnn_epochs,n_configs,best_overfit_config_id,best_overfit_config_name,best_subject_balanced_accuracy_mean,best_subject_macro_f1_mean,best_subject_balanced_accuracy_ci95_low,best_worst_class_f1_mean,subject_balanced_accuracy_mean_mean_across_configs,subject_balanced_accuracy_mean_max_across_configs,subject_balanced_accuracy_mean_min_across_configs,subject_macro_f1_mean_mean_across_configs,subject_macro_f1_mean_max_across_configs,subject_macro_f1_mean_min_across_configs,worst_class_f1_mean_mean_across_configs,worst_class_f1_mean_max_across_configs,worst_class_f1_mean_min_across_configs,subject_balanced_accuracy_std_mean_across_configs,subject_balanced_accuracy_std_max_across_configs,subject_balanced_accuracy_std_min_across_configs,train_val_balanced_accuracy_gap_mean_mean_across_configs,train_val_balanced_accuracy_gap_mean_max_across_configs,train_val_balanced_accuracy_gap_mean_min_across_configs,val_train_loss_gap_mean_mean_across_configs,val_train_loss_gap_mean_max_across_configs,val_train_loss_gap_mean_min_across_configs
10,37,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,0.6231481481481482,0.6257815229594743,0.5363053788212657,0.5398398702746529,0.5741241241241242,0.6231481481481482,0.5166666666666666,0.5784559983484268,0.6257815229594743,0.523849757082772,0.5142573500422981,0.581764705882353,0.43666666666666665,0.04974102724775198,0.08438127104166128,0.011053089246586458,0.44765205011221665,0.4686048434509667,0.4240920904928821,0.8913880573640051,3.029007337011187,0.4454665657199458
15,37,s1_163,main_effect_dropout-0p5_lr0.001_wd0.0005_do0.5_ls0.1_mw90_ep15,0.612037037037037,0.6168286224227805,0.574042476383809,0.5667710944026734,0.5797297297297297,0.612037037037037,0.5046296296296297,0.5802647654235681,0.6168286224227805,0.4996531952863895,0.4990275888646534,0.5667710944026734,0.427632512415121,0.051472445445099664,0.0807601701053546,0.020859037640868168,0.44327188124046185,0.4887579970964396,0.42726405330980777,0.9053926311800535,3.175397800544963,0.4454950910072779
12,37,s1_148,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.0005_wd0.01_do0.6_ls0.3_mw90_ep12,0.6009259259259259,0.5862661886903373,0.5015087315078909,0.48949427043544685,0.5628628628628629,0.6009259259259259,0.5046296296296295,0.5616486992777873,0.5999128399960043,0.4968976043113974,0.49187861151134626,0.5446149474282467,0.43875598086124407,0.06413086116454172,0.11825962754115553,0.022299249219985738,0.45429159693983917,0.4854901083078521,0.431768082063858,0.9439705692729474,3.554662327261918,0.46050264428444454
5,37,s1_034,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_ep5,0.5962962962962963,0.6063092277320302,0.5491806291511208,0.5322310464994541,0.5534034034034034,0.5962962962962963,0.5101851851851852,0.5584853215352528,0.6063092277320302,0.5089427538127647,0.4957012431386112,0.5498872180451129,0.4155146833754898,0.06351857098624648,0.1074034162732289,0.029716308399780036,0.45073871727183695,0.47641764326019953,0.42974583664728605,0.912433402661707,2.738921925806262,0.45086587626110824
8,37,s1_068,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep8,0.587962962962963,0.5888402617907261,0.5546967692620443,0.5332454212454213,0.5527777777777777,0.587962962962963,0.4925925925925926,0.5548935532192245,0.5888402617907261,0.4986582229685196,0.48056226956190284,0.5400715314857191,0.42253098810374345,0.04395465581439643,0.08324326408238189,0.013733700902029017,0.46376751152126505,0.49491442261805396,0.4425604873447197,0.9302669678138166,2.706752112985867,0.4567389084751978
50,1,ref_rank2_fixed_epoch,original_rank_parameters_no_early_stopping_static_only,0.5851851851851851,0.5890603310784799,0.5097414213016386,0.5494366323331841,0.5851851851851851,0.5851851851851851,0.5851851851851851,0.5890603310784799,0.5890603310784799,0.5890603310784799,0.5494366323331841,0.5494366323331841,0.5494366323331841,0.060769951196705224,0.060769951196705224,0.060769951196705224,0.4630749844788121,0.4630749844788121,0.4630749844788121,4.2223160391709325,4.2223160391709325,4.2223160391709325
