config_key,model,resolved_model,source_sweep_names,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,class_key,class_name,is_complete,n_repeats_done,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,dynamic_data_mode,stage2_fixed_epoch,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,support_mean,support_std,support_ci95_low,support_ci95_high
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,5,stage1,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,main_effect,dropout,0.0,0.001,0.0005,0.0,0.1,static_only,0,0.57011655011655,0.06469453303767655,0.4898005554689289,0.6504325447641712,0.6444444444444444,0.12171612389003691,0.4933381438674199,0.7955507450214688,0.6010394971385684,0.07665831736301341,0.5058708836880655,0.6962081105890713,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,stage1,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,main_effect,dropout,0.0,0.001,0.0005,0.0,0.1,static_only,0,0.5363636363636364,0.09226265059174743,0.42182279028029546,0.6509044824469773,0.55,0.1513825177048746,0.36206391157275486,0.7379360884272452,0.5398398702746529,0.114240281115055,0.3980145664080031,0.6816651741413027,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_085|overfit_config_name=main_effect_dropout-0p0_lr0-001_wd0-0005_do0_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-0|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,young,Young,True,5,stage1,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,main_effect,dropout,0.0,0.001,0.0005,0.0,0.1,static_only,0,0.8226190476190476,0.13365713233847012,0.6566884036918202,0.9885496915462749,0.675,0.14252192813739223,0.49806402287833046,0.8519359771216697,0.7364652014652014,0.11875507165465025,0.5890349434271986,0.8838954595032043,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,5,stage1,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,main_effect,dropout,0.7,0.001,0.0005,0.7,0.1,static_only,0,0.6123626373626374,0.0913972632363032,0.4988961393415586,0.7258291353837163,0.6222222222222223,0.16850834320114555,0.4130250218538252,0.8314194225906195,0.609541232761047,0.10310433471025868,0.48154081594200826,0.7375416495800857,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,stage1,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,main_effect,dropout,0.7,0.001,0.0005,0.7,0.1,static_only,0,0.5486013986013986,0.08132826712691876,0.44763520624227215,0.649567590960525,0.5666666666666667,0.12360330811826105,0.4132174930328902,0.7201158403004431,0.5499089026915114,0.0660403296288746,0.4679221487580554,0.6318956566249674,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_091|overfit_config_name=main_effect_dropout-0p7_lr0-001_wd0-0005_do0-7_ls0-1_mw90_ep10|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-7|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p7|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,young,Young,True,5,stage1,s1_091,main_effect_dropout-0p7_lr0.001_wd0.0005_do0.7_ls0.1_mw90_ep10,main_effect,dropout,0.7,0.001,0.0005,0.7,0.1,static_only,0,0.7734126984126984,0.13913243952034818,0.6006846525773732,0.9461407442480236,0.675,0.14252192813739223,0.49806402287833046,0.8519359771216697,0.7063725490196078,0.07969267671517871,0.6074368848146688,0.8053082132245467,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_105|overfit_config_name=strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0-001_wd0-005_do0-5_ls0-2_mw90_ep10|stage1_screen_group=strong_combo|stage1_regularization_factor=combined_regularization|stage1_regularization_value=wd0-005_do0-5_ls0-2_mw0-9|cnn_lr=0p001|cnn_weight_decay=0p005|cnn_dropout=0p5|cnn_label_smoothing=0p2|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,5,stage1,s1_105,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep10,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,0.001,0.005,0.5,0.2,static_only,0,0.6198051948051948,0.0971614981420155,0.4991826012363638,0.7404277883740258,0.5555555555555556,0.07856742013183861,0.45801685794858427,0.6530942531625269,0.581764705882353,0.06417394991545143,0.5020949969299068,0.6614344148347991,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_105|overfit_config_name=strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0-001_wd0-005_do0-5_ls0-2_mw90_ep10|stage1_screen_group=strong_combo|stage1_regularization_factor=combined_regularization|stage1_regularization_value=wd0-005_do0-5_ls0-2_mw0-9|cnn_lr=0p001|cnn_weight_decay=0p005|cnn_dropout=0p5|cnn_label_smoothing=0p2|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,stage1,s1_105,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep10,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,0.001,0.005,0.5,0.2,static_only,0,0.5421800421800421,0.026636846759564105,0.5091113307863802,0.5752487535737041,0.6666666666666667,0.13176156917368248,0.5030892979521788,0.8302440353811547,0.592758082497213,0.055099155380312057,0.5243544128078997,0.6611617521865262,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=10|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_105|overfit_config_name=strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0-001_wd0-005_do0-5_ls0-2_mw90_ep10|stage1_screen_group=strong_combo|stage1_regularization_factor=combined_regularization|stage1_regularization_value=wd0-005_do0-5_ls0-2_mw0-9|cnn_lr=0p001|cnn_weight_decay=0p005|cnn_dropout=0p5|cnn_label_smoothing=0p2|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,10,0,5.0,2.5,50.0,0.9,young,Young,True,5,stage1,s1_105,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep10,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,0.001,0.005,0.5,0.2,static_only,0,0.8392857142857142,0.11293848786315641,0.6990765411018673,0.979494887469561,0.625,0.19764235376052372,0.379633946928268,0.870366053071732,0.7016666666666667,0.1439039031205663,0.5230150160538982,0.8803183172794351,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=15|cnn_patience=0|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9|overfit_stage=stage1|overfit_config_id=s1_163|overfit_config_name=main_effect_dropout-0p5_lr0-001_wd0-0005_do0-5_ls0-1_mw90_ep15|stage1_screen_group=main_effect|stage1_regularization_factor=dropout|stage1_regularization_value=0-5|cnn_lr=0p001|cnn_weight_decay=0p0005|cnn_dropout=0p5|cnn_label_smoothing=0p1|dynamic_data_mode=static_only|stage2_fixed_epoch=0,inceptiontime,inception_time,20260608_1206_overfitting_sweep_stage1_rank2,0,15,0,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,5,stage1,s1_163,main_effect_dropout-0p5_lr0.001_wd0.0005_do0.5_ls0.1_mw90_ep15,main_effect,dropout,0.5,0.001,0.0005,0.5,0.1,static_only,0,0.5650793650793651,0.08791272384792374,0.4559388005448688,0.6742199296138613,0.5777777777777778,0.0496903994999953,0.516088888888889,0.6394666666666666,0.5667710944026734,0.03640228653350314,0.5215789318951656,0.6119632569101812,9.0,0.0,9.0,9.0
