stage1_regularization_factor,n_configs,best_overfit_config_id,best_overfit_config_name,best_subject_balanced_accuracy_mean,best_subject_macro_f1_mean,best_subject_balanced_accuracy_ci95_low,best_worst_class_f1_mean,subject_balanced_accuracy_mean_mean_across_configs,subject_balanced_accuracy_mean_max_across_configs,subject_balanced_accuracy_mean_min_across_configs,subject_macro_f1_mean_mean_across_configs,subject_macro_f1_mean_max_across_configs,subject_macro_f1_mean_min_across_configs,worst_class_f1_mean_mean_across_configs,worst_class_f1_mean_max_across_configs,worst_class_f1_mean_min_across_configs,subject_balanced_accuracy_std_mean_across_configs,subject_balanced_accuracy_std_max_across_configs,subject_balanced_accuracy_std_min_across_configs,train_val_balanced_accuracy_gap_mean_mean_across_configs,train_val_balanced_accuracy_gap_mean_max_across_configs,train_val_balanced_accuracy_gap_mean_min_across_configs,val_train_loss_gap_mean_mean_across_configs,val_train_loss_gap_mean_max_across_configs,val_train_loss_gap_mean_min_across_configs
dropout,35,s1_085,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep10,0.6231481481481482,0.6257815229594743,0.5363053788212657,0.5398398702746529,0.5667989417989417,0.6231481481481482,0.5166666666666666,0.5691480270234667,0.6257815229594743,0.5220599344469312,0.5013350637517797,0.5667710944026734,0.43666666666666665,0.05725538572606414,0.1035423678880959,0.022299249219985738,0.4501784178625232,0.4684233524303879,0.4240920904928821,0.9421357329728439,0.998566304841507,0.8684406836798433
combined_regularization,45,s1_105,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep10,0.6157407407407407,0.6253964850154109,0.568871110092613,0.581764705882353,0.5668930041152263,0.6157407407407407,0.5101851851851852,0.5674212894365966,0.6253964850154109,0.5089427538127647,0.49789014299257056,0.581764705882353,0.4155146833754898,0.05541774492809469,0.1051343937098642,0.011053089246586458,0.4490265165473443,0.4793612326236243,0.42820699055682887,0.6192055300265,0.8286951719240527,0.4454665657199458
weight_decay,45,s1_079,main_effect_weight_decay-0p0001_lr0.001_wd0.0001_do0.2_ls0.1_mw90_ep10,0.6064814814814816,0.6126155457391156,0.5562111873791412,0.5687552213868002,0.5669753086419753,0.6064814814814816,0.5222222222222224,0.5702827306963565,0.6126155457391156,0.529593191122603,0.4951774971595418,0.5687552213868002,0.42253098810374345,0.05585578175967144,0.11825962754115553,0.014858154199890028,0.45177590438572207,0.4819432504434003,0.430234186122057,0.9447544834950724,1.0230622200901869,0.8678797102162873
baseline,5,s1_075,main_effect_baseline-base_lr0.001_wd0.0005_do0.2_ls0.1_mw90_ep10,0.6046296296296296,0.6124108514157423,0.5382712483960195,0.5481996779388083,0.5803703703703704,0.6046296296296296,0.55,0.5854421825813519,0.6124108514157423,0.5533866771036421,0.49238724503785747,0.5481996779388083,0.44071428571428567,0.05386611712371621,0.06591331027857188,0.040013500808022046,0.4475797963471274,0.4763457950452302,0.43672859151144916,0.9310025114082396,0.9859341453167427,0.8562005412000027
max_windows_fraction,25,s1_099,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep10,0.6027777777777776,0.6099287283794844,0.4980213880934333,0.5263157894736843,0.5578148148148148,0.6027777777777776,0.4925925925925926,0.5603127698100298,0.6099287283794844,0.4986582229685196,0.4929645104018908,0.5446149474282467,0.427632512415121,0.052370653709544815,0.0940510142341041,0.013733700902029017,0.4562387572045018,0.49491442261805396,0.42726405330980777,0.9504766063876784,1.0490513669102708,0.8754882691417867
label_smoothing,30,s1_096,main_effect_label_smoothing-0p2_lr0.001_wd0.0005_do0.2_ls0.2_mw90_ep10,0.5907407407407408,0.5876223283890626,0.5319022736242359,0.5079003831417624,0.5579320987654321,0.5907407407407408,0.5046296296296295,0.5598932162931953,0.5885946221198703,0.4968976043113974,0.4930660437334041,0.5498872180451129,0.43875598086124407,0.05014685382094731,0.1074034162732289,0.02300884007368364,0.4557827844381152,0.4854901083078521,0.4394846836765544,1.2605943755856714,3.554662327261918,0.4840340618735734
