cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,cnn_epochs,n_configs,best_overfit_config_id,best_overfit_config_name,best_subject_balanced_accuracy_mean,best_subject_macro_f1_mean,best_subject_balanced_accuracy_ci95_low,best_worst_class_f1_mean,subject_balanced_accuracy_mean_mean_across_configs,subject_balanced_accuracy_mean_max_across_configs,subject_balanced_accuracy_mean_min_across_configs,subject_macro_f1_mean_mean_across_configs,subject_macro_f1_mean_max_across_configs,subject_macro_f1_mean_min_across_configs,worst_class_f1_mean_mean_across_configs,worst_class_f1_mean_max_across_configs,worst_class_f1_mean_min_across_configs,subject_balanced_accuracy_std_mean_across_configs,subject_balanced_accuracy_std_max_across_configs,subject_balanced_accuracy_std_min_across_configs,train_val_balanced_accuracy_gap_mean_mean_across_configs,train_val_balanced_accuracy_gap_mean_max_across_configs,train_val_balanced_accuracy_gap_mean_min_across_configs,val_train_loss_gap_mean_mean_across_configs,val_train_loss_gap_mean_max_across_configs,val_train_loss_gap_mean_min_across_configs
0.0005,0.2,0.1,0.7,10,1,s1_099,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep10,0.6027777777777776,0.6099287283794844,0.4980213880934333,0.5263157894736843,0.6027777777777776,0.6027777777777776,0.6027777777777776,0.6099287283794844,0.6099287283794844,0.6099287283794844,0.5263157894736843,0.5263157894736843,0.5263157894736843,0.08438127104166128,0.08438127104166128,0.08438127104166128,0.4335952348015238,0.4335952348015238,0.4335952348015238,0.8754882691417867,0.8754882691417867,0.8754882691417867
0.0005,0.1,0.1,0.9,15,1,s1_160,main_effect_dropout-0p1_lr0.001_wd0.0005_do0.1_ls0.1_mw90_ep15,0.600925925925926,0.6070305279590513,0.5492941009553303,0.5268996019460416,0.600925925925926,0.600925925925926,0.600925925925926,0.6070305279590513,0.6070305279590513,0.6070305279590513,0.5268996019460416,0.5268996019460416,0.5268996019460416,0.04158943459532537,0.04158943459532537,0.04158943459532537,0.4461498509182065,0.4461498509182065,0.4461498509182065,0.917541516127188,0.917541516127188,0.917541516127188
0.005,0.4,0.15,0.9,15,1,s1_178,strong_combo_combined_regularization-wd0p005_do0p4_ls0p15_mw0p9_lr0.001_wd0.005_do0.4_ls0.15_mw90_ep15,0.6009259259259259,0.5990473256820006,0.5499379144782781,0.5329090909090909,0.6009259259259259,0.6009259259259259,0.6009259259259259,0.5990473256820006,0.5990473256820006,0.5990473256820006,0.5329090909090909,0.5329090909090909,0.5329090909090909,0.041070842807809003,0.041070842807809003,0.041070842807809003,0.45146559280852616,0.45146559280852616,0.45146559280852616,0.7782279449596585,0.7782279449596585,0.7782279449596585
0.01,0.6,0.3,0.9,12,2,s1_148,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.0005_wd0.01_do0.6_ls0.3_mw90_ep12,0.6009259259259259,0.5862661886903373,0.5015087315078909,0.48949427043544685,0.5907407407407407,0.6009259259259259,0.5805555555555555,0.5838679337169712,0.5862661886903373,0.5814696787436052,0.4972116297874811,0.5049289891395154,0.48949427043544685,0.07296439606349767,0.08008054929792464,0.0658482428290707,0.44083366437434013,0.4498992466848222,0.431768082063858,0.4717801275194127,0.47460620602425563,0.46895404901456966
0.02,0.2,0.1,0.9,15,1,s1_158,main_effect_weight_decay-0p02_lr0.001_wd0.02_do0.2_ls0.1_mw90_ep15,0.6,0.6081045928042832,0.512588509668492,0.5315445476436189,0.6,0.6,0.6,0.6081045928042832,0.6081045928042832,0.6081045928042832,0.5315445476436189,0.5315445476436189,0.5315445476436189,0.07040995475353654,0.07040995475353654,0.07040995475353654,0.430234186122057,0.430234186122057,0.430234186122057,0.9102416733740494,0.9102416733740494,0.9102416733740494
0.005,0.5,0.2,0.7,5,1,s1_034,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_ep5,0.5962962962962963,0.6063092277320302,0.5491806291511208,0.5322310464994541,0.5962962962962963,0.5962962962962963,0.5962962962962963,0.6063092277320302,0.6063092277320302,0.6063092277320302,0.5322310464994541,0.5322310464994541,0.5322310464994541,0.03795166950355407,0.03795166950355407,0.03795166950355407,0.43519870182061,0.43519870182061,0.43519870182061,0.6013821929388978,0.6013821929388978,0.6013821929388978
0.0005,0.2,0.1,0.9,12,1,s1_112,main_effect_baseline-base_lr0.001_wd0.0005_do0.2_ls0.1_mw90_ep12,0.5962962962962963,0.5999128399960043,0.5144672324330835,0.49133986928104567,0.5962962962962963,0.5962962962962963,0.5962962962962963,0.5999128399960043,0.5999128399960043,0.5999128399960043,0.49133986928104567,0.49133986928104567,0.49133986928104567,0.06591331027857188,0.06591331027857188,0.06591331027857188,0.4398595172829126,0.4398595172829126,0.4398595172829126,0.9453199060934411,0.9453199060934411,0.9453199060934411
0.01,0.2,0.1,0.9,15,1,s1_157,main_effect_weight_decay-0p01_lr0.001_wd0.01_do0.2_ls0.1_mw90_ep15,0.5962962962962963,0.5980172215479562,0.5097583730855147,0.48681849551414763,0.5962962962962963,0.5962962962962963,0.5962962962962963,0.5980172215479562,0.5980172215479562,0.5980172215479562,0.48681849551414763,0.48681849551414763,0.48681849551414763,0.0697062964448719,0.0697062964448719,0.0697062964448719,0.4399017215559889,0.4399017215559889,0.4399017215559889,0.9446356119322203,0.9446356119322203,0.9446356119322203
0.005,0.2,0.1,0.9,12,1,s1_119,main_effect_weight_decay-0p005_lr0.001_wd0.005_do0.2_ls0.1_mw90_ep12,0.5962962962962963,0.5968184677562342,0.4832000000000001,0.5307541894498415,0.5962962962962963,0.5962962962962963,0.5962962962962963,0.5968184677562342,0.5968184677562342,0.5968184677562342,0.5307541894498415,0.5307541894498415,0.5307541894498415,0.09109906574999142,0.09109906574999142,0.09109906574999142,0.44812572049613103,0.44812572049613103,0.44812572049613103,0.9368253519813031,0.9368253519813031,0.9368253519813031
0.005,0.5,0.2,0.7,15,1,s1_182,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p7_lr0.001_wd0.005_do0.5_ls0.2_mw70_ep15,0.5953703703703703,0.5928745513322171,0.533387659607848,0.5320474308300395,0.5953703703703703,0.5953703703703703,0.5953703703703703,0.5928745513322171,0.5928745513322171,0.5928745513322171,0.5320474308300395,0.5320474308300395,0.5320474308300395,0.049927073016825564,0.049927073016825564,0.049927073016825564,0.42978307330168486,0.42978307330168486,0.42978307330168486,0.6214379988121663,0.6214379988121663,0.6214379988121663
0.0005,0.3,0.1,0.9,15,1,s1_161,main_effect_dropout-0p3_lr0.001_wd0.0005_do0.3_ls0.1_mw90_ep15,0.5944444444444443,0.5965286301586387,0.5498131621636865,0.5408516636342723,0.5944444444444443,0.5944444444444443,0.5944444444444443,0.5965286301586387,0.5965286301586387,0.5965286301586387,0.5408516636342723,0.5408516636342723,0.5408516636342723,0.03595049751540216,0.03595049751540216,0.03595049751540216,0.44252867500644577,0.44252867500644577,0.44252867500644577,0.9090409448095033,0.9090409448095033,0.9090409448095033
0.002,0.4,0.15,0.9,15,1,s1_177,strong_combo_combined_regularization-wd0p002_do0p4_ls0p15_mw0p9_lr0.001_wd0.002_do0.4_ls0.15_mw90_ep15,0.5944444444444443,0.5997671010433159,0.49986319682871083,0.5176470588235293,0.5944444444444443,0.5944444444444443,0.5944444444444443,0.5997671010433159,0.5997671010433159,0.5997671010433159,0.5176470588235293,0.5176470588235293,0.5176470588235293,0.07618519418786743,0.07618519418786743,0.07618519418786743,0.42820699055682887,0.42820699055682887,0.42820699055682887,0.7386505081094518,0.7386505081094518,0.7386505081094518
0.0005,0.2,0.1,1.0,10,1,s1_098,main_effect_max_windows_fraction-1p0_lr0.001_wd0.0005_do0.2_ls0.1_mw100_ep10,0.5944444444444443,0.6009084620611969,0.49567731493742545,0.53296869625043,0.5944444444444443,0.5944444444444443,0.5944444444444443,0.6009084620611969,0.6009084620611969,0.6009084620611969,0.53296869625043,0.53296869625043,0.53296869625043,0.07955692201737016,0.07955692201737016,0.07955692201737016,0.45263894337888716,0.45263894337888716,0.45263894337888716,0.9142349756605211,0.9142349756605211,0.9142349756605211
0.0005,0.2,0.1,0.7,5,1,s1_025,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep5,0.5925925925925926,0.5955358744643979,0.5266837652219192,0.5275144724556489,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5955358744643979,0.5955358744643979,0.5955358744643979,0.5275144724556489,0.5275144724556489,0.5275144724556489,0.053089559912869046,0.053089559912869046,0.053089559912869046,0.4409277010806082,0.4409277010806082,0.4409277010806082,0.9202525417240922,0.9202525417240922,0.9202525417240922
0.005,0.5,0.2,0.9,15,2,s1_179,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep15,0.5916666666666666,0.5876939422881002,0.5467035487219706,0.4790231507622812,0.5814814814814815,0.5916666666666666,0.5712962962962964,0.5794214205525957,0.5876939422881002,0.5711488988170912,0.48052034731096516,0.48201754385964907,0.4790231507622812,0.05848898062268465,0.0807601701053546,0.0362177911400147,0.44271680374246203,0.4502700993956606,0.43516350808926346,0.6623609913975265,0.6856982033647748,0.6390237794302781
0.0005,0.1,0.1,0.9,12,1,s1_123,main_effect_dropout-0p1_lr0.001_wd0.0005_do0.1_ls0.1_mw90_ep12,0.5907407407407408,0.5885575648184346,0.5405362024469279,0.5138656126482214,0.5907407407407408,0.5907407407407408,0.5907407407407408,0.5885575648184346,0.5885575648184346,0.5885575648184346,0.5138656126482214,0.5138656126482214,0.5138656126482214,0.04043975518874532,0.04043975518874532,0.04043975518874532,0.44818006284728773,0.44818006284728773,0.44818006284728773,0.951637051012064,0.951637051012064,0.951637051012064
0.0005,0.2,0.2,0.9,10,1,s1_096,main_effect_label_smoothing-0p2_lr0.001_wd0.0005_do0.2_ls0.2_mw90_ep10,0.5907407407407408,0.5876223283890626,0.5319022736242359,0.5079003831417624,0.5907407407407408,0.5907407407407408,0.5907407407407408,0.5876223283890626,0.5876223283890626,0.5876223283890626,0.5079003831417624,0.5079003831417624,0.5079003831417624,0.04739438478544341,0.04739438478544341,0.04739438478544341,0.4427256816040557,0.4427256816040557,0.4427256816040557,0.6556605856089519,0.6556605856089519,0.6556605856089519
0.0005,0.2,0.1,0.9,15,1,s1_149,main_effect_baseline-base_lr0.001_wd0.0005_do0.2_ls0.1_mw90_ep15,0.5907407407407408,0.5943210959101837,0.5101113727696109,0.5118954248366012,0.5907407407407408,0.5907407407407408,0.5907407407407408,0.5943210959101837,0.5943210959101837,0.5943210959101837,0.5118954248366012,0.5118954248366012,0.5118954248366012,0.0649469552472229,0.0649469552472229,0.0649469552472229,0.44050304072330204,0.44050304072330204,0.44050304072330204,0.9212234212415822,0.9212234212415822,0.9212234212415822
0.005,0.5,0.2,0.9,8,2,s1_068,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.001_wd0.005_do0.5_ls0.2_mw90_ep8,0.587962962962963,0.5888402617907261,0.5546967692620443,0.5332454212454213,0.5703703703703704,0.587962962962963,0.5527777777777778,0.5685455343054615,0.5888402617907261,0.548250806820197,0.4988008767230735,0.5332454212454213,0.46435633220072575,0.04574744465281865,0.06469897054917845,0.02679591875645886,0.4591728829966464,0.4649551760544555,0.4533905899388372,0.6696143087709707,0.679965356527231,0.6592632610147103
0.0005,0.2,0.2,0.9,15,1,s1_170,main_effect_label_smoothing-0p2_lr0.001_wd0.0005_do0.2_ls0.2_mw90_ep15,0.587962962962963,0.5798496319430588,0.5223052177521135,0.5058117557762472,0.587962962962963,0.587962962962963,0.587962962962963,0.5798496319430588,0.5798496319430588,0.5798496319430588,0.5058117557762472,0.5058117557762472,0.5058117557762472,0.052887313235166,0.052887313235166,0.052887313235166,0.4467118447575821,0.4467118447575821,0.4467118447575821,0.6631650563578019,0.6631650563578019,0.6631650563578019
0.0005,0.2,0.1,0.3,12,1,s1_138,main_effect_max_windows_fraction-0p3_lr0.001_wd0.0005_do0.2_ls0.1_mw30_ep12,0.587962962962963,0.5881439252182286,0.5213065635478251,0.5141570503799605,0.587962962962963,0.587962962962963,0.587962962962963,0.5881439252182286,0.5881439252182286,0.5881439252182286,0.5141570503799605,0.5141570503799605,0.5141570503799605,0.053691729188625935,0.053691729188625935,0.053691729188625935,0.43878680709728995,0.43878680709728995,0.43878680709728995,0.9151375376704852,0.9151375376704852,0.9151375376704852
0.0005,0.2,0.3,0.9,15,1,s1_171,main_effect_label_smoothing-0p3_lr0.001_wd0.0005_do0.2_ls0.3_mw90_ep15,0.587962962962963,0.5866980402775261,0.5094719151828585,0.4948801054018445,0.587962962962963,0.587962962962963,0.587962962962963,0.5866980402775261,0.5866980402775261,0.5866980402775261,0.4948801054018445,0.4948801054018445,0.4948801054018445,0.06322453835068359,0.06322453835068359,0.06322453835068359,0.44367966079341403,0.44367966079341403,0.44367966079341403,0.4840340618735734,0.4840340618735734,0.4840340618735734
0.0005,0.0,0.1,0.9,15,1,s1_159,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep15,0.5870370370370371,0.5806980022465283,0.5557143556324963,0.5109966555183947,0.5870370370370371,0.5870370370370371,0.5870370370370371,0.5806980022465283,0.5806980022465283,0.5806980022465283,0.5109966555183947,0.5109966555183947,0.5109966555183947,0.025230419617479117,0.025230419617479117,0.025230419617479117,0.43282746384090454,0.43282746384090454,0.43282746384090454,0.9160907101538317,0.9160907101538317,0.9160907101538317
0.001,0.2,0.1,0.9,5,1,s1_006,main_effect_weight_decay-0p001_lr0.001_wd0.001_do0.2_ls0.1_mw90_ep5,0.587037037037037,0.5940996307974237,0.5072519789077992,0.5346491228070176,0.587037037037037,0.587037037037037,0.587037037037037,0.5940996307974237,0.5940996307974237,0.5940996307974237,0.5346491228070176,0.5346491228070176,0.5346491228070176,0.06426686367642225,0.06426686367642225,0.06426686367642225,0.44687022092272544,0.44687022092272544,0.44687022092272544,0.9436341382646628,0.9436341382646628,0.9436341382646628
0.0005,0.2,0.1,0.7,15,1,s1_173,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep15,0.5861111111111111,0.5894603729030974,0.5049712317210427,0.5173483709273183,0.5861111111111111,0.5861111111111111,0.5861111111111111,0.5894603729030974,0.5894603729030974,0.5894603729030974,0.5173483709273183,0.5173483709273183,0.5173483709273183,0.06535817219104001,0.06535817219104001,0.06535817219104001,0.42726405330980777,0.42726405330980777,0.42726405330980777,0.9137105955704822,0.9137105955704822,0.9137105955704822
0.0005,0.2,0.1,0.3,8,1,s1_064,main_effect_max_windows_fraction-0p3_lr0.001_wd0.0005_do0.2_ls0.1_mw30_ep8,0.586111111111111,0.5801641156687596,0.5690612029295803,0.5119892264598147,0.586111111111111,0.586111111111111,0.586111111111111,0.5801641156687596,0.5801641156687596,0.5801641156687596,0.5119892264598147,0.5119892264598147,0.5119892264598147,0.013733700902029017,0.013733700902029017,0.013733700902029017,0.44773178209054354,0.44773178209054354,0.44773178209054354,0.9371605225010502,0.9371605225010502,0.9371605225010502
5e-05,0.2,0.1,0.9,10,1,s1_078,main_effect_weight_decay-5em05_lr0.001_wd5e-05_do0.2_ls0.1_mw90_ep10,0.586111111111111,0.585905873390057,0.5457554777153086,0.512329988851728,0.586111111111111,0.586111111111111,0.586111111111111,0.585905873390057,0.585905873390057,0.585905873390057,0.512329988851728,0.512329988851728,0.512329988851728,0.032506462373225825,0.032506462373225825,0.032506462373225825,0.4554966885447221,0.4554966885447221,0.4554966885447221,0.924481642992786,0.924481642992786,0.924481642992786
0.0005,0.2,0.0,0.9,15,1,s1_166,main_effect_label_smoothing-0p0_lr0.001_wd0.0005_do0.2_ls0_mw90_ep15,0.586111111111111,0.5873396032167962,0.5437584577963734,0.547946127946128,0.586111111111111,0.586111111111111,0.586111111111111,0.5873396032167962,0.5873396032167962,0.5873396032167962,0.547946127946128,0.547946127946128,0.547946127946128,0.034115061901741725,0.034115061901741725,0.034115061901741725,0.4545524488996727,0.4545524488996727,0.4545524488996727,3.175397800544963,3.175397800544963,3.175397800544963
0.0005,0.0,0.1,0.9,12,1,s1_122,main_effect_dropout-0p0_lr0.001_wd0.0005_do0_ls0.1_mw90_ep12,0.586111111111111,0.5863823124821913,0.4834088115654749,0.4753216374269006,0.586111111111111,0.586111111111111,0.586111111111111,0.5863823124821913,0.5863823124821913,0.5863823124821913,0.4753216374269006,0.4753216374269006,0.4753216374269006,0.08272670145158079,0.08272670145158079,0.08272670145158079,0.4610970234902757,0.4610970234902757,0.4610970234902757,0.9910538720895096,0.9910538720895096,0.9910538720895096
0.0001,-1.0,0.0,0.9,50,1,ref_rank2_fixed_epoch,original_rank_parameters_no_early_stopping_static_only,0.5851851851851851,0.5890603310784799,0.5097414213016386,0.5494366323331841,0.5851851851851851,0.5851851851851851,0.5851851851851851,0.5890603310784799,0.5890603310784799,0.5890603310784799,0.5494366323331841,0.5494366323331841,0.5494366323331841,0.060769951196705224,0.060769951196705224,0.060769951196705224,0.4630749844788121,0.4630749844788121,0.4630749844788121,4.2223160391709325,4.2223160391709325,4.2223160391709325
0.0001,0.2,0.1,0.9,15,1,s1_153,main_effect_weight_decay-0p0001_lr0.001_wd0.0001_do0.2_ls0.1_mw90_ep15,0.5851851851851851,0.5902693602693603,0.5074766353945578,0.47338383838383835,0.5851851851851851,0.5851851851851851,0.5851851851851851,0.5902693602693603,0.5902693602693603,0.5902693602693603,0.47338383838383835,0.47338383838383835,0.47338383838383835,0.06259423622650209,0.06259423622650209,0.06259423622650209,0.4450325825500164,0.4450325825500164,0.4450325825500164,0.9296432345544116,0.9296432345544116,0.9296432345544116
0.002,0.4,0.15,0.9,10,1,s1_103,strong_combo_combined_regularization-wd0p002_do0p4_ls0p15_mw0p9_lr0.001_wd0.002_do0.4_ls0.15_mw90_ep10,0.5851851851851851,0.5890150111326583,0.5025326887227809,0.5302857142857144,0.5851851851851851,0.5851851851851851,0.5851851851851851,0.5890150111326583,0.5890150111326583,0.5890150111326583,0.5302857142857144,0.5302857142857144,0.5302857142857144,0.06657658523054642,0.06657658523054642,0.06657658523054642,0.4454099264014123,0.4454099264014123,0.4454099264014123,0.7771570990714863,0.7771570990714863,0.7771570990714863
0.02,0.2,0.1,0.9,10,1,s1_084,main_effect_weight_decay-0p02_lr0.001_wd0.02_do0.2_ls0.1_mw90_ep10,0.5824074074074075,0.5925704290762164,0.5429206285257718,0.535671531770603,0.5824074074074075,0.5824074074074075,0.5824074074074075,0.5925704290762164,0.5925704290762164,0.5925704290762164,0.535671531770603,0.535671531770603,0.535671531770603,0.031806600069106794,0.031806600069106794,0.031806600069106794,0.44695972561064246,0.44695972561064246,0.44695972561064246,0.8946052096739209,0.8946052096739209,0.8946052096739209
1e-05,0.2,0.1,0.9,15,1,s1_151,main_effect_weight_decay-1em05_lr0.001_wd1e-05_do0.2_ls0.1_mw90_ep15,0.5824074074074075,0.5775440412625767,0.529511458350681,0.47184265010351967,0.5824074074074075,0.5824074074074075,0.5824074074074075,0.5775440412625767,0.5775440412625767,0.5775440412625767,0.47184265010351967,0.47184265010351967,0.47184265010351967,0.04260768653645754,0.04260768653645754,0.04260768653645754,0.43126674486734357,0.43126674486734357,0.43126674486734357,0.9110761452704101,0.9110761452704101,0.9110761452704101
0.0005,0.2,0.1,0.7,8,1,s1_062,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep8,0.5824074074074075,0.5822411145752555,0.5288905926197114,0.5400715314857191,0.5824074074074075,0.5824074074074075,0.5824074074074075,0.5822411145752555,0.5822411145752555,0.5822411145752555,0.5400715314857191,0.5400715314857191,0.5400715314857191,0.04310779387772139,0.04310779387772139,0.04310779387772139,0.4469804318253706,0.4469804318253706,0.4469804318253706,0.9534615370696716,0.9534615370696716,0.9534615370696716
0.01,0.5,0.2,0.9,10,1,s1_106,strong_combo_combined_regularization-wd0p01_do0p5_ls0p2_mw0p9_lr0.001_wd0.01_do0.5_ls0.2_mw90_ep10,0.5824074074074075,0.5871884846917919,0.515331082108254,0.5287952177757276,0.5824074074074075,0.5824074074074075,0.5824074074074075,0.5871884846917919,0.5871884846917919,0.5871884846917919,0.5287952177757276,0.5287952177757276,0.5287952177757276,0.05402997948479689,0.05402997948479689,0.05402997948479689,0.4445941784307714,0.4445941784307714,0.4445941784307714,0.6406982035436719,0.6406982035436719,0.6406982035436719
0.01,0.6,0.3,0.9,10,2,s1_111,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.0005_wd0.01_do0.6_ls0.3_mw90_ep10,0.5824074074074075,0.5838934769881061,0.5093211507968122,0.510150718846371,0.5666666666666667,0.5824074074074075,0.5509259259259258,0.5681644416333248,0.5838934769881061,0.5524354062785435,0.5040527524005785,0.510150718846371,0.4979547859547859,0.04361077741705418,0.05887097910745121,0.028350575726657144,0.44584408242727813,0.4480979756580944,0.4435901891964618,0.457256454754598,0.46227979721765927,0.4522331122915366
