model,fold,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
inceptiontime,1,1,0.18604024223123605,0.931743961812407,2.2349217257933782,0.5255275960759633
inceptiontime,1,2,0.06709359118308968,0.976824247284411,2.363875165913403,0.6236819558754249
inceptiontime,1,3,0.04185703620075797,0.9863693985152991,1.6420175081452097,0.6527034824631867
inceptiontime,1,4,0.0356762876738615,0.9883100273064361,1.8438494459395673,0.6384329030200873
inceptiontime,1,5,0.03570908907217344,0.9872392904407373,2.3684668094822103,0.6269190720515428
inceptiontime,1,6,0.024124754635312665,0.9920447932407215,1.7319845750595497,0.6416671909124158
inceptiontime,1,7,0.026469524116374744,0.9920571487799844,1.1771776612304625,0.7011763039335436
inceptiontime,1,8,0.028119177504730686,0.9904819872182031,2.485055802237744,0.6522556906876069
inceptiontime,1,9,0.015919823001343338,0.9945154070210057,2.0712741646197035,0.6812228300829656
inceptiontime,1,10,0.013316080692330172,0.9956628854162409,2.1694282439834462,0.5949614873213148
inceptiontime,1,11,0.019148402010418626,0.9930710390845885,2.010492435310864,0.6697404142105312
inceptiontime,1,12,0.01446692094334419,0.9952231040279141,3.0370853828780637,0.5744895322221262
inceptiontime,1,13,0.012176625786107766,0.9958764529904666,2.0112626136235314,0.6725152866095566
inceptiontime,1,14,0.01636363308806232,0.9946207553784402,2.210678367541805,0.6568545175754048
inceptiontime,1,15,0.011531689708644058,0.9958760858957648,2.261612185749695,0.6188384141557277
inceptiontime,1,16,0.00789609712655408,0.9980367915523741,3.0016681452862413,0.5928048878911479
inceptiontime,1,17,0.012130962878272374,0.9961771671348473,2.9448261710351815,0.6162288245467543
inceptiontime,1,18,0.014226752412548357,0.9947727314276599,2.7504834188128475,0.6609701572887032
inceptiontime,1,19,0.004462353240410849,0.9989488621542141,2.1995010045582926,0.6812770873152881
inceptiontime,1,20,0.01202096958511622,0.996472769220615,4.9504846449297215,0.4581672597692314
inceptiontime,1,21,0.013039430332420847,0.9949671768538936,1.9989597025589405,0.7105894425364543
inceptiontime,1,22,0.005351686764160709,0.9981778092949641,1.891490950786164,0.7065599575457863
inceptiontime,1,23,0.006120381847619846,0.9981740944689846,2.425474100912538,0.6962280804702247
inceptiontime,1,24,0.004711609952235635,0.9988205670455889,3.1434863703101033,0.6241307322638191
inceptiontime,1,25,0.010631969005390391,0.9965790379387621,2.956390073728236,0.5735713906847609
inceptiontime,1,26,0.006435657985893601,0.9976001717240162,2.457302915230662,0.6604867322211746
inceptiontime,1,27,0.010779973716896561,0.9967369700132175,2.797891720205348,0.600501370572227
inceptiontime,1,28,0.007819550881889042,0.9977374746406268,2.828680461858405,0.6384247133322919
inceptiontime,1,29,0.0020789204055923177,0.9994753132407747,2.7814363698870794,0.6438998324087665
inceptiontime,1,30,0.0029465398558864435,0.9990596896649633,3.030219361298507,0.6109974422975039
inceptiontime,1,31,0.006590189312987459,0.9977233547740285,3.164114223185702,0.6396973264964639
inceptiontime,1,32,0.009735708344475989,0.9964823302946111,2.543400250955709,0.6326958967593596
inceptiontime,1,33,0.003913937885019509,0.9985226473664751,2.571384824539311,0.6588528939114274
inceptiontime,1,34,0.0027690344218314795,0.9990528132790152,3.3317918917206435,0.5266241309525351
inceptiontime,1,35,0.008197687339531676,0.9966575437956336,3.503928156797089,0.57836613790095
inceptiontime,1,36,0.006873943926355143,0.9973236153921509,3.0505545928811024,0.5935190317507015
inceptiontime,1,37,0.0032853756948101457,0.9989647463481477,3.83933030919651,0.5637906743113151
inceptiontime,1,38,0.002212633799424187,0.9991969925815741,3.4281347103400543,0.6012879991160952
inceptiontime,1,39,0.00510423526913629,0.9982552850139038,2.8597482993245738,0.6270901039231292
inceptiontime,1,40,0.005614734112447341,0.9984610558414689,2.90123078606789,0.6319033913765891
inceptiontime,1,41,0.0035602812205539546,0.9988219642782222,3.1708787861663654,0.6612722439894344
inceptiontime,1,42,0.00302296469980034,0.998936506614951,2.4397964482250645,0.6696974767215064
inceptiontime,1,43,0.007615373964332606,0.9976933507134965,3.548309794089574,0.6428601407498511
inceptiontime,1,44,0.0022943118951679674,0.9994205981017167,4.057688185048015,0.6378505959528757
