timestamp,status,error,group_id,repeat,seed,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,n_windows,n_extra_features,window_balanced_accuracy,window_macro_f1,file_balanced_accuracy,file_macro_f1,subject_balanced_accuracy,subject_macro_f1,best_val_loss,best_val_loss_epoch,best_val_accuracy,best_val_accuracy_epoch,duration_sec,report_path,learning_curve_png,learning_curve_csv
2026-05-25T14:22:37,ok,,1,1,42,cnn,cnn1d,0,50,10,15.0,7.5,50.0,0.9,5215,0,0.5790123539651696,0.5897560917247909,0.5953703703703704,0.6061362441883971,0.625,0.6430769230769231,0.6548310632112108,6,0.7828703703703704,10,35.10802301298827,results_frailty3/20260525_1421/reports/g0001_r1_cnn_extra-0_ep50_seq15_ov050_mw090_seed42_report.json,results_frailty3/20260525_1421/learning_curves/g0001_r1_cnn_extra-0_ep50_seq15_ov050_mw090_seed42_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0001_r1_cnn_extra-0_ep50_seq15_ov050_mw090_seed42_learning_curve.csv
2026-05-25T14:23:07,ok,,1,2,10042,cnn,cnn1d,0,50,10,15.0,7.5,50.0,0.9,5215,0,0.6073691338670574,0.609412102896009,0.6175925925925926,0.6232607333437105,0.6898148148148149,0.6970426065162907,1.3583333754713558,5,0.7062147327382785,13,30.210965661797673,results_frailty3/20260525_1421/reports/g0001_r2_cnn_extra-0_ep50_seq15_ov050_mw090_seed10042_report.json,results_frailty3/20260525_1421/learning_curves/g0001_r2_cnn_extra-0_ep50_seq15_ov050_mw090_seed10042_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0001_r2_cnn_extra-0_ep50_seq15_ov050_mw090_seed10042_learning_curve.csv
2026-05-25T14:23:35,ok,,1,3,20042,cnn,cnn1d,0,50,10,15.0,7.5,50.0,0.9,5215,0,0.5559059406230613,0.5470381623787574,0.5759259259259258,0.5689121176926055,0.5324074074074074,0.5286994660564455,1.3552054482595481,3,0.6378041069492955,16,28.280140586197376,results_frailty3/20260525_1421/reports/g0001_r3_cnn_extra-0_ep50_seq15_ov050_mw090_seed20042_report.json,results_frailty3/20260525_1421/learning_curves/g0001_r3_cnn_extra-0_ep50_seq15_ov050_mw090_seed20042_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0001_r3_cnn_extra-0_ep50_seq15_ov050_mw090_seed20042_learning_curve.csv
2026-05-25T14:24:03,ok,,1,4,30042,cnn,cnn1d,0,50,10,15.0,7.5,50.0,0.9,5215,0,0.595606846259801,0.6002928333585529,0.6324074074074074,0.6380815787514352,0.5972222222222222,0.5945165945165946,0.8242146370300952,1,0.7088411819021238,22,27.455519043840468,results_frailty3/20260525_1421/reports/g0001_r4_cnn_extra-0_ep50_seq15_ov050_mw090_seed30042_report.json,results_frailty3/20260525_1421/learning_curves/g0001_r4_cnn_extra-0_ep50_seq15_ov050_mw090_seed30042_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0001_r4_cnn_extra-0_ep50_seq15_ov050_mw090_seed30042_learning_curve.csv
2026-05-25T14:24:46,ok,,1,5,40042,cnn,cnn1d,0,50,10,15.0,7.5,50.0,0.9,5215,0,0.5727879576694997,0.5883686882521904,0.6157407407407407,0.6357889010159808,0.6527777777777778,0.6720647773279352,1.4997897468353236,2,0.6878768303186907,17,43.195998770184815,results_frailty3/20260525_1421/reports/g0001_r5_cnn_extra-0_ep50_seq15_ov050_mw090_seed40042_report.json,results_frailty3/20260525_1421/learning_curves/g0001_r5_cnn_extra-0_ep50_seq15_ov050_mw090_seed40042_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0001_r5_cnn_extra-0_ep50_seq15_ov050_mw090_seed40042_learning_curve.csv
2026-05-25T14:25:49,ok,,2,1,42,cnn,cnn1d,0,50,20,15.0,7.5,50.0,0.9,5215,0,0.5898244569988572,0.6018395893480122,0.6314814814814814,0.644338270425227,0.6527777777777778,0.6654456654456654,0.549223851257914,38,0.8257850241545895,38,63.64736195234582,results_frailty3/20260525_1421/reports/g0002_r1_cnn_extra-0_ep50_seq15_ov050_mw090_seed42_report.json,results_frailty3/20260525_1421/learning_curves/g0002_r1_cnn_extra-0_ep50_seq15_ov050_mw090_seed42_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0002_r1_cnn_extra-0_ep50_seq15_ov050_mw090_seed42_learning_curve.csv
2026-05-25T14:26:47,ok,,2,2,10042,cnn,cnn1d,0,50,20,15.0,7.5,50.0,0.9,5215,0,0.604026290956039,0.60439262512766,0.6157407407407408,0.6201436130007558,0.625,0.6352882205513785,1.3583333754713558,5,0.7062147327382785,13,57.853699665050954,results_frailty3/20260525_1421/reports/g0002_r2_cnn_extra-0_ep50_seq15_ov050_mw090_seed10042_report.json,results_frailty3/20260525_1421/learning_curves/g0002_r2_cnn_extra-0_ep50_seq15_ov050_mw090_seed10042_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0002_r2_cnn_extra-0_ep50_seq15_ov050_mw090_seed10042_learning_curve.csv
2026-05-25T14:27:53,ok,,2,3,20042,cnn,cnn1d,0,50,20,15.0,7.5,50.0,0.9,5215,0,0.6044362857088063,0.5929915651025174,0.6314814814814814,0.6111667553967437,0.6574074074074073,0.6180692372642836,1.3194774352610026,3,0.7388888888888889,40,65.56312764482573,results_frailty3/20260525_1421/reports/g0002_r3_cnn_extra-0_ep50_seq15_ov050_mw090_seed20042_report.json,results_frailty3/20260525_1421/learning_curves/g0002_r3_cnn_extra-0_ep50_seq15_ov050_mw090_seed20042_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0002_r3_cnn_extra-0_ep50_seq15_ov050_mw090_seed20042_learning_curve.csv
2026-05-25T14:28:48,ok,,2,4,30042,cnn,cnn1d,0,50,20,15.0,7.5,50.0,0.9,5215,0,0.5937135461154989,0.5964734475802543,0.6166666666666666,0.624431365554961,0.6296296296296297,0.6296296296296297,0.8242146370300952,1,0.7108084538832461,22,55.139776926953346,results_frailty3/20260525_1421/reports/g0002_r4_cnn_extra-0_ep50_seq15_ov050_mw090_seed30042_report.json,results_frailty3/20260525_1421/learning_curves/g0002_r4_cnn_extra-0_ep50_seq15_ov050_mw090_seed30042_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0002_r4_cnn_extra-0_ep50_seq15_ov050_mw090_seed30042_learning_curve.csv
2026-05-25T14:29:49,ok,,2,5,40042,cnn,cnn1d,0,50,20,15.0,7.5,50.0,0.9,5215,0,0.5910539524846689,0.5997124869316384,0.612037037037037,0.6219907407407407,0.6527777777777778,0.6619548872180451,1.4997897468353236,2,0.6908573432669227,29,61.223395827692,results_frailty3/20260525_1421/reports/g0002_r5_cnn_extra-0_ep50_seq15_ov050_mw090_seed40042_report.json,results_frailty3/20260525_1421/learning_curves/g0002_r5_cnn_extra-0_ep50_seq15_ov050_mw090_seed40042_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0002_r5_cnn_extra-0_ep50_seq15_ov050_mw090_seed40042_learning_curve.csv
2026-05-25T14:30:25,ok,,3,1,42,cnn,cnn1d,PPI,50,10,15.0,7.5,50.0,0.9,5215,18,0.5800265293531336,0.5589500554629708,0.5879629629629629,0.5626318978666499,0.6481481481481481,0.6198830409356725,0.37734388755940446,7,0.8798711755233494,7,35.987267821095884,results_frailty3/20260525_1421/reports/g0003_r1_cnn_extra-PPI_ep50_seq15_ov050_mw090_seed42_report.json,results_frailty3/20260525_1421/learning_curves/g0003_r1_cnn_extra-PPI_ep50_seq15_ov050_mw090_seed42_learning_curve.png,results_frailty3/20260525_1421/learning_curves/g0003_r1_cnn_extra-PPI_ep50_seq15_ov050_mw090_seed42_learning_curve.csv
